league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
ITA-Serie A,2023-24,Inter,Emil Audero,IDN,GK,26.0,1997.0,4,4,337,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,IDN,GK,26.0,1997.0,3.7,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,IDN,GK,26.0,1997.0,3.7,166,197,84.3,3484,2227,44,45,97.8,96,100,96.0,25,49,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,passing,IDN,GK,26.0,1997.0,3.7,197.0,174,21,3,0,0,0,0,0,0,0,0,166,2,1,passing_types,IDN,GK,26.0,1997.0,3.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,IDN,GK,26.0,1997.0,3.7,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,1.0,0.0,defense,IDN,GK,26.0,1997.0,3.7,200,173,200,0,0,0,200,0,0,Unknown,0,Unknown,147,639,377,0,0,0,0,0,139,0,possession,IDN,GK,26.0,1997.0,4,337,84,9.9,3.7,4,84,3,0,Unknown,34,1.75,8,3,5,1.34,-0.47,7.5,3.1,4.4,1.17,-0.08,playing_time,IDN,GK,26.0,1997.0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,misc,IDN,GK,26.0,1997.0,4,4,337,3.7,3,0.8,11,8,72.7,2,1,1,2,50.0,0,0,0,0,Unknown,keeper,IDN,GK,26.0,1997.0,3.7,3,0,0,0,0,3.1,0.28,0.1,0.02,6,24,25.0,177,28,11.9,24.6,18,16.7,27.2,54,6,11.1,2,0.53,10.2,keeper_adv
ITA-Serie A,2024-25,Inter,Josep Martinez,ESP,GK,26.0,1998.0,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard,ESP,GK,26.0,1998.0,5.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ESP,GK,26.0,1998.0,5.0,206,241,85.5,5110,3113,35,35,100.0,124,126,98.4,47,80,58.8,0.0,0.1,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,passing,ESP,GK,26.0,1998.0,5.0,241.0,206,35,10,0,1,0,0,0,0,0,0,206,0,0,passing_types,ESP,GK,26.0,1998.0,5.0,1,0.2,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,GK,26.0,1998.0,5.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,0.0,0.0,defense,ESP,GK,26.0,1998.0,5.0,246,218,245,1,0,0,246,0,0,Unknown,0,Unknown,176,619,344,0,0,0,0,0,179,0,possession,ESP,GK,26.0,1998.0,5,450,90,13.2,5.0,5,90,5,0,Unknown,33,2.6,8,3,5,1.0,-0.18,8.2,5.5,2.7,0.55,-0.3,playing_time,ESP,GK,26.0,1998.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0,misc,ESP,GK,26.0,1998.0,5,5,450,5.0,3,0.6,14,11,78.6,4,1,0,3,60.0,0,0,0,0,Unknown,keeper,ESP,GK,26.0,1998.0,5.0,3,0,0,0,0,4.1,0.31,1.1,0.23,23,51,45.1,216,15,20.4,28.6,25,28.0,32.1,81,3,3.7,3,0.6,15.8,keeper_adv
ITA-Serie A,2023-24,Inter,Raffaele Di Gennaro,ITA,GK,29.0,1993.0,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,29.0,1993.0,0.3,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ITA,GK,29.0,1993.0,0.3,15,17,88.2,324,175,5,5,100.0,8,8,100.0,2,3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,ITA,GK,29.0,1993.0,0.3,17.0,15,1,0,0,0,0,0,0,0,0,0,15,1,0,passing_types,ITA,GK,29.0,1993.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,29.0,1993.0,0.3,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,0.0,0.0,defense,ITA,GK,29.0,1993.0,0.3,19,16,18,1,0,0,19,0,0,Unknown,0,Unknown,18,72,57,0,0,0,0,0,13,0,possession,ITA,GK,29.0,1993.0,1,23,23,0.7,0.3,0,Unknown,0,1,23,36,1.0,0,0,0,0.0,-1.78,0.9,0.4,0.5,2.11,0.87,playing_time,ITA,GK,29.0,1993.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,misc,ITA,GK,29.0,1993.0,1,0,23,0.3,0,0.0,4,4,100.0,0,0,0,0,Unknown,0,0,0,0,Unknown,keeper,ITA,GK,29.0,1993.0,0.3,0,0,0,0,0,0.5,0.13,0.5,2.08,1,2,50.0,15,3,13.3,25.2,1,0.0,10.0,4,0,0.0,0,0.0,Unknown,keeper_adv
ITA-Serie A,2023-24,Inter,Yann Sommer,SUI,GK,34.0,1988.0,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SUI,GK,34.0,1988.0,34.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,SUI,GK,34.0,1988.0,34.0,1078,1236,87.2,24756,15782,289,289,100.0,548,556,98.6,235,382,61.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,passing,SUI,GK,34.0,1988.0,34.0,1236.0,992,242,41,0,1,0,0,0,0,0,0,1078,2,0,passing_types,SUI,GK,34.0,1988.0,34.0,6,0.18,6,0,0,0,0,0,2,0.06,2,0,0,0,0,0,goal_shot_creation,SUI,GK,34.0,1988.0,34.0,2,1,2,0,0,2,2,100.0,0,1,0,1,0.0,2.0,7.0,1.0,defense,SUI,GK,34.0,1988.0,34.0,1293,1074,1289,4,0,0,1293,0,0,Unknown,0,Unknown,806,3232,1881,0,0,0,0,0,814,0,possession,SUI,GK,34.0,1988.0,34,3060,90,89.5,34.0,34,90,34,0,Unknown,3,2.56,81,19,62,1.82,0.57,69.8,27.7,42.2,1.24,0.01,playing_time,SUI,GK,34.0,1988.0,34.0,1,0,0,1,1,0,0,0,1,0,1,0,43,3,1,75.0,misc,SUI,GK,34.0,1988.0,34,34,3060,34.0,19,0.56,98,78,82.7,27,6,1,19,55.9,4,2,1,1,33.3,keeper,SUI,GK,34.0,1988.0,34.0,19,2,0,3,0,25.5,0.23,6.5,0.19,104,226,46.0,1033,120,17.4,26.1,201,22.9,27.9,395,18,4.6,14,0.41,12.1,keeper_adv
ITA-Serie A,2024-25,Inter,Yann Sommer,SUI,GK,35.0,1988.0,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SUI,GK,35.0,1988.0,33.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,SUI,GK,35.0,1988.0,33.0,1167,1332,87.6,27144,17019,242,242,100.0,673,678,99.3,250,403,62.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,passing,SUI,GK,35.0,1988.0,33.0,1332.0,1162,163,37,0,1,0,0,0,0,0,0,1167,7,0,passing_types,SUI,GK,35.0,1988.0,33.0,6,0.18,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SUI,GK,35.0,1988.0,33.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,13.0,1.0,defense,SUI,GK,35.0,1988.0,33.0,1388,1095,1383,6,0,0,1388,0,0,Unknown,0,Unknown,925,4040,2214,0,0,0,0,0,955,0,possession,SUI,GK,35.0,1988.0,33,2970,90,86.8,33.0,33,90,33,0,Unknown,3,2.06,71,32,39,1.18,0.18,58.6,30.9,27.8,0.84,0.3,playing_time,SUI,GK,35.0,1988.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0,46,4,0,100.0,misc,SUI,GK,35.0,1988.0,33,33,2970,33.0,32,0.97,116,84,75.0,20,8,5,13,39.4,4,3,1,0,25.0,keeper,SUI,GK,35.0,1988.0,33.0,32,3,0,3,1,31.7,0.24,0.7,0.02,91,226,40.3,1199,136,16.9,26.6,126,18.3,27.5,356,14,3.9,14,0.42,13.2,keeper_adv
ITA-Serie A,2025-26,Inter,Yann Sommer,SUI,GK,36-257,1988.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SUI,GK,36-257,1988.0,1.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,SUI,GK,36-257,1988.0,1.0,35,35,100.0,793,479,9,9,100.0,19,19,100.0,7,7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,SUI,GK,36-257,1988.0,1.0,35.0,29,6,1,0,0,0,0,0,0,0,0,35,0,0,passing_types,SUI,GK,36-257,1988.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SUI,GK,36-257,1988.0,1.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,1.0,0.0,defense,SUI,GK,36-257,1988.0,1.0,38,32,38,0,0,0,38,0,0,Unknown,0,Unknown,19,92,80,0,0,0,0,0,23,0,possession,SUI,GK,36-257,1988.0,1,90,90,100.0,1.0,1,90,1,0,Unknown,0,3.0,5,0,5,5.0,Unknown,1.6,0.9,0.7,0.67,Unknown,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2023-24,Juventus,Carlo Pinsoglio,ITA,GK,33.0,1990.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,33.0,1990.0,0.5,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ITA,GK,33.0,1990.0,0.5,14,21,66.7,349,231,2,2,100.0,8,9,88.9,4,10,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,ITA,GK,33.0,1990.0,0.5,21.0,19,2,2,0,0,0,0,0,0,0,0,14,0,0,passing_types,ITA,GK,33.0,1990.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,33.0,1990.0,0.5,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,0.0,0.0,defense,ITA,GK,33.0,1990.0,0.5,23,22,23,0,0,0,23,0,0,Unknown,0,Unknown,17,61,26,0,0,0,0,0,16,0,possession,ITA,GK,33.0,1990.0,1,45,45,1.3,0.5,0,Unknown,0,1,45,37,3.0,0,0,0,0.0,-0.61,0.3,0.4,0.0,-0.06,-0.72,playing_time,ITA,GK,33.0,1990.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Unknown,misc,ITA,GK,33.0,1990.0,1,0,45,0.5,0,0.0,3,3,100.0,0,0,0,1,Unknown,0,0,0,0,Unknown,keeper,ITA,GK,33.0,1990.0,0.5,0,0,0,0,0,0.5,0.18,0.5,1.06,2,5,40.0,21,1,23.8,31.4,0,Unknown,Unknown,17,0,0.0,0,0.0,5.0,keeper_adv
ITA-Serie A,2023-24,Juventus,Mattia Perin,ITA,GK,30.0,1992.0,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,30.0,1992.0,2.5,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ITA,GK,30.0,1992.0,2.5,54,66,81.8,1199,718,13,13,100.0,28,28,100.0,12,24,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,ITA,GK,30.0,1992.0,2.5,66.0,49,17,5,0,1,0,0,0,0,0,0,54,0,0,passing_types,ITA,GK,30.0,1992.0,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,30.0,1992.0,2.5,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,1.0,0.0,defense,ITA,GK,30.0,1992.0,2.5,70,57,69,1,0,0,70,0,0,Unknown,0,Unknown,41,255,141,0,0,0,0,0,38,0,possession,ITA,GK,30.0,1992.0,3,225,75,6.6,2.5,3,75,2,0,Unknown,30,2.33,5,1,4,1.6,1.06,4.0,1.1,3.0,1.19,0.58,playing_time,ITA,GK,30.0,1992.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Unknown,misc,ITA,GK,30.0,1992.0,3,3,225,2.5,1,0.4,5,4,80.0,2,1,0,1,33.3,0,0,0,0,Unknown,keeper,ITA,GK,30.0,1992.0,2.5,1,0,0,0,0,1.2,0.25,0.2,0.1,5,15,33.3,54,9,25.9,29.4,12,8.3,19.5,29,2,6.9,3,1.2,16.7,keeper_adv
ITA-Serie A,2024-25,Juventus,Mattia Perin,ITA,GK,31.0,1992.0,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,31.0,1992.0,5.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ITA,GK,31.0,1992.0,5.0,145,182,79.7,3391,1965,30,30,100.0,92,92,100.0,23,60,38.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,passing,ITA,GK,31.0,1992.0,5.0,182.0,165,17,5,0,0,0,0,0,0,0,0,145,0,0,passing_types,ITA,GK,31.0,1992.0,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,31.0,1992.0,5.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,2.0,0.0,defense,ITA,GK,31.0,1992.0,5.0,185,161,185,0,0,0,185,0,0,Unknown,0,Unknown,123,703,460,0,0,0,0,0,110,0,possession,ITA,GK,31.0,1992.0,5,450,90,13.2,5.0,5,90,5,0,Unknown,31,1.8,8,3,5,1.0,0.45,7.5,3.8,3.8,0.75,0.35,playing_time,ITA,GK,31.0,1992.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,misc,ITA,GK,31.0,1992.0,5,5,450,5.0,3,0.6,16,13,81.3,2,3,0,3,60.0,0,0,0,0,Unknown,keeper,ITA,GK,31.0,1992.0,5.0,3,0,0,0,0,3.7,0.23,0.7,0.14,11,44,25.0,170,30,22.4,29.4,12,50.0,40.8,50,3,6.0,3,0.6,14.0,keeper_adv
ITA-Serie A,2024-25,Juventus,Michele Di Gregorio,ITA,GK,27.0,1997.0,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,ITA,GK,27.0,1997.0,33.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ITA,GK,27.0,1997.0,33.0,761,994,76.6,20100,14111,168,169,99.4,374,379,98.7,215,441,48.8,0.0,0.5,0.0,-0.5,1.0,25.0,0.0,0.0,0.0,passing,ITA,GK,27.0,1997.0,33.0,994.0,799,195,49,0,0,0,0,0,0,0,0,761,0,0,passing_types,ITA,GK,27.0,1997.0,33.0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,27.0,1997.0,33.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,1.0,1.0,14.0,0.0,defense,ITA,GK,27.0,1997.0,33.0,1046,866,1036,11,0,0,1046,0,0,Unknown,0,Unknown,672,3631,2211,0,0,0,0,0,587,0,possession,ITA,GK,27.0,1997.0,33,2970,90,86.8,33.0,33,90,33,0,Unknown,5,1.85,50,32,18,0.55,-0.45,43.4,30.3,13.2,0.4,-0.35,playing_time,ITA,GK,27.0,1997.0,33.0,0,0,0,0,7,0,0,1,0,0,0,0,36,7,1,87.5,misc,ITA,GK,27.0,1997.0,33,33,2970,33.0,32,0.97,103,71,73.8,16,13,4,14,42.4,5,5,0,0,0.0,keeper,ITA,GK,27.0,1997.0,33.0,32,5,0,6,0,28.1,0.24,-3.9,-0.12,128,333,38.4,848,126,30.0,31.4,146,54.1,44.0,469,29,6.2,30,0.91,13.1,keeper_adv
ITA-Serie A,2025-26,Juventus,Michele Di Gregorio,ITA,GK,28-035,1997.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,GK,28-035,1997.0,1.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ITA,GK,28-035,1997.0,1.0,16,23,69.6,434,333,2,2,100.0,9,9,100.0,5,12,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,ITA,GK,28-035,1997.0,1.0,23.0,19,4,3,0,0,0,0,0,0,0,0,16,0,0,passing_types,ITA,GK,28-035,1997.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ITA,GK,28-035,1997.0,1.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,0.0,0.0,defense,ITA,GK,28-035,1997.0,1.0,24,19,24,0,0,0,24,0,0,Unknown,0,Unknown,17,103,67,0,0,0,0,0,14,0,possession,ITA,GK,28-035,1997.0,1,90,90,100.0,1.0,1,90,1,0,Unknown,0,3.0,2,0,2,2.0,Unknown,2.3,0.6,1.7,1.68,Unknown,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2023-24,Juventus,Wojciech Szczęsny,POL,GK,33.0,1990.0,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,POL,GK,33.0,1990.0,35.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,POL,GK,33.0,1990.0,35.0,780,1006,77.5,22098,15358,121,122,99.2,389,394,98.7,270,486,55.6,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,passing,POL,GK,33.0,1990.0,35.0,1006.0,771,231,57,0,5,0,0,0,0,0,0,780,4,0,passing_types,POL,GK,33.0,1990.0,35.0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,POL,GK,33.0,1990.0,35.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,1.0,1.0,11.0,2.0,defense,POL,GK,33.0,1990.0,35.0,1070,855,1062,8,0,0,1070,1,1,100.0,0,0.0,660,4408,2908,0,0,0,1,0,546,0,possession,POL,GK,33.0,1990.0,35,3150,90,92.1,35.0,35,90,35,0,Unknown,1,1.83,49,30,19,0.54,-0.79,50.2,28.6,21.6,0.62,-0.36,playing_time,POL,GK,33.0,1990.0,35.0,1,0,0,1,2,0,0,1,0,0,1,0,38,3,1,75.0,misc,POL,GK,33.0,1990.0,35,35,3150,35.0,30,0.86,108,79,74.1,17,13,5,15,42.9,3,2,1,0,33.3,keeper,POL,GK,33.0,1990.0,35.0,30,2,0,4,2,28.3,0.24,0.3,0.01,147,340,43.2,828,134,32.0,32.8,174,43.1,40.2,555,26,4.7,20,0.57,11.6,keeper_adv
ITA-Serie A,2023-24,Lazio,Christos Mandas,GRE,GK,21.0,2001.0,9,8,721,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GRE,GK,21.0,2001.0,8.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,GRE,GK,21.0,2001.0,8.0,181,269,67.3,5187,3842,33,33,100.0,82,85,96.5,66,151,43.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,passing,GRE,GK,21.0,2001.0,8.0,269.0,220,49,20,0,0,0,0,0,0,0,0,181,0,0,passing_types,GRE,GK,21.0,2001.0,8.0,1,0.12,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GRE,GK,21.0,2001.0,8.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1.0,1.0,3.0,1.0,defense,GRE,GK,21.0,2001.0,8.0,286,237,282,4,0,0,286,2,2,100.0,0,0.0,174,939,498,0,0,0,0,0,163,0,possession,GRE,GK,21.0,2001.0,9,721,80,21.1,8.0,8,90,8,1,1,26,2.11,14,6,8,1.0,0.93,11.5,8.0,3.5,0.44,0.41,playing_time,GRE,GK,21.0,2001.0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,10,2,0,100.0,misc,GRE,GK,21.0,2001.0,9,8,721,8.0,6,0.75,29,23,79.3,6,1,1,4,50.0,0,0,0,0,Unknown,keeper,GRE,GK,21.0,2001.0,8.0,6,0,0,2,0,7.0,0.25,1.0,0.12,38,114,33.3,240,29,42.5,37.7,29,41.4,37.9,99,6,6.1,5,0.62,13.1,keeper_adv
