league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
GER-Bundesliga,2024-25,Stuttgart,Ramon Hendriks,NED,DF,23.0,2001.0,25,10,1154,12.8,0,1,1,0,0,0,3,0,0.6,0.6,1.0,1.6,8,36,22,0.0,0.08,0.08,0.0,0.08,0.04,0.08,0.12,0.04,0.12,standard,NED,DF,23.0,2001.0,12.8,0,5,1,20.0,0.39,0.08,0.0,0.0,11.1,0,0,0,0.6,0.6,0.11,-0.6,-0.6,shooting,NED,DF,23.0,2001.0,12.8,576,688,83.7,9614,3599,297,315,94.3,234,269,87.0,36,79,45.6,1.0,1.0,1.5,0.0,6.0,43.0,5.0,2.0,36.0,passing,NED,DF,23.0,2001.0,12.8,688.0,604,84,16,0,1,12,61,0,0,0,0,576,0,9,passing_types,NED,DF,23.0,2001.0,12.8,13,1.01,8,3,1,1,0,0,2,0.16,2,0,0,0,0,0,goal_shot_creation,NED,DF,23.0,2001.0,12.8,20,9,11,7,2,9,13,69.2,4,15,7,8,19.0,39.0,63.0,0.0,defense,NED,DF,23.0,2001.0,12.8,839,67,338,418,86,11,839,9,5,55.6,4,44.4,418,2028,761,8,5,2,6,4,499,22,possession,NED,DF,23.0,2001.0,25,1154,46,37.7,12.8,10,88,9,15,19,8,1.52,26,22,4,0.31,-0.02,21.4,20.7,0.7,0.05,-0.64,playing_time,NED,DF,23.0,2001.0,12.8,3,0,0,12,14,0,12,19,9,0,0,0,40,29,19,60.4,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2025-26,Stuttgart,Ramon Hendriks,NED,DF,24-044,2001.0,2,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,NED,DF,24-044,2001.0,1.1,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,NED,DF,24-044,2001.0,1.1,75,80,93.8,1124,342,43,45,95.6,30,30,100.0,2,5,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,passing,NED,DF,24-044,2001.0,1.1,80.0,75,5,2,0,0,0,1,0,0,0,0,75,0,0,passing_types,NED,DF,24-044,2001.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,NED,DF,24-044,2001.0,1.1,1,0,1,0,0,0,0,Unknown,0,0,0,0,0.0,1.0,5.0,0.0,defense,NED,DF,24-044,2001.0,1.1,88,15,45,41,3,2,88,0,0,Unknown,0,Unknown,70,315,159,1,1,0,1,1,67,0,possession,NED,DF,24-044,2001.0,2,99,50,55.0,1.1,1,90,1,1,9,0,1.5,2,0,2,1.82,4.04,1.2,1.8,-0.7,-0.62,-1.78,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Stuttgart,Roberto Massimo,GER,"FW,DF",22.0,2000.0,5,0,84,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,standard,GER,"FW,DF",22.0,2000.0,0.9,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,GER,"FW,DF",22.0,2000.0,0.9,30,39,76.9,482,109,14,18,77.8,13,14,92.9,2,3,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,passing,GER,"FW,DF",22.0,2000.0,0.9,39.0,34,5,0,0,0,0,5,0,0,0,0,30,0,5,passing_types,GER,"FW,DF",22.0,2000.0,0.9,1,1.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,"FW,DF",22.0,2000.0,0.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0.0,1.0,1.0,0.0,defense,GER,"FW,DF",22.0,2000.0,0.9,50,1,11,29,10,1,50,1,0,0.0,0,0.0,29,154,103,3,2,1,1,0,32,6,possession,GER,"FW,DF",22.0,2000.0,5,84,17,2.7,0.9,0,Unknown,0,5,17,7,1.8,1,2,-1,-1.07,-2.28,1.3,0.8,0.5,0.55,-0.43,playing_time,GER,"FW,DF",22.0,2000.0,0.9,1,0,0,2,1,0,0,0,0,0,0,0,8,1,3,25.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Stuttgart,Samuele Di Benedetto,GER,MF,18.0,2005.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,standard,GER,MF,18.0,2005.0,0.1,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,GER,MF,18.0,2005.0,0.1,10,11,90.9,107,2,7,7,100.0,2,2,100.0,0,0,Unknown,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,passing,GER,MF,18.0,2005.0,0.1,11.0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,passing_types,GER,MF,18.0,2005.0,0.1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,MF,18.0,2005.0,0.1,0,0,0,0,0,0,0,Unknown,0,0,0,0,1.0,1.0,0.0,0.0,defense,GER,MF,18.0,2005.0,0.1,13,0,3,8,2,1,13,1,0,0.0,0,0.0,9,32,28,0,0,0,0,1,13,1,possession,GER,MF,18.0,2005.0,1,7,7,0.2,0.1,0,Unknown,0,1,7,2,3.0,0,0,0,0.0,-1.15,0.0,0.0,0.0,0.3,-0.67,playing_time,GER,MF,18.0,2005.0,0.1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,Unknown,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Stuttgart,Serhou Guirassy,GUI,FW,27.0,1996.0,28,25,2208,24.5,28,3,31,24,4,4,0,0,20.8,17.6,6.6,24.2,32,56,183,1.14,0.12,1.26,0.98,1.1,0.85,0.27,1.12,0.72,0.99,standard,GUI,FW,27.0,1996.0,24.5,28,88,40,45.5,3.59,1.63,0.27,0.6,14.5,3,4,4,20.8,17.6,0.2,7.2,6.4,shooting,GUI,FW,27.0,1996.0,24.5,629,777,81.0,7427,1176,430,489,87.9,129,163,79.1,17,23,73.9,3.0,6.6,5.4,-3.6,53.0,38.0,25.0,0.0,56.0,passing,GUI,FW,27.0,1996.0,24.5,777.0,752,21,1,9,1,1,3,0,0,0,0,629,4,17,passing_types,GUI,FW,27.0,1996.0,24.5,90,3.67,72,0,8,6,4,0,13,0.53,6,0,4,1,2,0,goal_shot_creation,GUI,FW,27.0,1996.0,24.5,6,3,1,4,1,2,5,40.0,3,8,1,7,6.0,12.0,29.0,0.0,defense,GUI,FW,27.0,1996.0,24.5,1064,30,62,555,453,156,1060,41,16,39.0,21,51.2,626,2552,950,32,19,19,71,38,930,183,possession,GUI,FW,27.0,1996.0,28,2208,79,72.2,24.5,25,85,15,3,28,0,2.39,59,24,35,1.43,1.0,50.3,27.3,23.0,0.94,-0.08,playing_time,GUI,FW,27.0,1996.0,24.5,0,0,0,18,55,18,1,6,3,2,0,0,39,65,55,54.2,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Stuttgart,Silas Katompa,COD,"FW,MF",24.0,1998.0,27,8,900,10.0,5,2,7,5,0,1,0,0,5.7,4.9,2.3,7.2,49,25,130,0.5,0.2,0.7,0.5,0.7,0.57,0.23,0.8,0.49,0.72,standard,COD,"FW,MF",24.0,1998.0,10.0,5,23,8,34.8,2.3,0.8,0.22,0.63,13.4,0,0,1,5.7,4.9,0.21,-0.7,0.1,shooting,COD,"FW,MF",24.0,1998.0,10.0,210,279,75.3,3355,617,93,112,83.0,96,113,85.0,11,24,45.8,2.0,2.3,1.7,-0.3,15.0,6.0,15.0,0.0,25.0,passing,COD,"FW,MF",24.0,1998.0,10.0,279.0,276,3,1,5,1,28,2,0,0,0,0,210,0,18,passing_types,COD,"FW,MF",24.0,1998.0,10.0,42,4.2,25,0,11,2,4,0,7,0.7,2,0,3,1,1,0,goal_shot_creation,COD,"FW,MF",24.0,1998.0,10.0,5,3,3,2,0,3,12,25.0,9,9,0,9,0.0,5.0,4.0,0.0,defense,COD,"FW,MF",24.0,1998.0,10.0,425,6,29,163,248,67,424,76,38,50.0,31,40.8,327,2484,1176,49,29,21,45,20,336,130,possession,COD,"FW,MF",24.0,1998.0,27,900,33,29.4,10.0,8,70,0,19,18,1,2.15,30,10,20,2.0,1.21,27.6,10.4,17.2,1.72,1.08,playing_time,COD,"FW,MF",24.0,1998.0,10.0,0,0,0,13,15,5,28,0,3,1,0,0,37,5,11,31.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2025-26,Stuttgart,Tiago Tomás,POR,"MF,FW",23-076,2002.0,2,1,99,1.1,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.8,2,3,8,0.91,0.0,0.91,0.91,0.91,0.57,0.12,0.69,0.57,0.69,standard,POR,"MF,FW",23-076,2002.0,1.1,1,9,3,33.3,8.18,2.73,0.11,0.33,16.3,0,0,0,0.6,0.6,0.07,0.4,0.4,shooting,POR,"MF,FW",23-076,2002.0,1.1,24,30,80.0,322,20,13,16,81.3,5,7,71.4,2,2,100.0,0.0,0.1,0.0,-0.1,2.0,1.0,0.0,0.0,3.0,passing,POR,"MF,FW",23-076,2002.0,1.1,30.0,30,0,0,0,0,2,0,0,0,0,0,24,0,1,passing_types,POR,"MF,FW",23-076,2002.0,1.1,2,1.82,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,POR,"MF,FW",23-076,2002.0,1.1,2,1,1,0,1,1,2,50.0,1,2,1,1,0.0,2.0,1.0,0.0,defense,POR,"MF,FW",23-076,2002.0,1.1,50,2,4,18,28,11,50,2,0,0.0,1,50.0,38,148,77,2,0,2,5,2,41,8,possession,POR,"MF,FW",23-076,2002.0,2,99,50,55.0,1.1,1,73,0,1,26,0,1.5,1,0,1,0.91,2.02,1.1,1.7,-0.6,-0.57,-1.66,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Stuttgart,Waldemar Anton,GER,DF,27.0,1996.0,33,32,2886,32.1,0,3,3,0,0,0,7,0,1.7,1.7,1.0,2.7,38,172,15,0.0,0.09,0.09,0.0,0.09,0.05,0.03,0.09,0.05,0.09,standard,GER,DF,27.0,1996.0,32.1,0,28,6,21.4,0.87,0.19,0.0,0.0,15.9,0,0,0,1.7,1.7,0.06,-1.7,-1.7,shooting,GER,DF,27.0,1996.0,32.1,2330,2624,88.8,41479,15026,904,955,94.7,1251,1342,93.2,143,260,55.0,3.0,1.0,1.5,2.0,9.0,163.0,7.0,2.0,172.0,passing,GER,DF,27.0,1996.0,32.1,2624.0,2511,109,51,6,9,14,29,0,0,0,0,2330,4,16,passing_types,GER,DF,27.0,1996.0,32.1,39,1.22,33,0,0,4,1,1,9,0.28,8,0,0,1,0,0,goal_shot_creation,GER,DF,27.0,1996.0,32.1,39,25,21,16,2,23,42,54.8,19,33,20,13,40.0,79.0,150.0,1.0,defense,GER,DF,27.0,1996.0,32.1,2977,296,1245,1612,138,34,2977,22,15,68.2,7,31.8,1847,10429,5711,38,19,5,28,12,2110,15,possession,GER,DF,27.0,1996.0,33,2886,87,94.3,32.1,32,89,30,1,45,0,2.12,76,38,38,1.19,0.67,68.4,34.7,33.7,1.05,1.57,playing_time,GER,DF,27.0,1996.0,32.1,7,0,0,25,26,0,14,40,25,1,1,1,203,79,42,65.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2024-25,Stuttgart,Yannik Keitel,GER,MF,24.0,2000.0,11,2,270,3.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.6,2,11,3,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.19,0.18,0.19,standard,GER,MF,24.0,2000.0,3.0,0,5,2,40.0,1.67,0.67,0.0,0.0,20.3,0,0,0,0.5,0.5,0.11,-0.5,-0.5,shooting,GER,MF,24.0,2000.0,3.0,156,190,82.1,2404,735,87,98,88.8,55,65,84.6,9,16,56.3,0.0,0.0,0.1,0.0,1.0,17.0,3.0,0.0,11.0,passing,GER,MF,24.0,2000.0,3.0,190.0,186,4,4,0,1,2,0,0,0,0,0,156,0,5,passing_types,GER,MF,24.0,2000.0,3.0,2,0.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,MF,24.0,2000.0,3.0,9,6,3,5,1,9,10,90.0,1,5,2,3,4.0,13.0,6.0,0.0,defense,GER,MF,24.0,2000.0,3.0,225,7,50,143,35,4,225,1,1,100.0,0,0.0,105,405,182,2,0,1,2,1,164,3,possession,GER,MF,24.0,2000.0,11,270,25,8.8,3.0,2,86,0,9,11,18,2.18,5,4,1,0.33,0.01,6.6,4.5,2.1,0.71,0.28,playing_time,GER,MF,24.0,2000.0,3.0,1,0,0,2,6,0,2,4,6,0,0,0,7,4,4,50.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Union Berlin,Alex Král,CZE,MF,25.0,1998.0,24,13,1370,15.2,0,0,0,0,0,0,2,0,1.7,1.7,0.4,2.0,15,44,41,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,standard,CZE,MF,25.0,1998.0,15.2,0,18,5,27.8,1.18,0.33,0.0,0.0,20.6,0,0,0,1.7,1.7,0.09,-1.7,-1.7,shooting,CZE,MF,25.0,1998.0,15.2,340,487,69.8,5624,1533,158,196,80.6,149,196,76.0,24,55,43.6,0.0,0.4,0.5,-0.4,5.0,32.0,6.0,2.0,44.0,passing,CZE,MF,25.0,1998.0,15.2,487.0,449,35,5,3,3,17,16,0,0,0,0,340,3,15,passing_types,CZE,MF,25.0,1998.0,15.2,23,1.51,15,2,2,1,1,2,0,0.0,0,0,0,0,0,0,goal_shot_creation,CZE,MF,25.0,1998.0,15.2,19,14,7,10,2,8,20,40.0,12,15,4,11,11.0,30.0,30.0,0.0,defense,CZE,MF,25.0,1998.0,15.2,618,37,164,311,151,17,618,12,5,41.7,5,41.7,287,1688,837,15,16,1,15,12,338,41,possession,CZE,MF,25.0,1998.0,24,1370,57,44.8,15.2,13,81,9,11,28,6,1.0,15,23,-8,-0.53,0.38,17.8,22.9,-5.2,-0.34,-0.06,playing_time,CZE,MF,25.0,1998.0,15.2,2,0,0,16,13,2,17,11,14,0,0,0,85,16,17,48.5,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2025-26,Union Berlin,Alex Král,CZE,MF,27-104,1998.0,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,CZE,MF,27-104,1998.0,0.3,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,CZE,MF,27-104,1998.0,0.3,1,2,50.0,39,28,0,0,Unknown,0,0,Unknown,1,1,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,passing,CZE,MF,27-104,1998.0,0.3,2.0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,passing_types,CZE,MF,27-104,1998.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,CZE,MF,27-104,1998.0,0.3,1,1,0,1,0,0,0,Unknown,0,1,0,1,0.0,1.0,1.0,0.0,defense,CZE,MF,27-104,1998.0,0.3,7,2,5,2,1,0,7,0,0,Unknown,0,Unknown,4,77,58,1,0,0,0,0,3,1,possession,CZE,MF,27-104,1998.0,1,24,24,26.7,0.3,0,Unknown,0,1,24,0,3.0,0,1,-1,-3.75,-6.48,0.1,0.4,-0.3,-1.0,0.46,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Union Berlin,Alexander Schwolow,GER,GK,31.0,1992.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,GK,31.0,1992.0,1.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,GER,GK,31.0,1992.0,1.0,29,36,80.6,814,589,4,4,100.0,15,15,100.0,10,17,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,GER,GK,31.0,1992.0,1.0,36.0,22,14,6,0,0,0,0,0,0,0,0,29,0,0,passing_types,GER,GK,31.0,1992.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,GK,31.0,1992.0,1.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,2.0,0.0,defense,GER,GK,31.0,1992.0,1.0,41,36,41,0,0,0,41,0,0,Unknown,0,Unknown,10,56,39,0,0,0,0,0,18,0,possession,GER,GK,31.0,1992.0,1,90,90,2.9,1.0,1,90,1,0,Unknown,28,0.0,0,2,-2,-2.0,-1.3,0.5,1.1,-0.6,-0.57,-0.27,playing_time,GER,GK,31.0,1992.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,misc,GER,GK,31.0,1992.0,1,1,90,1.0,2,2.0,6,4,66.7,0,0,1,0,0.0,0,0,0,0,Unknown,keeper,GER,GK,31.0,1992.0,1.0,2,0,0,0,0,1.2,0.2,-0.8,-0.81,4,10,40.0,28,4,32.1,34.1,8,12.5,28.4,13,0,0.0,0,0.0,5.0,keeper_adv
