league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
ITA-Serie A,2024-25,Inter,Joaquín Correa,ARG,"FW,MF",29.0,1994.0,19,6,731,8.1,2,2,4,2,0,0,3,0,2.1,2.1,2.0,4.1,22,42,45,0.25,0.25,0.49,0.25,0.49,0.26,0.24,0.5,0.26,0.5,standard,ARG,"FW,MF",29.0,1994.0,8.1,2,14,6,42.9,1.72,0.74,0.14,0.33,13.3,0,0,0,2.1,2.1,0.15,-0.1,-0.1,shooting,ARG,"FW,MF",29.0,1994.0,8.1,310,361,85.9,4766,1089,163,184,88.6,118,127,92.9,21,24,87.5,2.0,2.0,0.9,0.0,10.0,24.0,12.0,1.0,42.0,passing,ARG,"FW,MF",29.0,1994.0,8.1,361.0,353,5,2,5,0,8,2,0,0,0,0,310,3,14,passing_types,ARG,"FW,MF",29.0,1994.0,8.1,25,3.07,21,0,2,1,1,0,4,0.49,3,0,1,0,0,0,goal_shot_creation,ARG,"FW,MF",29.0,1994.0,8.1,11,5,4,7,0,4,13,30.8,9,3,0,3,0.0,11.0,6.0,0.0,defense,ARG,"FW,MF",29.0,1994.0,8.1,438,5,40,216,188,39,438,10,6,60.0,4,40.0,295,1432,680,22,17,4,13,5,353,45,possession,ARG,"FW,MF",29.0,1994.0,19,731,38,21.4,8.1,6,79,4,13,20,14,2.11,13,7,6,0.74,-0.53,13.4,8.8,4.6,0.56,-0.31,playing_time,ARG,"FW,MF",29.0,1994.0,8.1,3,0,0,8,14,2,8,0,5,0,0,0,31,6,18,25.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2024-25,Juventus,Francisco Conceição,POR,"FW,MF",21.0,2002.0,26,12,1340,14.9,3,3,6,3,0,0,5,1,2.3,2.3,4.3,6.6,95,35,143,0.2,0.2,0.4,0.2,0.4,0.16,0.29,0.45,0.16,0.45,standard,POR,"FW,MF",21.0,2002.0,14.9,3,40,13,32.5,2.69,0.87,0.08,0.23,18.1,1,0,0,2.3,2.3,0.06,0.7,0.7,shooting,POR,"FW,MF",21.0,2002.0,14.9,427,545,78.3,7032,1122,220,262,84.0,167,190,87.9,30,56,53.6,3.0,4.3,4.4,-1.3,28.0,16.0,20.0,10.0,35.0,passing,POR,"FW,MF",21.0,2002.0,14.9,545.0,513,32,4,0,4,62,10,18,8,3,0,427,0,21,passing_types,POR,"FW,MF",21.0,2002.0,14.9,64,4.3,45,4,10,4,1,0,9,0.6,5,1,1,1,1,0,goal_shot_creation,POR,"FW,MF",21.0,2002.0,14.9,23,14,6,9,8,13,30,43.3,17,7,0,7,6.0,29.0,6.0,0.0,defense,POR,"FW,MF",21.0,2002.0,14.9,739,11,87,244,425,92,739,79,35,44.3,37,46.8,548,4309,2292,95,32,59,35,22,581,143,possession,POR,"FW,MF",21.0,2002.0,26,1340,52,39.2,14.9,12,84,4,14,24,2,1.81,28,16,12,0.81,0.33,25.5,14.8,10.7,0.72,0.45,playing_time,POR,"FW,MF",21.0,2002.0,14.9,5,1,1,24,36,4,62,6,14,1,0,0,55,2,9,18.2,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2023-24,Juventus,Kenan Yıldız,TUR,"FW,MF",18.0,2005.0,27,9,952,10.6,2,0,2,2,0,0,3,0,1.6,1.6,1.1,2.7,32,40,73,0.19,0.0,0.19,0.19,0.19,0.15,0.1,0.26,0.15,0.26,standard,TUR,"FW,MF",18.0,2005.0,10.6,2,19,7,36.8,1.8,0.66,0.11,0.29,16.6,0,0,0,1.6,1.6,0.09,0.4,0.4,shooting,TUR,"FW,MF",18.0,2005.0,10.6,284,349,81.4,3984,1191,183,203,90.1,78,104,75.0,14,26,53.8,0.0,1.1,1.6,-1.1,18.0,21.0,13.0,2.0,40.0,passing,TUR,"FW,MF",18.0,2005.0,10.6,349.0,338,11,1,2,4,17,3,5,0,3,0,284,0,3,passing_types,TUR,"FW,MF",18.0,2005.0,10.6,39,3.69,26,2,5,2,3,1,4,0.38,0,0,1,1,1,1,goal_shot_creation,TUR,"FW,MF",18.0,2005.0,10.6,13,9,5,6,2,4,8,50.0,4,6,0,6,1.0,14.0,4.0,0.0,defense,TUR,"FW,MF",18.0,2005.0,10.6,461,7,58,196,218,36,461,40,23,57.5,12,30.0,311,2178,1175,32,31,11,34,18,365,73,possession,TUR,"FW,MF",18.0,2005.0,27,952,35,27.8,10.6,9,68,0,18,19,9,1.67,20,7,13,1.23,0.86,14.7,7.2,7.5,0.7,0.08,playing_time,TUR,"FW,MF",18.0,2005.0,10.6,3,0,0,12,22,1,17,1,9,0,0,0,40,16,23,41.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2024-25,Juventus,Kenan Yıldız,TUR,"FW,MF",19.0,2005.0,35,28,2402,26.7,7,4,11,7,0,0,2,1,4.3,4.3,5.0,9.3,115,121,223,0.26,0.15,0.41,0.26,0.41,0.16,0.19,0.35,0.16,0.35,standard,TUR,"FW,MF",19.0,2005.0,26.7,7,61,22,36.1,2.29,0.82,0.11,0.32,17.5,0,0,0,4.3,4.3,0.07,2.7,2.7,shooting,TUR,"FW,MF",19.0,2005.0,26.7,896,1124,79.7,13767,3753,518,579,89.5,307,377,81.4,53,113,46.9,4.0,5.0,4.8,-1.0,57.0,70.0,52.0,13.0,121.0,passing,TUR,"FW,MF",19.0,2005.0,26.7,1124.0,1040,79,6,9,2,115,21,50,24,14,0,896,5,24,passing_types,TUR,"FW,MF",19.0,2005.0,26.7,130,4.87,86,11,13,12,5,3,10,0.37,7,0,2,1,0,0,goal_shot_creation,TUR,"FW,MF",19.0,2005.0,26.7,54,30,13,26,15,18,32,56.3,14,25,0,25,5.0,59.0,13.0,3.0,defense,TUR,"FW,MF",19.0,2005.0,26.7,1485,17,161,590,752,103,1485,111,59,53.2,49,44.1,964,6159,3376,115,59,43,86,41,1116,223,possession,TUR,"FW,MF",19.0,2005.0,35,2402,69,70.2,26.7,28,80,13,7,25,1,1.94,39,15,24,0.9,0.99,34.9,20.1,14.8,0.56,0.37,playing_time,TUR,"FW,MF",19.0,2005.0,26.7,2,1,0,25,48,4,115,5,30,0,0,0,123,8,26,23.5,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2024-25,Juventus,Nicolás González,ARG,"FW,MF",26.0,1998.0,26,23,1750,19.4,3,2,5,3,0,0,3,0,4.1,4.1,1.1,5.1,35,69,123,0.15,0.1,0.26,0.15,0.26,0.21,0.06,0.26,0.21,0.26,standard,ARG,"FW,MF",26.0,1998.0,19.4,3,45,21,46.7,2.31,1.08,0.07,0.14,15.7,0,0,0,4.1,4.1,0.09,-1.1,-1.1,shooting,ARG,"FW,MF",26.0,1998.0,19.4,484,637,76.0,7755,1634,236,286,82.5,197,234,84.2,33,55,60.0,2.0,1.1,1.2,0.9,19.0,28.0,19.0,1.0,69.0,passing,ARG,"FW,MF",26.0,1998.0,19.4,637.0,596,38,1,3,2,15,32,1,1,0,0,484,3,24,passing_types,ARG,"FW,MF",26.0,1998.0,19.4,47,2.42,32,2,3,5,4,1,4,0.21,3,0,0,1,0,0,goal_shot_creation,ARG,"FW,MF",26.0,1998.0,19.4,24,13,10,9,5,9,25,36.0,16,16,4,12,9.0,33.0,37.0,2.0,defense,ARG,"FW,MF",26.0,1998.0,19.4,883,44,158,363,376,65,883,53,17,32.1,30,56.6,458,2797,1271,35,40,10,38,15,611,123,possession,ARG,"FW,MF",26.0,1998.0,26,1750,67,51.2,19.4,23,75,5,3,7,1,1.77,28,18,10,0.51,-0.19,23.3,17.9,5.4,0.28,-0.34,playing_time,ARG,"FW,MF",26.0,1998.0,19.4,3,0,0,30,40,6,15,9,13,0,0,0,69,59,47,55.7,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2023-24,Lazio,Felipe Anderson,BRA,"FW,MF",30.0,1993.0,38,33,2770,30.8,5,6,11,5,0,0,3,0,4.4,4.4,6.3,10.7,108,126,226,0.16,0.19,0.36,0.16,0.36,0.14,0.21,0.35,0.14,0.35,standard,BRA,"FW,MF",30.0,1993.0,30.8,5,43,11,25.6,1.4,0.36,0.12,0.45,17.3,1,0,0,4.4,4.4,0.1,0.6,0.6,shooting,BRA,"FW,MF",30.0,1993.0,30.8,1012,1336,75.7,14375,3827,601,690,87.1,320,411,77.9,47,96,49.0,6.0,6.3,4.7,-0.3,42.0,66.0,50.0,4.0,126.0,passing,BRA,"FW,MF",30.0,1993.0,30.8,1336.0,1299,29,5,5,6,57,18,6,1,4,0,1012,8,63,passing_types,BRA,"FW,MF",30.0,1993.0,30.8,92,2.99,76,2,4,5,2,3,12,0.39,10,0,1,0,0,1,goal_shot_creation,BRA,"FW,MF",30.0,1993.0,30.8,78,45,32,33,13,34,90,37.8,56,45,3,42,27.0,105.0,23.0,0.0,defense,BRA,"FW,MF",30.0,1993.0,30.8,1756,43,252,792,742,93,1756,107,43,40.2,54,50.5,897,5493,2896,108,62,26,65,32,1304,226,possession,BRA,"FW,MF",30.0,1993.0,38,2770,73,81.0,30.8,33,79,14,5,32,0,1.61,38,31,7,0.23,-0.19,36.2,33.0,3.3,0.11,-0.07,playing_time,BRA,"FW,MF",30.0,1993.0,30.8,3,0,0,30,36,4,57,27,45,0,0,0,139,15,16,48.4,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2024-25,Lazio,Loum Tchaouna,FRA,"FW,MF",20.0,2003.0,24,6,660,7.3,1,0,1,1,0,0,4,1,2.5,2.5,0.6,3.1,22,20,66,0.14,0.0,0.14,0.14,0.14,0.34,0.08,0.42,0.34,0.42,standard,FRA,"FW,MF",20.0,2003.0,7.3,1,23,8,34.8,3.14,1.09,0.04,0.13,17.8,0,0,0,2.5,2.5,0.11,-1.5,-1.5,shooting,FRA,"FW,MF",20.0,2003.0,7.3,172,247,69.6,2582,567,102,122,83.6,53,76,69.7,11,29,37.9,0.0,0.6,0.7,-0.6,10.0,9.0,8.0,1.0,20.0,passing,FRA,"FW,MF",20.0,2003.0,7.3,247.0,223,24,1,1,2,32,4,15,11,3,0,172,0,5,passing_types,FRA,"FW,MF",20.0,2003.0,7.3,25,3.4,20,1,0,2,0,2,6,0.82,5,0,0,1,0,0,goal_shot_creation,FRA,"FW,MF",20.0,2003.0,7.3,8,4,2,2,4,3,9,33.3,6,5,1,4,4.0,12.0,14.0,2.0,defense,FRA,"FW,MF",20.0,2003.0,7.3,341,14,35,133,174,33,341,10,5,50.0,5,50.0,188,1050,516,22,8,8,26,6,246,66,possession,FRA,"FW,MF",20.0,2003.0,24,660,28,19.3,7.3,6,52,0,18,19,13,1.58,19,10,9,1.23,1.13,12.6,12.2,0.5,0.07,-0.55,playing_time,FRA,"FW,MF",20.0,2003.0,7.3,4,1,1,10,7,0,32,4,4,0,0,0,18,5,26,16.1,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2023-24,Lazio,Mattia Zaccagni,ITA,"FW,MF",28.0,1995.0,28,24,1956,21.7,6,1,7,6,0,0,8,0,4.7,4.7,2.9,7.6,88,55,209,0.28,0.05,0.32,0.28,0.32,0.22,0.13,0.35,0.22,0.35,standard,ITA,"FW,MF",28.0,1995.0,21.7,6,42,13,31.0,1.93,0.6,0.14,0.46,17.6,3,0,0,4.7,4.7,0.12,1.3,1.3,shooting,ITA,"FW,MF",28.0,1995.0,21.7,711,899,79.1,10281,2132,428,471,90.9,208,266,78.2,43,84,51.2,1.0,2.9,3.3,-1.9,29.0,36.0,26.0,5.0,55.0,passing,ITA,"FW,MF",28.0,1995.0,21.7,899.0,823,74,22,2,5,71,20,32,12,9,0,711,2,30,passing_types,ITA,"FW,MF",28.0,1995.0,21.7,74,3.4,43,13,8,7,3,0,8,0.37,2,1,0,3,2,0,goal_shot_creation,ITA,"FW,MF",28.0,1995.0,21.7,27,16,11,15,1,9,21,42.9,12,26,2,24,21.0,48.0,15.0,0.0,defense,ITA,"FW,MF",28.0,1995.0,21.7,1164,19,129,492,571,79,1164,114,54,47.4,37,32.5,781,5644,3016,88,64,30,48,38,910,209,possession,ITA,"FW,MF",28.0,1995.0,28,1956,70,57.2,21.7,24,75,3,4,37,0,1.57,27,21,6,0.28,0.03,27.1,26.5,0.6,0.03,-0.21,playing_time,ITA,"FW,MF",28.0,1995.0,21.7,8,0,0,29,79,7,71,21,16,1,0,0,77,11,12,47.8,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2023-24,Lazio,Pedro,ESP,"FW,MF",36.0,1987.0,33,5,816,9.1,1,1,2,1,0,0,4,0,1.5,1.5,2.1,3.6,31,33,81,0.11,0.11,0.22,0.11,0.22,0.17,0.23,0.39,0.17,0.39,standard,ESP,"FW,MF",36.0,1987.0,9.1,1,11,4,36.4,1.21,0.44,0.09,0.25,20.0,1,0,0,1.5,1.5,0.14,-0.5,-0.5,shooting,ESP,"FW,MF",36.0,1987.0,9.1,357,431,82.8,5072,974,214,236,90.7,109,132,82.6,17,33,51.5,1.0,2.1,1.5,-1.1,17.0,22.0,13.0,4.0,33.0,passing,ESP,"FW,MF",36.0,1987.0,9.1,431.0,422,8,4,2,2,20,0,4,2,2,0,357,1,7,passing_types,ESP,"FW,MF",36.0,1987.0,9.1,27,2.97,21,1,3,0,2,0,1,0.11,1,0,0,0,0,0,goal_shot_creation,ESP,"FW,MF",36.0,1987.0,9.1,16,12,5,7,4,3,12,25.0,9,16,2,14,3.0,19.0,1.0,0.0,defense,ESP,"FW,MF",36.0,1987.0,9.1,551,4,60,297,203,25,551,32,14,43.8,14,43.8,334,2084,917,31,30,4,29,17,442,81,possession,ESP,"FW,MF",36.0,1987.0,33,816,25,23.9,9.1,5,59,0,28,19,4,1.64,12,9,3,0.33,0.09,12.5,7.5,5.0,0.55,0.57,playing_time,ESP,"FW,MF",36.0,1987.0,9.1,4,0,0,13,19,4,20,3,12,0,0,0,49,2,10,16.7,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2024-25,Lazio,Pedro,ESP,"FW,MF",37.0,1987.0,30,6,1102,12.2,10,1,11,8,2,2,2,0,5.3,3.8,1.7,5.4,48,76,89,0.82,0.08,0.9,0.65,0.74,0.44,0.14,0.57,0.31,0.44,standard,ESP,"FW,MF",37.0,1987.0,12.2,10,37,16,43.2,3.02,1.31,0.22,0.5,19.1,0,2,2,5.3,3.8,0.1,4.7,4.2,shooting,ESP,"FW,MF",37.0,1987.0,12.2,482,604,79.8,7852,1822,254,281,90.4,173,208,83.2,40,77,51.9,1.0,1.7,2.1,-0.7,22.0,53.0,25.0,5.0,76.0,passing,ESP,"FW,MF",37.0,1987.0,12.2,604.0,552,49,14,11,2,65,6,24,13,8,0,482,3,11,passing_types,ESP,"FW,MF",37.0,1987.0,12.2,50,4.09,36,8,2,3,0,1,3,0.25,3,0,0,0,0,0,goal_shot_creation,ESP,"FW,MF",37.0,1987.0,12.2,19,14,5,9,5,10,21,47.6,11,11,0,11,3.0,22.0,3.0,1.0,defense,ESP,"FW,MF",37.0,1987.0,12.2,722,4,69,343,319,61,720,32,16,50.0,11,34.4,435,2960,1575,48,25,15,20,21,546,89,possession,ESP,"FW,MF",37.0,1987.0,30,1102,37,32.2,12.2,6,66,0,24,29,6,1.77,25,18,7,0.57,0.38,24.1,11.6,12.5,1.02,0.75,playing_time,ESP,"FW,MF",37.0,1987.0,12.2,2,0,0,17,24,1,65,3,14,0,0,0,59,1,6,14.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ITA-Serie A,2024-25,Lazio,Tijjani Noslin,NED,"FW,MF",25.0,1999.0,30,8,861,9.6,2,2,4,2,0,0,2,0,2.0,2.0,1.6,3.6,13,16,56,0.21,0.21,0.42,0.21,0.42,0.21,0.17,0.38,0.21,0.38,standard,NED,"FW,MF",25.0,1999.0,9.6,2,19,6,31.6,1.99,0.63,0.11,0.33,12.6,0,0,0,2.0,2.0,0.11,0.0,0.0,shooting,NED,"FW,MF",25.0,1999.0,9.6,186,248,75.0,2629,593,108,124,87.1,59,79,74.7,9,14,64.3,2.0,1.6,1.1,0.4,12.0,12.0,11.0,5.0,16.0,passing,NED,"FW,MF",25.0,1999.0,9.6,248.0,232,15,0,3,3,15,2,0,0,0,0,186,1,9,passing_types,NED,"FW,MF",25.0,1999.0,9.6,27,2.82,20,0,2,2,2,1,4,0.42,3,0,1,0,0,0,goal_shot_creation,NED,"FW,MF",25.0,1999.0,9.6,6,5,2,1,3,1,8,12.5,7,15,1,14,1.0,7.0,7.0,0.0,defense,NED,"FW,MF",25.0,1999.0,9.6,347,8,31,150,167,47,347,19,8,42.1,10,52.6,194,1124,495,13,12,6,24,13,252,56,possession,NED,"FW,MF",25.0,1999.0,30,861,29,25.2,9.6,8,67,2,22,15,7,1.73,17,19,-2,-0.21,-0.7,15.1,11.7,3.4,0.36,-0.21,playing_time,NED,"FW,MF",25.0,1999.0,9.6,2,0,0,21,15,1,15,1,5,0,0,0,22,27,29,48.2,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
