league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
ESP-La Liga,2025-26,Rayo Vallecano,Pep Chavarría,ESP,DF,27-143,1998.0,2,2,171,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,8,9,11,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,standard,ESP,DF,27-143,1998.0,1.9,0,2,0,0.0,1.05,0.0,0.0,Unknown,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,ESP,DF,27-143,1998.0,1.9,101,120,84.2,1688,533,47,50,94.0,48,57,84.2,6,6,100.0,0.0,0.0,0.1,0.0,2.0,1.0,2.0,2.0,9.0,passing,ESP,DF,27-143,1998.0,1.9,120.0,100,19,1,0,0,5,18,0,0,0,0,101,1,4,passing_types,ESP,DF,27-143,1998.0,1.9,2,1.05,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,27-143,1998.0,1.9,3,0,2,1,0,0,0,Unknown,0,6,2,4,3.0,6.0,2.0,1.0,defense,ESP,DF,27-143,1998.0,1.9,147,3,46,65,39,1,147,3,1,33.3,1,33.3,81,508,274,8,6,0,6,0,88,11,possession,ESP,DF,27-143,1998.0,2,171,86,95.0,1.9,2,86,1,0,Unknown,0,1.5,3,2,1,0.53,0.53,3.6,2.0,1.6,0.83,0.35,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Rayo Vallecano,Radamel Falcao,COL,"FW,DF",37.0,1986.0,22,2,407,4.5,1,0,1,0,1,1,4,0,2.7,2.0,0.3,2.2,7,7,23,0.22,0.0,0.22,0.0,0.0,0.6,0.06,0.67,0.43,0.49,standard,COL,"FW,DF",37.0,1986.0,4.5,1,16,6,37.5,3.54,1.33,0.0,0.0,14.5,0,1,1,2.7,2.0,0.12,-1.7,-2.0,shooting,COL,"FW,DF",37.0,1986.0,4.5,92,110,83.6,1099,186,65,74,87.8,18,21,85.7,3,4,75.0,0.0,0.3,0.3,-0.3,4.0,5.0,2.0,0.0,7.0,passing,COL,"FW,DF",37.0,1986.0,4.5,110.0,103,7,1,1,0,1,2,0,0,0,0,92,0,1,passing_types,COL,"FW,DF",37.0,1986.0,4.5,13,2.87,8,0,0,1,3,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,COL,"FW,DF",37.0,1986.0,4.5,7,5,1,5,1,1,3,33.3,2,2,0,2,3.0,10.0,4.0,0.0,defense,COL,"FW,DF",37.0,1986.0,4.5,169,4,13,67,91,23,168,8,3,37.5,4,50.0,97,429,171,7,4,5,13,12,132,23,possession,COL,"FW,DF",37.0,1986.0,22,407,19,11.9,4.5,2,63,0,20,14,12,0.87,7,7,0,0.0,0.57,6.3,5.1,1.2,0.25,0.36,playing_time,COL,"FW,DF",37.0,1986.0,4.5,4,0,0,15,10,6,1,3,5,0,0,0,20,14,24,36.8,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Rayo Vallecano,Randy Nteka,ANG,"FW,MF",25.0,1997.0,16,3,572,6.4,1,1,2,0,1,1,3,0,2.3,1.5,0.9,2.5,12,15,35,0.16,0.16,0.31,0.0,0.16,0.37,0.15,0.51,0.24,0.39,standard,ANG,"FW,MF",25.0,1997.0,6.4,1,14,5,35.7,2.2,0.79,0.0,0.0,15.9,0,1,1,2.3,1.5,0.11,-1.3,-1.5,shooting,ANG,"FW,MF",25.0,1997.0,6.4,129,180,71.7,1687,395,82,104,78.8,35,48,72.9,4,4,100.0,1.0,0.9,0.9,0.1,9.0,9.0,5.0,0.0,15.0,passing,ANG,"FW,MF",25.0,1997.0,6.4,180.0,171,6,0,1,1,3,1,0,0,0,0,129,3,6,passing_types,ANG,"FW,MF",25.0,1997.0,6.4,19,2.99,11,0,2,2,4,0,1,0.16,0,0,0,0,1,0,goal_shot_creation,ANG,"FW,MF",25.0,1997.0,6.4,11,4,1,6,4,4,10,40.0,6,6,1,5,2.0,13.0,11.0,1.0,defense,ANG,"FW,MF",25.0,1997.0,6.4,284,13,34,122,131,36,283,17,7,41.2,8,47.1,156,784,404,12,7,6,18,20,199,35,possession,ANG,"FW,MF",25.0,1997.0,16,572,36,16.7,6.4,3,74,0,13,27,12,0.94,3,11,-8,-1.26,-0.91,8.0,9.3,-1.4,-0.21,-0.18,playing_time,ANG,"FW,MF",25.0,1997.0,6.4,3,0,0,19,14,6,3,2,4,1,0,0,23,27,24,52.9,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Rayo Vallecano,Randy Nteka,ANG,FW,26.0,1997.0,24,16,1129,12.5,3,0,3,3,0,0,6,0,2.6,2.6,0.5,3.1,10,8,44,0.24,0.0,0.24,0.24,0.24,0.21,0.04,0.25,0.21,0.25,standard,ANG,FW,26.0,1997.0,12.5,3,16,8,50.0,1.28,0.64,0.19,0.38,13.6,0,0,0,2.6,2.6,0.16,0.4,0.4,shooting,ANG,FW,26.0,1997.0,12.5,144,223,64.6,1834,230,94,123,76.4,39,65,60.0,3,6,50.0,0.0,0.5,0.3,-0.5,9.0,5.0,2.0,0.0,8.0,passing,ANG,FW,26.0,1997.0,12.5,223.0,209,13,0,0,0,4,0,0,0,0,0,144,1,9,passing_types,ANG,FW,26.0,1997.0,12.5,21,1.67,12,1,1,4,3,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ANG,FW,26.0,1997.0,12.5,16,5,3,9,4,5,12,41.7,7,13,2,11,4.0,20.0,20.0,0.0,defense,ANG,FW,26.0,1997.0,12.5,366,24,45,148,175,40,366,15,5,33.3,8,53.3,159,610,202,10,3,5,32,17,241,44,possession,ANG,FW,26.0,1997.0,24,1129,47,33.0,12.5,16,62,0,8,17,9,1.17,10,15,-5,-0.4,-0.44,12.3,17.7,-5.4,-0.43,-0.5,playing_time,ANG,FW,26.0,1997.0,12.5,6,0,0,39,15,16,4,4,5,0,0,0,26,41,51,44.6,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2025-26,Rayo Vallecano,Randy Nteka,ANG,FW,27-268,1997.0,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ANG,FW,27-268,1997.0,0.2,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ANG,FW,27-268,1997.0,0.2,5,5,100.0,58,10,2,2,100.0,1,1,100.0,0,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,passing,ANG,FW,27-268,1997.0,0.2,5.0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,passing_types,ANG,FW,27-268,1997.0,0.2,1,4.09,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ANG,FW,27-268,1997.0,0.2,2,2,1,0,1,0,0,Unknown,0,1,0,1,0.0,2.0,1.0,0.0,defense,ANG,FW,27-268,1997.0,0.2,11,1,2,2,7,2,11,0,0,Unknown,0,Unknown,4,11,3,0,1,0,1,0,4,1,possession,ANG,FW,27-268,1997.0,2,22,11,12.2,0.2,0,Unknown,0,2,11,0,1.5,0,0,0,0.0,-0.57,0.4,0.1,0.3,1.42,0.69,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Rayo Vallecano,Raúl de Tomás,ESP,FW,28.0,1994.0,25,15,1272,14.1,1,2,3,0,1,1,5,0,3.4,2.6,1.3,3.9,11,23,73,0.07,0.14,0.21,0.0,0.14,0.24,0.09,0.33,0.18,0.28,standard,ESP,FW,28.0,1994.0,14.1,1,38,11,28.9,2.69,0.78,0.0,0.0,18.5,3,1,1,3.4,2.6,0.07,-2.4,-2.6,shooting,ESP,FW,28.0,1994.0,14.1,207,272,76.1,3281,443,110,132,83.3,61,75,81.3,21,29,72.4,2.0,1.3,0.4,0.7,8.0,14.0,3.0,0.0,23.0,passing,ESP,FW,28.0,1994.0,14.1,272.0,250,19,1,0,6,9,0,0,0,0,0,207,3,8,passing_types,ESP,FW,28.0,1994.0,14.1,22,1.56,11,0,1,7,3,0,3,0.21,3,0,0,0,0,0,goal_shot_creation,ESP,FW,28.0,1994.0,14.1,9,5,4,3,2,3,6,50.0,3,3,0,3,1.0,10.0,8.0,0.0,defense,ESP,FW,28.0,1994.0,14.1,439,12,33,226,183,58,438,44,20,45.5,19,43.2,266,1200,372,11,5,4,44,27,348,73,possession,ESP,FW,28.0,1994.0,25,1272,51,37.2,14.1,15,69,1,10,23,11,0.96,13,14,-1,-0.07,0.68,13.7,15.0,-1.3,-0.09,-0.05,playing_time,ESP,FW,28.0,1994.0,14.1,5,0,0,24,26,12,9,1,5,0,0,0,35,24,41,36.9,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Rayo Vallecano,Raúl de Tomás,ESP,"DF,FW",29.0,1994.0,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,"DF,FW",29.0,1994.0,0.2,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ESP,"DF,FW",29.0,1994.0,0.2,5,6,83.3,50,0,4,4,100.0,0,1,0.0,0,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,ESP,"DF,FW",29.0,1994.0,0.2,6.0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,passing_types,ESP,"DF,FW",29.0,1994.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,"DF,FW",29.0,1994.0,0.2,2,2,1,0,1,0,0,Unknown,0,0,0,0,0.0,2.0,0.0,0.0,defense,ESP,"DF,FW",29.0,1994.0,0.2,11,0,1,6,4,1,11,1,0,0.0,1,100.0,8,33,0,0,0,0,2,1,10,2,possession,ESP,"DF,FW",29.0,1994.0,2,22,11,0.6,0.2,0,Unknown,0,2,11,18,0.0,0,2,-2,-8.18,-8.13,0.2,1.3,-1.2,-4.83,-4.77,playing_time,ESP,"DF,FW",29.0,1994.0,0.2,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,Unknown,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Rayo Vallecano,Salvi,ESP,MF,32.0,1991.0,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,MF,32.0,1991.0,0.3,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ESP,MF,32.0,1991.0,0.3,10,12,83.3,139,17,4,4,100.0,4,5,80.0,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,ESP,MF,32.0,1991.0,0.3,12.0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,passing_types,ESP,MF,32.0,1991.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,MF,32.0,1991.0,0.3,0,0,0,0,0,0,4,0.0,4,0,0,0,1.0,1.0,0.0,0.0,defense,ESP,MF,32.0,1991.0,0.3,14,0,1,9,4,0,14,1,1,100.0,0,0.0,14,102,47,2,2,0,0,2,13,2,possession,ESP,MF,32.0,1991.0,1,28,28,0.8,0.3,0,Unknown,0,1,28,0,3.0,0,0,0,0.0,0.5,0.1,0.2,-0.1,-0.3,-0.24,playing_time,ESP,MF,32.0,1991.0,0.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Unknown,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Rayo Vallecano,Sergi Guardiola,ESP,FW,33.0,1991.0,16,1,362,4.0,0,0,0,0,0,0,1,0,2.4,2.4,0.1,2.5,2,3,22,0.0,0.0,0.0,0.0,0.0,0.59,0.03,0.62,0.59,0.62,standard,ESP,FW,33.0,1991.0,4.0,0,11,3,27.3,2.73,0.75,0.0,0.0,10.4,0,0,0,2.4,2.4,0.22,-2.4,-2.4,shooting,ESP,FW,33.0,1991.0,4.0,56,84,66.7,703,192,41,55,74.5,10,16,62.5,3,5,60.0,0.0,0.1,0.2,-0.1,5.0,2.0,3.0,1.0,3.0,passing,ESP,FW,33.0,1991.0,4.0,84.0,81,3,0,0,0,4,0,0,0,0,0,56,0,5,passing_types,ESP,FW,33.0,1991.0,4.0,9,2.24,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,FW,33.0,1991.0,4.0,5,3,0,5,0,2,3,66.7,1,1,0,1,1.0,6.0,2.0,0.0,defense,ESP,FW,33.0,1991.0,4.0,130,3,11,55,64,18,130,2,0,0.0,2,100.0,81,239,90,2,3,1,11,5,96,22,possession,ESP,FW,33.0,1991.0,16,362,23,10.6,4.0,1,54,0,15,21,18,1.25,6,4,2,0.5,0.67,7.8,4.4,3.4,0.84,1.04,playing_time,ESP,FW,33.0,1991.0,4.0,1,0,0,9,7,2,4,1,3,0,0,0,7,6,12,33.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Rayo Vallecano,Sergio Camello,ESP,FW,22.0,2001.0,31,20,1661,18.5,3,1,4,3,0,0,3,0,4.5,4.5,1.3,5.8,22,41,79,0.16,0.05,0.22,0.16,0.22,0.24,0.07,0.31,0.24,0.31,standard,ESP,FW,22.0,2001.0,18.5,3,33,13,39.4,1.79,0.7,0.09,0.23,15.6,0,0,0,4.5,4.5,0.14,-1.5,-1.5,shooting,ESP,FW,22.0,2001.0,18.5,273,380,71.8,3658,839,163,207,78.7,75,104,72.1,13,24,54.2,1.0,1.3,1.3,-0.3,20.0,22.0,12.0,0.0,41.0,passing,ESP,FW,22.0,2001.0,18.5,380.0,350,23,0,6,3,2,0,0,0,0,0,273,7,10,passing_types,ESP,FW,22.0,2001.0,18.5,46,2.49,33,0,5,5,2,1,6,0.32,2,0,3,1,0,0,goal_shot_creation,ESP,FW,22.0,2001.0,18.5,16,5,3,10,3,6,15,40.0,9,10,2,8,3.0,19.0,15.0,0.0,defense,ESP,FW,22.0,2001.0,18.5,580,18,47,278,265,62,580,49,16,32.7,31,63.3,327,1613,637,22,20,10,53,26,421,79,possession,ESP,FW,22.0,2001.0,31,1661,54,48.6,18.5,20,70,1,11,24,6,0.94,12,27,-15,-0.81,-0.61,20.7,21.8,-1.1,-0.06,0.0,playing_time,ESP,FW,22.0,2001.0,18.5,3,0,0,18,11,6,2,3,5,0,0,0,60,16,40,28.6,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Rayo Vallecano,Sergio Camello,ESP,FW,23.0,2001.0,23,14,1134,12.6,3,2,5,3,0,0,2,0,4.1,4.1,2.0,6.1,20,27,68,0.24,0.16,0.4,0.24,0.4,0.32,0.16,0.48,0.32,0.48,standard,ESP,FW,23.0,2001.0,12.6,3,32,9,28.1,2.54,0.71,0.09,0.33,16.3,0,0,0,4.1,4.1,0.13,-1.1,-1.1,shooting,ESP,FW,23.0,2001.0,12.6,207,263,78.7,2869,452,127,151,84.1,61,73,83.6,7,9,77.8,2.0,2.0,1.1,0.0,19.0,12.0,7.0,0.0,27.0,passing,ESP,FW,23.0,2001.0,12.6,263.0,248,13,0,7,2,6,2,0,0,0,0,207,2,12,passing_types,ESP,FW,23.0,2001.0,12.6,38,3.02,27,0,7,2,1,1,5,0.4,2,0,2,0,0,1,goal_shot_creation,ESP,FW,23.0,2001.0,12.6,9,3,2,5,2,4,6,66.7,2,8,1,7,4.0,13.0,16.0,0.0,defense,ESP,FW,23.0,2001.0,12.6,398,17,39,173,196,46,398,23,13,56.5,8,34.8,222,1128,554,20,16,8,38,23,308,68,possession,ESP,FW,23.0,2001.0,23,1134,49,33.2,12.6,14,64,0,9,27,2,1.52,14,15,-1,-0.08,0.04,15.0,14.9,0.1,0.01,0.15,playing_time,ESP,FW,23.0,2001.0,12.6,2,0,0,11,10,2,6,4,3,0,0,0,32,11,26,29.7,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
