league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
FRA-Ligue 1,2024-25,Nantes,Moses Simon,NGA,"FW,MF",29.0,1995.0,32,31,2609,29.0,8,10,18,4,4,4,2,0,5.8,2.7,6.7,9.4,147,59,222,0.28,0.34,0.62,0.14,0.48,0.2,0.23,0.43,0.09,0.32,standard,NGA,"FW,MF",29.0,1995.0,29.0,1131,10,111,379,669,129,1127,147,65,44.2,77,52.4,731,6203,3281,147,81,60,67,55,778,222,possession,NGA,"FW,MF",29.0,1995.0,32,2609.0,82.0,85.3,29.0,31,83.0,13,1,21.0,0,1.09,34.0,40.0,-6.0,-0.21,1.19,32.6,44.1,-11.5,-0.4,0.58,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NGA,"FW,MF",29.0,1995.0,29.0,20,14,4,7,9,7,22,31.8,15,11,0,11,12,32,13,0,defense,NGA,"FW,MF",29.0,1995.0,29.0,505,815,62.0,8898,2519,233,295,79.0,204,306,66.7,56,141,39.7,10,6.7,5.7,3.3,56,27,41,24,59,passing,NGA,"FW,MF",29.0,1995.0,29.0,108,3.73,55,20,20,6,6,1,15,0.52,9,1,2,2,1,0,goal_shot_creation,NGA,"FW,MF",29.0,1995.0,29.0,815,692,123,27,5,1,222,23,67,35,24,0,505,0,48,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NGA,"FW,MF",29.0,1995.0,29.0,8,40,13,32.5,1.38,0.45,0.1,0.31,19.6,2,4,4,5.8,2.7,0.07,2.2,1.3,shooting,NGA,"FW,MF",29.0,1995.0,29.0,2.0,0.0,0.0,11.0,51.0,9.0,222.0,12.0,14.0,1.0,0.0,0.0,118.0,10.0,38.0,20.8,misc
FRA-Ligue 1,2025-26,Nantes,Mostafa Mohamed,EGY,FW,27-276,1997.0,3,3,254,2.8,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,3,1,7,0.35,0.0,0.35,0.35,0.35,0.18,0.01,0.19,0.18,0.19,standard,EGY,FW,27-276,1997.0,2.8,73,4,15,43,15,4,73,3,0,0.0,2,66.7,37,184,85,3,1,0,8,4,52,7,possession,EGY,FW,27-276,1997.0,3,254.0,85.0,94.1,2.8,3,85.0,1,0,0.0,0,1.0,1.0,2.0,-1.0,-0.35,-0.35,1.0,3.4,-2.4,-0.84,1.45,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,EGY,FW,27-276,1997.0,2.8,3,1,0,2,1,1,2,50.0,1,2,1,1,2,5,4,0,defense,EGY,FW,27-276,1997.0,2.8,24,43,55.8,290,36,16,24,66.7,6,11,54.5,1,3,33.3,0,0.0,0.0,0.0,2,1,1,0,1,passing,EGY,FW,27-276,1997.0,2.8,1,0.35,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,EGY,FW,27-276,1997.0,2.8,43,40,3,0,0,0,1,0,0,0,0,0,24,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,EGY,FW,27-276,1997.0,2.8,1,2,1,50.0,0.71,0.35,0.5,1.0,15.8,0,0,0,0.5,0.5,0.25,0.5,0.5,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2023-24,Nantes,Mostafa Mohamed,EGY,FW,25.0,1997.0,29,24,2002,22.2,8,2,10,5,3,3,3,1,7.8,5.5,2.4,7.8,23,25,115,0.36,0.09,0.45,0.22,0.31,0.35,0.11,0.46,0.25,0.35,standard,EGY,FW,25.0,1997.0,22.2,673,34,85,322,280,103,670,35,15,42.9,18,51.4,430,2709,740,23,18,10,82,37,456,115,possession,EGY,FW,25.0,1997.0,29,2002.0,69.0,65.4,22.2,24,75.0,5,5,39.0,0,0.9,21.0,33.0,-12.0,-0.54,0.57,20.6,34.5,-13.9,-0.63,-0.49,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,EGY,FW,25.0,1997.0,22.2,21,14,7,11,3,6,28,21.4,22,21,5,16,12,33,29,0,defense,EGY,FW,25.0,1997.0,22.2,238,369,64.5,3584,698,126,174,72.4,79,124,63.7,17,33,51.5,2,2.4,1.3,-0.4,23,20,10,3,25,passing,EGY,FW,25.0,1997.0,22.2,48,2.16,28,1,4,12,2,1,5,0.22,3,0,0,0,1,1,goal_shot_creation,EGY,FW,25.0,1997.0,22.2,369,341,26,0,5,2,14,2,0,0,0,0,238,2,13,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,EGY,FW,25.0,1997.0,22.2,8,62,23,37.1,2.79,1.03,0.08,0.22,15.6,4,3,3,7.8,5.5,0.09,0.2,-0.5,shooting,EGY,FW,25.0,1997.0,22.2,3.0,1.0,0.0,34.0,36.0,11.0,14.0,12.0,14.0,0.0,1.0,0.0,54.0,72.0,66.0,52.2,misc
FRA-Ligue 1,2024-25,Nantes,Mostafa Mohamed,EGY,FW,26.0,1997.0,30,11,1252,13.9,5,0,5,5,0,0,3,0,5.5,5.5,0.4,5.9,11,20,50,0.36,0.0,0.36,0.36,0.36,0.4,0.03,0.43,0.4,0.43,standard,EGY,FW,26.0,1997.0,13.9,452,34,69,177,217,76,452,26,12,46.2,14,53.8,239,1011,438,11,15,2,47,22,285,50,possession,EGY,FW,26.0,1997.0,30,1252.0,42.0,40.9,13.9,11,74.0,2,19,23.0,0,1.03,19.0,18.0,1.0,0.07,0.77,17.8,26.9,-9.1,-0.65,-0.29,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,EGY,FW,26.0,1997.0,13.9,18,9,6,8,4,4,12,33.3,8,10,2,8,10,28,27,0,defense,EGY,FW,26.0,1997.0,13.9,160,247,64.8,2461,647,89,127,70.1,50,65,76.9,14,22,63.6,0,0.4,0.4,-0.4,6,16,6,0,20,passing,EGY,FW,26.0,1997.0,13.9,17,1.22,9,0,4,3,1,0,2,0.14,0,0,1,0,1,0,goal_shot_creation,EGY,FW,26.0,1997.0,13.9,247,227,17,0,2,0,4,1,0,0,0,0,160,3,9,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,EGY,FW,26.0,1997.0,13.9,5,43,16,37.2,3.09,1.15,0.12,0.31,13.7,2,0,0,5.5,5.5,0.13,-0.5,-0.5,shooting,EGY,FW,26.0,1997.0,13.9,3.0,0.0,0.0,32.0,36.0,5.0,4.0,10.0,9.0,1.0,0.0,0.0,50.0,57.0,49.0,53.8,misc
FRA-Ligue 1,2023-24,Nantes,Moussa Sissoko,FRA,MF,33.0,1989.0,26,21,1821,20.2,0,0,0,0,0,0,7,0,1.3,1.3,1.1,2.3,30,74,59,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.12,0.06,0.12,standard,FRA,MF,33.0,1989.0,20.2,823,47,175,452,211,19,823,22,10,45.5,11,50.0,580,3296,1644,30,25,1,23,8,512,59,possession,FRA,MF,33.0,1989.0,26,1821.0,70.0,59.5,20.2,21,84.0,13,5,13.0,6,1.0,14.0,32.0,-18.0,-0.89,-0.38,19.9,28.9,-9.0,-0.45,0.02,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,MF,33.0,1989.0,20.2,27,16,13,8,6,12,25,48.0,13,8,2,6,12,39,31,0,defense,FRA,MF,33.0,1989.0,20.2,547,681,80.3,8769,2582,258,312,82.7,233,274,85.0,33,49,67.3,0,1.1,0.8,-1.1,14,41,9,3,74,passing,FRA,MF,33.0,1989.0,20.2,36,1.78,32,0,1,2,0,1,4,0.2,3,0,0,1,0,0,goal_shot_creation,FRA,MF,33.0,1989.0,20.2,681,655,24,11,3,3,18,11,1,0,0,0,547,2,19,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,MF,33.0,1989.0,20.2,0,10,3,30.0,0.49,0.15,0.0,0.0,16.0,0,0,0,1.3,1.3,0.13,-1.3,-1.3,shooting,FRA,MF,33.0,1989.0,20.2,7.0,0.0,0.0,40.0,3.0,2.0,18.0,12.0,16.0,0.0,0.0,0.0,114.0,14.0,23.0,37.8,misc
FRA-Ligue 1,2023-24,Nantes,Nathan Zeze,FRA,DF,18.0,2005.0,13,11,1022,11.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,30,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard,FRA,DF,18.0,2005.0,11.4,580,65,298,273,9,3,580,0,0,0.0,0,0.0,399,2126,1219,1,2,0,4,0,369,2,possession,FRA,DF,18.0,2005.0,13,1022.0,79.0,33.4,11.4,11,88.0,10,2,26.0,10,0.77,6.0,21.0,-15.0,-1.32,-0.88,10.1,16.2,-6.1,-0.54,-0.13,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,18.0,2005.0,11.4,11,6,9,2,0,7,14,50.0,7,12,3,9,12,23,47,1,defense,FRA,DF,18.0,2005.0,11.4,407,481,84.6,7796,2854,133,152,87.5,234,255,91.8,35,65,53.8,0,0.0,0.1,0.0,0,22,1,0,30,passing,FRA,DF,18.0,2005.0,11.4,1,0.09,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,DF,18.0,2005.0,11.4,481,471,10,8,0,2,1,2,0,0,0,0,407,0,4,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,18.0,2005.0,11.4,0,3,0,0.0,0.26,0.0,0.0,0.0,16.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3,shooting,FRA,DF,18.0,2005.0,11.4,1.0,0.0,0.0,8.0,7.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,36.0,17.0,12.0,58.6,misc
FRA-Ligue 1,2024-25,Nantes,Nathan Zeze,FRA,DF,19.0,2005.0,18,17,1512,16.8,0,0,0,0,0,0,6,0,0.3,0.3,0.0,0.3,2,46,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,standard,FRA,DF,19.0,2005.0,16.8,1083,155,572,498,19,6,1083,4,3,75.0,1,25.0,600,2809,1477,2,2,0,9,1,678,0,possession,FRA,DF,19.0,2005.0,18,1512.0,84.0,49.4,16.8,17,88.0,15,1,19.0,4,1.17,17.0,20.0,-3.0,-0.18,0.4,16.0,23.3,-7.4,-0.44,0.09,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,19.0,2005.0,16.8,38,22,22,16,0,23,33,69.7,10,22,9,13,23,61,120,1,defense,FRA,DF,19.0,2005.0,16.8,737,859,85.8,14468,5641,234,251,93.2,433,462,93.7,65,132,49.2,0,0.0,0.2,0.0,1,47,2,0,46,passing,FRA,DF,19.0,2005.0,16.8,10,0.6,9,0,0,0,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,DF,19.0,2005.0,16.8,859,826,32,20,1,4,1,5,0,0,0,0,737,1,2,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,19.0,2005.0,16.8,0,6,2,33.3,0.36,0.12,0.0,0.0,10.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,FRA,DF,19.0,2005.0,16.8,6.0,0.0,0.0,17.0,17.0,0.0,1.0,23.0,22.0,0.0,0.0,0.0,63.0,28.0,25.0,52.8,misc
FRA-Ligue 1,2025-26,Nantes,Nicolas Cozza,FRA,DF,26-235,1999.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard,FRA,DF,26-235,1999.0,3.0,143,20,85,46,14,0,143,5,4,80.0,0,0.0,61,394,228,4,1,0,3,0,65,2,possession,FRA,DF,26-235,1999.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,0.0,0,1.0,1.0,2.0,-1.0,-0.33,0.0,1.1,3.9,-2.8,-0.93,0.0,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,26-235,1999.0,3.0,2,1,2,0,0,1,4,25.0,3,3,3,0,2,4,16,0,defense,FRA,DF,26-235,1999.0,3.0,81,111,73.0,1562,656,28,35,80.0,43,49,87.8,9,22,40.9,0,0.0,0.0,0.0,0,1,0,0,4,passing,FRA,DF,26-235,1999.0,3.0,1,0.33,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,DF,26-235,1999.0,3.0,111,78,32,5,0,0,2,27,0,0,0,0,81,1,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,26-235,1999.0,3.0,0,1,0,0.0,0.33,0.0,0.0,0.0,24.5,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
FRA-Ligue 1,2023-24,Nantes,Nicolas Cozza,FRA,DF,24.0,1999.0,13,10,895,9.9,0,0,0,0,0,0,2,0,0.7,0.7,0.6,1.2,11,20,30,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,standard,FRA,DF,24.0,1999.0,9.9,485,24,164,214,113,11,485,10,2,20.0,4,40.0,263,1352,588,11,9,2,10,8,242,30,possession,FRA,DF,24.0,1999.0,13,895.0,69.0,29.2,9.9,10,86.0,7,3,13.0,1,0.85,6.0,21.0,-15.0,-1.51,-1.09,9.7,16.5,-6.8,-0.69,-0.33,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,24.0,1999.0,9.9,35,23,23,10,2,17,24,70.8,7,7,0,7,14,49,32,0,defense,FRA,DF,24.0,1999.0,9.9,270,366,73.8,4703,1884,127,152,83.6,109,140,77.9,27,52,51.9,0,0.6,0.5,-0.6,3,27,5,1,20,passing,FRA,DF,24.0,1999.0,9.9,15,1.51,9,0,1,0,5,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,DF,24.0,1999.0,9.9,366,282,83,3,0,0,13,80,0,0,0,0,270,1,8,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,24.0,1999.0,9.9,0,5,0,0.0,0.5,0.0,0.0,0.0,12.2,0,0,0,0.7,0.7,0.14,-0.7,-0.7,shooting,FRA,DF,24.0,1999.0,9.9,2.0,0.0,0.0,9.0,19.0,1.0,13.0,14.0,23.0,0.0,0.0,0.0,25.0,7.0,12.0,36.8,misc
FRA-Ligue 1,2024-25,Nantes,Nicolas Cozza,FRA,"DF,MF",25.0,1999.0,27,23,2051,22.8,1,0,1,1,0,0,3,1,1.4,1.4,1.4,2.8,25,64,56,0.04,0.0,0.04,0.04,0.04,0.06,0.06,0.12,0.06,0.12,standard,FRA,"DF,MF",25.0,1999.0,22.8,1044,75,373,424,257,30,1044,20,5,25.0,14,70.0,400,1920,921,25,10,1,30,6,463,56,possession,FRA,"DF,MF",25.0,1999.0,27,2051.0,76.0,67.0,22.8,23,86.0,20,4,20.0,1,0.93,24.0,36.0,-12.0,-0.53,-0.44,23.6,39.3,-15.8,-0.69,-0.63,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"DF,MF",25.0,1999.0,22.8,59,41,35,18,6,31,47,66.0,16,25,10,15,25,84,69,0,defense,FRA,"DF,MF",25.0,1999.0,22.8,608,782,77.7,9858,3920,297,345,86.1,273,323,84.5,27,74,36.5,0,1.4,1.1,-1.4,7,41,10,4,64,passing,FRA,"DF,MF",25.0,1999.0,22.8,20,0.88,16,0,0,3,1,0,2,0.09,1,0,0,0,1,0,goal_shot_creation,FRA,"DF,MF",25.0,1999.0,22.8,782,567,211,15,1,1,27,196,0,0,0,0,608,4,21,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,"DF,MF",25.0,1999.0,22.8,1,17,6,35.3,0.75,0.26,0.06,0.17,17.9,0,0,0,1.4,1.4,0.08,-0.4,-0.4,shooting,FRA,"DF,MF",25.0,1999.0,22.8,3.0,1.0,0.0,14.0,12.0,2.0,27.0,25.0,41.0,1.0,0.0,0.0,62.0,15.0,16.0,48.4,misc
FRA-Ligue 1,2023-24,Nantes,Nicolas Pallois,FRA,DF,35.0,1987.0,23,17,1589,17.7,0,1,1,0,0,0,5,0,0.1,0.1,0.4,0.5,6,55,2,0.0,0.06,0.06,0.0,0.06,0.01,0.02,0.03,0.01,0.03,standard,FRA,DF,35.0,1987.0,17.7,1005,180,521,450,42,7,1005,12,9,75.0,3,25.0,596,3249,1623,6,6,0,6,3,520,2,possession,FRA,DF,35.0,1987.0,23,1589.0,69.0,51.9,17.7,17,84.0,15,6,27.0,11,0.96,12.0,30.0,-18.0,-1.02,-0.59,18.3,27.4,-9.1,-0.51,-0.12,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,35.0,1987.0,17.7,34,19,21,11,2,19,35,54.3,16,37,26,11,26,60,111,0,defense,FRA,DF,35.0,1987.0,17.7,620,774,80.1,12807,4616,174,206,84.5,346,384,90.1,94,164,57.3,1,0.4,0.3,0.6,3,42,5,3,55,passing,FRA,DF,35.0,1987.0,17.7,9,0.51,8,0,1,0,0,0,1,0.06,1,0,0,0,0,0,goal_shot_creation,FRA,DF,35.0,1987.0,17.7,774,729,42,21,0,2,13,16,0,0,0,0,620,3,7,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,35.0,1987.0,17.7,0,4,1,25.0,0.23,0.06,0.0,0.0,21.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,FRA,DF,35.0,1987.0,17.7,5.0,0.0,0.0,20.0,8.0,1.0,13.0,26.0,19.0,0.0,1.0,0.0,88.0,30.0,18.0,62.5,misc
FRA-Ligue 1,2024-25,Nantes,Nicolas Pallois,FRA,DF,36.0,1987.0,26,23,2017,22.4,0,2,2,0,0,0,9,0,0.4,0.4,0.4,0.8,6,52,5,0.0,0.09,0.09,0.0,0.09,0.02,0.02,0.04,0.02,0.04,standard,FRA,DF,36.0,1987.0,22.4,1192,191,653,502,45,2,1192,7,3,42.9,4,57.1,570,2589,1201,6,3,1,8,3,626,5,possession,FRA,DF,36.0,1987.0,26,2017.0,78.0,65.9,22.4,23,87.0,19,3,5.0,6,1.19,29.0,38.0,-9.0,-0.4,-0.06,27.5,39.3,-11.9,-0.53,-0.14,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,36.0,1987.0,22.4,61,27,44,13,4,37,63,58.7,26,48,18,30,28,89,164,3,defense,FRA,DF,36.0,1987.0,22.4,731,874,83.6,14898,5456,233,262,88.9,392,424,92.5,98,169,58.0,2,0.4,0.4,1.6,3,56,1,1,52,passing,FRA,DF,36.0,1987.0,22.4,11,0.49,11,0,0,0,0,0,1,0.04,1,0,0,0,0,0,goal_shot_creation,FRA,DF,36.0,1987.0,22.4,874,813,61,32,1,4,7,26,0,0,0,0,731,0,8,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,FRA,DF,36.0,1987.0,22.4,0,3,1,33.3,0.13,0.04,0.0,0.0,22.0,0,0,0,0.4,0.4,0.14,-0.4,-0.4,shooting,FRA,DF,36.0,1987.0,22.4,9.0,0.0,0.0,22.0,11.0,0.0,7.0,28.0,27.0,0.0,1.0,1.0,96.0,20.0,16.0,55.6,misc
