league,season,team,player,nation,pos,age,born,90s,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
ITA-Serie A,2024-25,Empoli,Petar Stojanović,SVN,MF,28,1995,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2024-25,Empoli,Pietro Pellegri,ITA,FW,23,2001,4.6,72,62,10,0,0,0,3,0,0,0,0,0,50,0,10
ITA-Serie A,2024-25,Empoli,Saba Goglichidze,GEO,DF,20,2004,28.2,929,858,69,61,0,7,5,6,0,0,0,0,724,2,13
ITA-Serie A,2024-25,Empoli,Sebastian Walukiewicz,POL,DF,24,2000,2.0,62,55,6,2,0,1,2,4,0,0,0,0,48,1,0
ITA-Serie A,2024-25,Empoli,Sebastiano Esposito,ITA,"FW,MF",22,2002,25.9,739,678,56,15,7,6,55,7,19,9,4,0,445,5,41
ITA-Serie A,2024-25,Empoli,Szymon Żurkowski,POL,MF,26,1997,1.2,33,33,0,0,0,0,0,0,0,0,0,0,27,0,2
ITA-Serie A,2024-25,Empoli,Thomas Campaniello,ITA,FW,16,2008,0.3,14,13,1,0,0,0,0,0,0,0,0,0,9,0,0
ITA-Serie A,2024-25,Empoli,Tyronne Ebuehi,NGA,"DF,MF",28,1995,0.8,46,29,17,1,0,0,2,16,0,0,0,0,33,0,0
ITA-Serie A,2024-25,Empoli,Viktor Kovalenko,UKR,MF,28,1996,0.9,37,36,1,1,0,1,1,0,0,0,0,0,26,0,0
ITA-Serie A,2024-25,Empoli,Youssef Maleh,MAR,MF,25,1998,16.8,560,542,13,8,1,1,16,4,0,0,0,0,398,5,12
ITA-Serie A,2024-25,Fiorentina,Albert Guðmundsson,ISL,"FW,MF",27,1997,14.1,500,459,40,8,1,1,24,5,7,6,0,0,415,1,14
ITA-Serie A,2024-25,Fiorentina,Alessandro Bianco,ITA,MF,21,2002,0.2,12,11,0,0,0,1,0,0,0,0,0,0,9,1,0
ITA-Serie A,2024-25,Fiorentina,Amir Richardson,MAR,MF,22,2002,12.2,615,601,13,11,1,2,5,2,0,0,0,0,539,1,8
ITA-Serie A,2024-25,Fiorentina,Andrea Colpani,ITA,"FW,MF",25,1999,16.1,466,429,34,7,2,6,33,5,22,12,1,0,376,3,7
ITA-Serie A,2024-25,Fiorentina,Antonín Barák,CZE,MF,29,1994,0.6,20,20,0,0,0,0,1,0,0,0,0,0,17,0,0
ITA-Serie A,2024-25,Fiorentina,Cher Ndour,ITA,"MF,DF",20,2004,4.5,227,221,4,2,0,1,7,2,0,0,0,0,184,2,5
ITA-Serie A,2024-25,Fiorentina,Christian Kouamé,CIV,"FW,MF",26,1997,6.9,197,188,7,1,0,0,6,6,0,0,0,0,137,2,4
ITA-Serie A,2024-25,Fiorentina,Cristiano Biraghi,ITA,DF,31,1992,4.8,309,246,60,28,0,3,30,8,22,7,8,1,259,3,5
ITA-Serie A,2024-25,Fiorentina,Danilo Cataldi,ITA,MF,29,1994,19.2,1000,937,57,43,2,3,21,5,9,3,2,0,845,6,11
ITA-Serie A,2024-25,Fiorentina,David de Gea,ESP,GK,33,1990,35.0,1136,803,324,83,0,1,0,0,0,0,0,0,832,9,0
ITA-Serie A,2024-25,Fiorentina,Dodô,BRA,DF,25,1998,34.6,1728,1456,269,31,2,10,144,237,1,0,1,0,1341,3,45
ITA-Serie A,2024-25,Fiorentina,Edoardo Bove,ITA,"MF,FW",22,2002,9.5,344,321,19,15,1,3,2,3,1,0,0,0,282,4,13
ITA-Serie A,2024-25,Fiorentina,Fabiano Parisi,ITA,"DF,MF",23,2000,12.5,476,415,60,6,1,1,14,54,0,0,0,0,383,1,13
ITA-Serie A,2024-25,Fiorentina,Jonathan Ikone,FRA,"FW,MF",26,1998,3.7,102,100,2,2,0,1,1,0,0,0,0,0,86,0,4
ITA-Serie A,2024-25,Fiorentina,Luca Ranieri,ITA,DF,25,1999,34.1,1800,1669,116,77,0,8,9,8,0,0,0,0,1538,15,14
ITA-Serie A,2024-25,Fiorentina,Lucas Beltrán,ARG,"FW,MF",23,2001,21.7,591,556,31,2,4,5,7,6,0,0,0,0,459,4,10
ITA-Serie A,2024-25,Fiorentina,Lucas Martínez Quarta,ARG,DF,28,1996,3.9,255,243,11,7,0,3,0,4,0,0,0,0,226,1,1
ITA-Serie A,2024-25,Fiorentina,Maat Daniel Caprini,ITA,FW,18,2006,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
ITA-Serie A,2024-25,Fiorentina,Marin Pongračić,CRO,DF,26,1997,15.2,775,717,58,49,1,5,1,6,1,0,0,0,691,0,4
ITA-Serie A,2024-25,Fiorentina,Matias Moreno,ARG,DF,20,2003,1.6,71,67,4,4,0,1,2,0,0,0,0,0,58,0,3
ITA-Serie A,2024-25,Fiorentina,Michael Folorunsho,ITA,"FW,MF",26,1998,7.2,252,228,23,7,0,0,21,15,1,1,0,0,178,1,11
ITA-Serie A,2024-25,Fiorentina,Michael Kayode,ITA,"DF,FW",20,2004,1.4,68,52,16,1,0,0,6,15,0,0,0,0,43,0,4
ITA-Serie A,2024-25,Fiorentina,Moise Kean,ITA,FW,24,2000,30.0,326,295,29,1,1,5,9,3,1,0,0,0,228,2,15
ITA-Serie A,2024-25,Fiorentina,Nicolò Fagioli,ITA,MF,23,2001,10.7,617,572,43,27,1,7,27,5,7,6,1,0,519,2,10
ITA-Serie A,2024-25,Fiorentina,Nicolò Zaniolo,ITA,FW,25,1999,3.8,74,70,3,1,0,1,4,1,1,0,0,0,52,1,4
ITA-Serie A,2024-25,Fiorentina,Pablo Marí,ESP,DF,30,1993,12.2,619,594,21,13,0,0,0,2,0,0,0,0,565,4,2
ITA-Serie A,2024-25,Fiorentina,Pietro Comuzzo,ITA,DF,19,2005,24.4,1266,1221,42,25,0,3,3,17,0,0,0,0,1085,3,10
ITA-Serie A,2024-25,Fiorentina,Pietro Terracciano,ITA,GK,34,1990,3.0,89,75,14,3,0,0,0,0,0,0,0,0,70,0,0
ITA-Serie A,2024-25,Fiorentina,Riccardo Sottil,ITA,"FW,MF",25,1999,9.3,278,265,12,3,1,0,41,4,5,2,0,0,196,1,8
ITA-Serie A,2024-25,Fiorentina,Robin Gosens,GER,DF,30,1994,28.0,1334,1106,223,24,1,4,64,199,0,0,0,0,1020,5,29
ITA-Serie A,2024-25,Fiorentina,Rolando Mandragora,ITA,MF,27,1997,21.5,931,814,109,65,4,6,40,7,31,12,8,0,724,8,17
ITA-Serie A,2024-25,Fiorentina,Sofyan Amrabat,MAR,MF,27,1996,2.0,133,122,11,10,0,4,3,1,0,0,0,0,112,0,0
ITA-Serie A,2024-25,Fiorentina,Tommaso Rubino,ITA,MF,17,2006,0.1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0
ITA-Serie A,2024-25,Fiorentina,Yacine Adli,FRA,MF,24,2000,13.7,890,795,90,44,3,14,63,6,39,17,19,0,718,5,12
ITA-Serie A,2024-25,Genoa,Aarón Martín,ESP,DF,27,1997,34.3,1685,1226,454,93,0,3,256,255,106,47,54,0,1221,5,30
ITA-Serie A,2024-25,Genoa,Alan Matturro,URU,DF,19,2004,10.0,359,325,33,4,0,1,8,28,0,0,0,0,280,1,7
ITA-Serie A,2024-25,Genoa,Alessandro Marcandalli,ITA,DF,21,2002,0.5,20,19,1,1,0,0,0,0,0,0,0,0,12,0,1
ITA-Serie A,2024-25,Genoa,Alessandro Vogliacco,ITA,DF,25,1998,7.9,341,319,21,5,0,4,11,16,0,0,0,0,266,1,8
ITA-Serie A,2024-25,Genoa,Alessandro Zanoli,ITA,"FW,DF",23,2000,19.0,507,464,43,0,2,1,65,43,0,0,0,0,339,0,24
ITA-Serie A,2024-25,Genoa,Andrea Pinamonti,ITA,FW,25,1999,31.7,667,609,53,1,4,2,17,1,0,0,0,0,419,5,28
ITA-Serie A,2024-25,Genoa,Benjamin Siegrist,SUI,GK,32,1992,1.7,73,52,21,2,0,0,0,0,0,0,0,0,48,0,0
ITA-Serie A,2024-25,Genoa,Brooke Norton-Cuffy,ENG,"DF,FW",20,2004,8.0,262,228,33,3,0,0,12,30,0,0,0,0,197,1,9
ITA-Serie A,2024-25,Genoa,Caleb Ekuban,GHA,FW,30,1994,6.2,107,99,7,0,1,0,3,0,0,0,0,0,72,1,4
ITA-Serie A,2024-25,Genoa,Daniele Sommariva,ITA,GK,27,1997,0.3,15,6,9,3,0,0,0,0,0,0,0,0,5,0,0
ITA-Serie A,2024-25,Genoa,David Akpan Ankeye,NGA,"FW,MF",22,2002,0.5,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
ITA-Serie A,2024-25,Genoa,Emil Bohinen,NOR,MF,25,1999,1.8,86,85,1,1,0,1,0,0,0,0,0,0,69,0,3
ITA-Serie A,2024-25,Genoa,Fabio Miretti,ITA,"MF,FW",20,2003,18.6,567,494,67,20,5,8,61,7,33,7,22,0,422,6,14
ITA-Serie A,2024-25,Genoa,Federico Accornero,ITA,MF,20,2004,0.1,6,6,0,0,0,0,1,0,0,0,0,0,4,0,1
ITA-Serie A,2024-25,Genoa,Filippo Melegoni,ITA,"MF,FW",25,1999,1.0,16,14,2,0,1,0,2,2,0,0,0,0,9,0,3
ITA-Serie A,2024-25,Genoa,Gastón Pereiro,URU,MF,29,1995,0.3,15,13,2,1,0,0,1,0,1,1,0,0,11,0,1
ITA-Serie A,2024-25,Genoa,Honest Ahanor,ITA,"DF,MF",16,2008,3.0,76,64,12,1,0,0,4,10,1,1,0,0,51,0,3
ITA-Serie A,2024-25,Genoa,Jean Onana,CMR,MF,24,2000,3.4,134,130,4,4,0,0,1,0,0,0,0,0,108,0,0
ITA-Serie A,2024-25,Genoa,Jeff Ekhator,ITA,"FW,MF",17,2006,8.5,165,156,7,0,3,0,10,2,1,0,0,0,110,2,6
ITA-Serie A,2024-25,Genoa,Johan Vásquez,MEX,DF,25,1998,33.8,1760,1661,96,70,0,4,7,7,0,0,0,0,1491,3,19
ITA-Serie A,2024-25,Genoa,Junior Messias,BRA,"MF,FW",33,1991,9.4,234,222,12,2,2,1,22,7,2,0,1,0,149,0,8
ITA-Serie A,2024-25,Genoa,Koni De Winter,BEL,DF,22,2002,23.7,1289,1182,104,52,0,3,4,50,0,0,0,0,1116,3,10
ITA-Serie A,2024-25,Genoa,Lior Kasa,ISR,"MF,FW",18,2005,2.6,72,69,3,1,0,2,2,0,2,1,1,0,62,0,0
ITA-Serie A,2024-25,Genoa,Lorenzo Venturino,ITA,"FW,MF",18,2006,1.9,55,54,1,0,0,0,10,1,0,0,0,0,28,0,8
ITA-Serie A,2024-25,Genoa,Mario Balotelli,ITA,"FW,MF",33,1990,0.7,15,14,0,0,0,1,3,0,0,0,0,0,4,1,1
ITA-Serie A,2024-25,Genoa,Mattia Bani,ITA,DF,30,1993,16.7,879,844,32,30,0,3,4,1,0,0,0,0,768,3,5
ITA-Serie A,2024-25,Genoa,Maxwel Cornet,CIV,"FW,MF",27,1996,2.7,71,70,1,0,0,1,8,1,0,0,0,0,49,0,5
ITA-Serie A,2024-25,Genoa,Milan Badelj,CRO,MF,35,1989,16.4,836,794,37,31,4,7,5,3,2,0,0,0,681,5,10
ITA-Serie A,2024-25,Genoa,Morten Frendrup,DEN,MF,23,2001,34.5,1250,1210,34,23,3,3,3,10,0,0,0,0,1067,6,23
ITA-Serie A,2024-25,Genoa,Morten Thorsby,NOR,"MF,FW",28,1996,21.1,530,528,0,0,3,0,9,0,0,0,0,0,353,2,20
ITA-Serie A,2024-25,Genoa,Nicola Leali,ITA,GK,31,1993,29.0,938,636,300,86,0,1,0,0,0,0,0,0,667,2,2
ITA-Serie A,2024-25,Genoa,Patrizio Masini,ITA,MF,23,2001,17.1,649,622,27,21,2,4,26,3,0,0,0,0,499,0,24
ITA-Serie A,2024-25,Genoa,Pierluigi Gollini,ITA,GK,29,1995,7.0,250,181,69,17,0,0,0,0,0,0,0,0,206,0,0
ITA-Serie A,2024-25,Genoa,Ruslan Malinovskyi,UKR,"MF,FW",31,1993,4.3,201,194,7,3,6,1,3,2,2,1,1,0,164,0,4
ITA-Serie A,2024-25,Genoa,Sebastian Otoa,DEN,DF,20,2004,2.0,64,62,2,1,0,0,0,1,0,0,0,0,56,0,0
ITA-Serie A,2024-25,Genoa,Stefano Sabelli,ITA,DF,31,1993,22.9,1204,938,259,28,3,4,60,228,3,0,2,0,825,7,28
ITA-Serie A,2024-25,Genoa,Vitinha,POR,"FW,MF",24,2000,14.8,322,290,31,10,3,2,45,8,2,0,2,0,191,1,21
ITA-Serie A,2024-25,Hellas Verona,Abdou Harroui,NED,"MF,FW",26,1998,5.1,202,197,4,1,1,0,9,3,0,0,0,0,160,1,6
ITA-Serie A,2024-25,Hellas Verona,Alphadjo Cissè,ITA,"FW,MF",17,2006,0.1,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
ITA-Serie A,2024-25,Hellas Verona,Amin Sarr,SWE,FW,23,2001,21.2,460,435,24,0,1,1,7,2,0,0,0,0,322,1,16
ITA-Serie A,2024-25,Hellas Verona,Antoine Bernede,FRA,MF,25,1999,6.6,242,231,11,2,0,3,13,4,4,2,2,0,178,0,10
ITA-Serie A,2024-25,Hellas Verona,Casper Tengstedt,DEN,FW,24,2000,16.9,298,266,31,0,4,2,10,6,0,0,0,0,201,1,18
ITA-Serie A,2024-25,Hellas Verona,Cheikh Tidiane Niasse,SEN,MF,24,2000,8.4,240,233,6,4,0,2,2,1,0,0,0,0,192,1,6
ITA-Serie A,2024-25,Hellas Verona,Dailon Livramento,CPV,"FW,MF",23,2001,10.4,180,177,2,0,0,3,18,0,0,0,0,0,97,1,14
ITA-Serie A,2024-25,Hellas Verona,Daniel Bandeira,POR,MF,24,2000,4.5,235,221,14,7,0,1,8,0,7,4,3,0,194,0,1
ITA-Serie A,2024-25,Hellas Verona,Daniel Mosquera,COL,FW,24,1999,15.3,335,319,15,0,1,0,2,1,0,0,0,0,230,1,9
ITA-Serie A,2024-25,Hellas Verona,Daniel Oyegoke,ENG,DF,21,2003,1.1,46,31,14,0,0,0,4,14,0,0,0,0,32,1,1
ITA-Serie A,2024-25,Hellas Verona,Daniele Ghilardi,ITA,DF,21,2003,22.5,807,756,48,19,1,10,10,28,0,0,0,0,633,3,10
ITA-Serie A,2024-25,Hellas Verona,Darko Lazović,SRB,"DF,MF",33,1990,16.2,505,435,68,2,2,0,70,54,12,8,3,0,315,2,23
ITA-Serie A,2024-25,Hellas Verona,Davide Faraoni,ITA,DF,32,1991,2.9,95,79,16,1,0,0,12,15,0,0,0,0,65,0,2
ITA-Serie A,2024-25,Hellas Verona,Diego Coppola,ITA,DF,20,2003,32.5,1135,1119,11,11,1,5,0,0,0,0,0,0,920,5,6
ITA-Serie A,2024-25,Hellas Verona,Domagoj Bradarić,CRO,DF,24,1999,21.5,780,571,208,21,0,5,78,162,25,12,10,0,565,1,25
ITA-Serie A,2024-25,Hellas Verona,Faride Alidou,GER,"FW,MF",23,2001,0.8,20,18,2,1,0,0,3,0,1,1,0,0,16,0,0
ITA-Serie A,2024-25,Hellas Verona,Flavius Daniliuc,AUT,DF,23,2001,11.2,449,394,55,8,1,0,6,47,0,0,0,0,375,0,7
ITA-Serie A,2024-25,Hellas Verona,Giangiacomo Magnani,ITA,DF,28,1995,11.8,393,373,19,14,0,2,2,5,0,0,0,0,317,1,2
ITA-Serie A,2024-25,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",26,1998,9.7,323,293,29,8,3,3,23,5,15,6,7,1,224,1,8
ITA-Serie A,2024-25,Hellas Verona,Jackson Tchatchoua,CMR,"DF,MF",22,2001,35.2,1126,920,202,8,2,6,118,194,0,0,0,0,837,4,35
ITA-Serie A,2024-25,Hellas Verona,Junior Ajayi,CIV,FW,19,2004,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
ITA-Serie A,2024-25,Hellas Verona,Lorenzo Montipò,ITA,GK,28,1996,36.0,1068,644,414,116,0,3,0,0,0,0,0,0,520,10,1
ITA-Serie A,2024-25,Hellas Verona,Martin Frese,DEN,DF,26,1998,6.1,256,220,35,3,0,0,10,32,0,0,0,0,182,1,3
ITA-Serie A,2024-25,Hellas Verona,Mathis Lambourde,FRA,"FW,MF",18,2006,1.0,23,21,1,0,0,0,1,0,0,0,0,0,13,1,1
ITA-Serie A,2024-25,Hellas Verona,Nicolás Valentini,ARG,DF,23,2001,12.5,468,441,26,17,1,8,5,9,0,0,0,0,316,1,11
ITA-Serie A,2024-25,Hellas Verona,Ondrej Duda,SVK,MF,29,1994,26.6,1204,1045,153,64,3,15,89,8,66,26,32,0,943,6,13
ITA-Serie A,2024-25,Hellas Verona,Paweł Dawidowicz,POL,"DF,MF",29,1995,20.5,797,726,70,35,1,5,1,35,0,0,0,0,653,1,7
ITA-Serie A,2024-25,Hellas Verona,Reda Belahyane,MAR,MF,20,2004,18.4,701,685,15,14,1,3,3,1,0,0,0,0,587,1,9
ITA-Serie A,2024-25,Hellas Verona,Simone Perilli,ITA,GK,29,1995,2.0,49,24,24,10,0,0,0,0,0,0,0,0,13,1,0
ITA-Serie A,2024-25,Hellas Verona,Suat Serdar,GER,MF,27,1997,15.3,477,458,13,8,3,5,9,3,2,0,0,0,357,6,19
ITA-Serie A,2024-25,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",22,2002,23.1,529,444,82,29,2,9,49,11,20,9,7,0,387,3,20
ITA-Serie A,2024-25,Hellas Verona,Yllan Okou,FRA,DF,21,2002,0.0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Alessandro Bastoni,ITA,DF,25,1999,26.7,2225,1990,223,74,3,22,64,115,0,0,0,0,1966,12,18
ITA-Serie A,2024-25,Inter,Benjamin Pavard,FRA,DF,28,1996,17.6,1150,1109,39,21,0,4,11,18,0,0,0,0,1050,2,7
ITA-Serie A,2024-25,Inter,Carlos Augusto,BRA,DF,25,1999,18.8,1227,1116,109,22,2,2,20,83,0,0,0,0,1083,2,19
ITA-Serie A,2024-25,Inter,Davide Frattesi,ITA,MF,24,1999,13.6,360,344,14,10,5,0,8,4,0,0,0,0,297,2,10
ITA-Serie A,2024-25,Inter,Denzel Dumfries,NED,"DF,FW",28,1996,21.7,831,678,150,5,2,3,57,145,0,0,0,0,603,3,27
ITA-Serie A,2024-25,Inter,Federico Dimarco,ITA,"DF,FW",26,1997,24.2,1275,1090,178,24,3,13,190,81,73,12,46,0,973,7,29
ITA-Serie A,2024-25,Inter,Francesco Acerbi,ITA,DF,36,1988,19.0,1297,1256,39,24,0,2,10,8,0,0,0,0,1200,2,5
ITA-Serie A,2024-25,Inter,Hakan Çalhanoğlu,TUR,MF,30,1994,21.6,1690,1532,155,62,7,17,122,4,88,30,47,1,1464,3,12
ITA-Serie A,2024-25,Inter,Henrikh Mkhitaryan,ARM,MF,35,1989,26.6,1518,1493,19,11,5,11,24,3,5,1,2,0,1326,6,26
ITA-Serie A,2024-25,Inter,Joaquín Correa,ARG,"FW,MF",29,1994,8.1,361,353,5,2,5,0,8,2,0,0,0,0,310,3,14
ITA-Serie A,2024-25,Inter,Josep Martinez,ESP,GK,26,1998,5.0,241,206,35,10,0,1,0,0,0,0,0,0,206,0,0
ITA-Serie A,2024-25,Inter,Kristjan Asllani,ALB,MF,22,2002,11.0,973,913,57,26,6,8,43,1,29,7,15,0,868,3,3
ITA-Serie A,2024-25,Inter,Lautaro Martínez,ARG,FW,26,1997,28.5,634,596,30,3,9,10,13,2,0,0,0,0,472,8,21
ITA-Serie A,2024-25,Inter,Luka Topalović,SVN,MF,18,2006,0.1,9,8,0,0,0,0,0,0,0,0,0,0,5,1,0
ITA-Serie A,2024-25,Inter,Marcus Thuram,FRA,FW,26,1997,25.4,559,525,32,0,4,2,13,0,0,0,0,0,412,2,12
ITA-Serie A,2024-25,Inter,Marko Arnautović,AUT,FW,35,1989,6.1,158,148,8,0,2,0,5,0,0,0,0,0,113,2,3
ITA-Serie A,2024-25,Inter,Matteo Darmian,ITA,DF,34,1989,19.8,1007,876,129,10,3,2,32,119,0,0,0,0,844,2,23
ITA-Serie A,2024-25,Inter,Mehdi Taremi,IRN,FW,32,1992,9.1,231,222,6,1,4,0,1,1,0,0,0,0,185,3,8
ITA-Serie A,2024-25,Inter,Nicola Zalewski,POL,"DF,MF",22,2002,4.8,245,230,15,1,2,3,23,14,0,0,0,0,205,0,7
ITA-Serie A,2024-25,Inter,Nicolò Barella,ITA,MF,27,1997,27.7,1808,1742,48,31,18,23,68,7,10,1,8,0,1484,18,28
ITA-Serie A,2024-25,Inter,Piotr Zieliński,POL,MF,30,1994,10.9,711,671,38,20,2,4,28,1,16,7,7,0,636,2,6
ITA-Serie A,2024-25,Inter,Stefan de Vrij,NED,DF,32,1992,19.2,1403,1372,31,26,2,3,0,2,0,0,0,0,1309,0,4
ITA-Serie A,2024-25,Inter,Tajon Buchanan,CAN,"DF,FW",25,1999,1.1,48,41,7,2,0,0,3,5,0,0,0,0,40,0,1
ITA-Serie A,2024-25,Inter,Tomás Palacios,ARG,DF,21,2003,0.1,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0
ITA-Serie A,2024-25,Inter,Yann Aurel Bisseck,GER,DF,23,2000,18.3,1284,1241,43,20,2,1,8,20,0,0,0,0,1179,0,16
ITA-Serie A,2024-25,Inter,Yann Sommer,SUI,GK,35,1988,33.0,1332,1162,163,37,0,1,0,0,0,0,0,0,1167,7,0
ITA-Serie A,2024-25,Juventus,Alberto costa,POR,DF,20,2003,4.0,212,191,20,3,0,0,2,17,0,0,0,0,176,1,4
ITA-Serie A,2024-25,Juventus,Andrea Cambiaso,ITA,"DF,FW",24,2000,24.7,1667,1479,187,24,2,12,66,149,14,6,4,0,1476,1,39
ITA-Serie A,2024-25,Juventus,Danilo,BRA,DF,33,1991,6.5,573,530,42,11,0,5,3,29,0,0,0,0,519,1,3
ITA-Serie A,2024-25,Juventus,Diego Pugno,ITA,FW,18,2006,0.1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
ITA-Serie A,2024-25,Juventus,Douglas Luiz,BRA,MF,26,1998,5.9,438,400,37,15,1,4,26,4,18,6,11,0,379,1,1
ITA-Serie A,2024-25,Juventus,Dušan Vlahović,SRB,FW,24,2000,19.8,366,326,35,0,3,4,9,0,0,0,0,0,253,5,12
ITA-Serie A,2024-25,Juventus,Federico Gatti,ITA,DF,26,1998,24.4,1460,1419,39,25,0,1,1,4,0,0,0,0,1387,2,6
ITA-Serie A,2024-25,Juventus,Francisco Conceição,POR,"FW,MF",21,2002,14.9,545,513,32,4,0,4,62,10,18,8,3,0,427,0,21
ITA-Serie A,2024-25,Juventus,Gleison Bremer,BRA,DF,27,1997,6.0,504,496,8,6,0,1,0,1,0,0,0,0,468,0,0
ITA-Serie A,2024-25,Juventus,Jonas Rouhi,SWE,DF,20,2004,2.3,159,138,21,2,0,1,3,19,0,0,0,0,126,0,6
ITA-Serie A,2024-25,Juventus,Juan David Cabal,COL,DF,23,2001,5.1,350,319,30,4,1,3,7,26,0,0,0,0,307,1,7
ITA-Serie A,2024-25,Juventus,Kenan Yıldız,TUR,"FW,MF",19,2005,26.7,1124,1040,79,6,9,2,115,21,50,24,14,0,896,5,24
ITA-Serie A,2024-25,Juventus,Khéphren Thuram,FRA,MF,23,2001,25.8,1389,1362,23,19,6,1,13,4,0,0,0,0,1228,4,17
ITA-Serie A,2024-25,Juventus,Lloyd Kelly,ENG,DF,25,1998,11.3,673,626,47,16,1,2,14,16,0,0,0,0,559,0,13
ITA-Serie A,2024-25,Juventus,Lorenzo Anghelè,ITA,FW,19,2005,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
ITA-Serie A,2024-25,Juventus,Manuel Locatelli,ITA,MF,26,1998,31.4,2431,2314,108,91,3,33,24,8,8,2,4,0,2134,9,14
ITA-Serie A,2024-25,Juventus,Mattia Perin,ITA,GK,31,1992,5.0,182,165,17,5,0,0,0,0,0,0,0,0,145,0,0
ITA-Serie A,2024-25,Juventus,Michele Di Gregorio,ITA,GK,27,1997,33.0,994,799,195,49,0,0,0,0,0,0,0,0,761,0,0
ITA-Serie A,2024-25,Juventus,Nicolás González,ARG,"FW,MF",26,1998,19.4,637,596,38,1,3,2,15,32,1,1,0,0,484,3,24
ITA-Serie A,2024-25,Juventus,Nicolò Fagioli,ITA,MF,23,2001,6.3,418,404,14,8,2,6,13,1,5,1,3,0,370,0,3
ITA-Serie A,2024-25,Juventus,Nicolò Savona,ITA,DF,21,2003,19.2,1097,972,123,14,0,2,34,109,0,0,0,0,982,2,14
ITA-Serie A,2024-25,Juventus,Pierre Kalulu,FRA,DF,24,2000,26.0,2076,1967,107,44,2,4,22,27,0,0,0,0,1932,2,11
ITA-Serie A,2024-25,Juventus,Randal Kolo Muani,FRA,FW,25,1998,12.9,216,192,23,0,2,1,8,1,0,0,0,0,151,1,7
ITA-Serie A,2024-25,Juventus,Renato Veiga,POR,DF,21,2003,12.1,568,530,38,23,1,4,0,0,0,0,0,0,500,0,1
ITA-Serie A,2024-25,Juventus,Samuel Mbangula,BEL,FW,20,2004,7.9,269,263,5,1,0,0,17,4,0,0,0,0,230,1,3
ITA-Serie A,2024-25,Juventus,Teun Koopmeiners,NED,"MF,FW",26,1998,22.2,953,819,129,34,4,3,113,18,74,44,28,0,761,5,12
ITA-Serie A,2024-25,Juventus,Timothy Weah,USA,"DF,FW",24,2000,18.2,787,703,81,2,2,2,44,75,2,0,1,0,659,3,21
ITA-Serie A,2024-25,Juventus,Vasilije Adžić,MNE,"MF,FW",18,2006,0.5,20,20,0,0,0,0,0,0,0,0,0,0,15,0,1
ITA-Serie A,2024-25,Juventus,Weston McKennie,USA,"MF,DF",25,1998,25.7,1117,1017,95,4,6,4,19,89,0,0,0,0,928,5,19
ITA-Serie A,2024-25,Lazio,Adam Marušić,MNE,DF,31,1992,26.0,1240,1044,195,26,0,3,54,169,0,0,0,0,1053,1,15
ITA-Serie A,2024-25,Lazio,Alessio Romagnoli,ITA,DF,29,1995,29.7,1770,1609,156,58,1,0,0,11,0,0,0,0,1624,5,7
ITA-Serie A,2024-25,Lazio,Arijon Ibrahimović,GER,MF,18,2005,0.1,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0
ITA-Serie A,2024-25,Lazio,Boulaye Dia,SEN,"MF,FW",27,1996,24.2,591,578,11,1,7,5,2,0,0,0,0,0,494,2,13
ITA-Serie A,2024-25,Lazio,Christos Mandas,GRE,GK,22,2001,9.0,335,286,47,22,0,2,0,0,0,0,0,0,240,2,0
ITA-Serie A,2024-25,Lazio,Elseid Hysaj,ALB,DF,30,1994,4.7,264,230,34,3,1,1,18,31,0,0,0,0,214,0,5
ITA-Serie A,2024-25,Lazio,Fisayo Dele-Bashiru,NGA,"MF,FW",23,2001,10.5,359,354,4,4,0,0,7,0,0,0,0,0,315,1,7
ITA-Serie A,2024-25,Lazio,Gaetano Castrovilli,ITA,"MF,FW",27,1997,1.6,78,76,2,0,1,2,0,1,0,0,0,0,66,0,3
ITA-Serie A,2024-25,Lazio,Gustav Isaksen,DEN,FW,23,2001,24.6,796,721,71,12,2,5,110,9,50,41,2,0,610,4,32
ITA-Serie A,2024-25,Lazio,Ivan Provedel,ITA,GK,30,1994,29.0,1118,946,169,63,0,4,0,0,0,0,0,0,865,3,1
ITA-Serie A,2024-25,Lazio,Loum Tchaouna,FRA,"FW,MF",20,2003,7.3,247,223,24,1,1,2,32,4,15,11,3,0,172,0,5
ITA-Serie A,2024-25,Lazio,Luca Pellegrini,ITA,DF,25,1999,11.9,717,586,130,24,0,4,89,101,5,1,3,0,541,1,19
