league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
FRA-Ligue 1,2024-25,Saint-Étienne,Marwann Nzuzi,FRA,DF,20,2004,1.4,0,2,1,50.0,1.44,0.72,0.0,0.0,24.9,0,0,0,0.0,0.0,0.02,0.0,0.0
FRA-Ligue 1,2024-25,Saint-Étienne,Mathieu Cafaro,FRA,"MF,FW",27,1997,8.1,1,23,10,43.5,2.83,1.23,0.04,0.1,20.3,2,0,0,1.5,1.5,0.06,-0.5,-0.5
FRA-Ligue 1,2024-25,Saint-Étienne,Mathis Amougou,FRA,MF,18,2006,9.5,0,7,1,14.3,0.73,0.1,0.0,0.0,18.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5
FRA-Ligue 1,2024-25,Saint-Étienne,Maxime Bernauer,FRA,DF,26,1998,8.5,0,2,0,0.0,0.24,0.0,0.0,,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
FRA-Ligue 1,2024-25,Saint-Étienne,Mickael Nade,FRA,DF,25,1999,25.6,1,5,2,40.0,0.2,0.08,0.2,0.5,13.5,0,0,0,0.7,0.7,0.14,0.3,0.3
FRA-Ligue 1,2024-25,Saint-Étienne,Pierre Cornud,FRA,DF,27,1996,6.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Saint-Étienne,Pierre Ekwah Elimby,FRA,MF,22,2002,28.6,1,25,6,24.0,0.87,0.21,0.04,0.17,25.4,0,0,0,0.7,0.7,0.03,0.3,0.3
FRA-Ligue 1,2024-25,Saint-Étienne,Yunis Abdelhamid,MAR,DF,36,1987,11.5,0,2,1,50.0,0.17,0.09,0.0,0.0,10.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2
FRA-Ligue 1,2024-25,Saint-Étienne,Yvann Macon,FRA,DF,25,1998,8.8,0,10,2,20.0,1.14,0.23,0.0,0.0,20.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
FRA-Ligue 1,2024-25,Saint-Étienne,Zuriko Davitashvili,GEO,"FW,MF",23,2001,30.9,9,68,24,35.3,2.2,0.78,0.1,0.29,19.4,5,2,2,8.1,6.6,0.1,0.9,0.4
FRA-Ligue 1,2024-25,Strasbourg,Abakar Sylla,CIV,DF,21,2002,10.6,1,5,1,20.0,0.47,0.09,0.2,1.0,9.0,0,0,0,0.4,0.4,0.08,0.6,0.6
FRA-Ligue 1,2024-25,Strasbourg,Andrew Omobamidele,IRL,DF,22,2002,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Andrey Santos,BRA,MF,20,2004,31.7,10,46,16,34.8,1.45,0.5,0.22,0.63,16.2,0,0,0,5.1,5.1,0.11,4.9,4.9
FRA-Ligue 1,2024-25,Strasbourg,Caleb Wiley,USA,"DF,MF",19,2004,3.0,0,1,0,0.0,0.34,0.0,0.0,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Diego Moreira,POR,"DF,MF",19,2004,28.5,2,25,8,32.0,0.88,0.28,0.08,0.25,16.0,1,0,0,2.0,2.0,0.08,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Dilane Bakwa,FRA,"MF,DF",21,2002,27.7,6,52,22,42.3,1.87,0.79,0.12,0.27,21.3,6,0,0,4.7,4.7,0.09,1.3,1.3
FRA-Ligue 1,2024-25,Strasbourg,Eduard Sobol,UKR,DF,29,1995,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Emanuel Emegha,NED,FW,21,2003,25.5,14,61,35,57.4,2.39,1.37,0.23,0.4,12.5,0,0,0,17.0,17.0,0.28,-3.0,-3.0
FRA-Ligue 1,2024-25,Strasbourg,Félix Lemaréchal,FRA,"MF,FW",20,2003,19.8,4,25,9,36.0,1.26,0.46,0.16,0.44,14.4,0,0,0,3.5,3.5,0.14,0.5,0.5
FRA-Ligue 1,2024-25,Strasbourg,Guela Doué,CIV,DF,21,2002,30.2,1,18,6,33.3,0.6,0.2,0.06,0.17,14.4,0,0,0,0.8,0.8,0.05,0.2,0.2
FRA-Ligue 1,2024-25,Strasbourg,Guimissongui Ouattara,FRA,"DF,FW",18,2005,5.2,1,5,2,40.0,0.96,0.38,0.2,0.5,21.0,0,0,0,0.3,0.3,0.07,0.7,0.7
FRA-Ligue 1,2024-25,Strasbourg,Habib Diarra,SEN,"MF,FW",20,2004,26.1,4,25,10,40.0,0.96,0.38,0.08,0.2,20.2,1,2,2,3.3,1.8,0.07,0.7,0.2
FRA-Ligue 1,2024-25,Strasbourg,Ismaël Doukouré,FRA,"DF,MF",21,2003,29.3,1,3,1,33.3,0.1,0.03,0.33,1.0,13.4,0,0,0,0.6,0.6,0.19,0.4,0.4
FRA-Ligue 1,2024-25,Strasbourg,Junior Mwanga,FRA,MF,21,2003,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Jérémy Sebas,MTQ,"FW,MF",21,2003,2.1,0,6,2,33.3,2.84,0.95,0.0,0.0,15.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7
FRA-Ligue 1,2024-25,Strasbourg,Karl-Johan Johnsson,SWE,GK,34,1990,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Karol Fila,POL,MF,26,1998,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Mamadou Sarr,FRA,DF,18,2005,26.3,0,5,0,0.0,0.19,0.0,0.0,,6.7,0,0,0,0.8,0.8,0.16,-0.8,-0.8
FRA-Ligue 1,2024-25,Strasbourg,Marvin Senaya,TOG,DF,23,2001,2.5,0,1,0,0.0,0.4,0.0,0.0,,22.5,0,0,0,0.0,0.0,0.01,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Milos Lukovic,SRB,"FW,MF",18,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Nordine Kandil,FRA,MF,22,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Pape Daouda Diongue,SEN,"MF,FW",,,0.9,1,5,2,40.0,5.77,2.31,0.2,0.5,11.5,0,0,0,1.0,1.0,0.2,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Saidou Sow,GUI,DF,22,2002,11.3,0,4,1,25.0,0.35,0.09,0.0,0.0,10.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3
FRA-Ligue 1,2024-25,Strasbourg,Samuel Amo-Ameyaw,ENG,"DF,MF",18,2006,3.6,2,9,7,77.8,2.53,1.97,0.22,0.29,17.0,0,0,0,0.7,0.7,0.08,1.3,1.3
FRA-Ligue 1,2024-25,Strasbourg,Sebastian Nanasi,SWE,"MF,FW",22,2002,23.4,6,28,12,42.9,1.2,0.51,0.21,0.5,12.4,1,0,0,6.5,6.5,0.23,-0.5,-0.5
FRA-Ligue 1,2024-25,Strasbourg,Sekou Mara,FRA,"FW,MF",22,2002,8.5,1,19,5,26.3,2.23,0.59,0.05,0.2,16.2,0,0,0,2.0,2.0,0.11,-1.0,-1.0
FRA-Ligue 1,2024-25,Strasbourg,Thomas Delaine,FRA,DF,32,1992,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Valentín Barco,ARG,"MF,DF",20,2004,12.9,0,10,1,10.0,0.78,0.08,0.0,0.0,22.9,1,0,0,0.5,0.5,0.05,-0.5,-0.5
FRA-Ligue 1,2024-25,Strasbourg,Óscar Perea,COL,"MF,DF",18,2005,0.2,0,1,0,0.0,6.43,0.0,0.0,,29.8,0,0,0,0.0,0.0,0.01,0.0,0.0
FRA-Ligue 1,2024-25,Strasbourg,Đorđe Petrović,SRB,GK,24,1999,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Toulouse,Aron Dønnum,NOR,"DF,MF",26,1998,29.9,2,31,5,16.1,1.04,0.17,0.06,0.4,19.7,0,0,0,2.1,2.1,0.07,-0.1,-0.1
FRA-Ligue 1,2024-25,Toulouse,Charlie Cresswell,ENG,DF,21,2002,28.8,3,32,13,40.6,1.11,0.45,0.09,0.23,9.5,0,0,0,3.3,3.3,0.1,-0.3,-0.3
FRA-Ligue 1,2024-25,Toulouse,Cristian Cásseres Jr.,VEN,MF,24,2000,30.0,1,17,5,29.4,0.57,0.17,0.06,0.2,21.3,2,0,0,1.0,1.0,0.06,0.0,0.0
FRA-Ligue 1,2024-25,Toulouse,Denis Genreau,AUS,MF,25,1999,2.5,0,6,0,0.0,2.43,0.0,0.0,,21.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3
FRA-Ligue 1,2024-25,Toulouse,Djibril Sidibé,FRA,DF,32,1992,23.3,0,5,1,20.0,0.21,0.04,0.0,0.0,12.8,1,0,0,0.4,0.4,0.08,-0.4,-0.4
FRA-Ligue 1,2024-25,Toulouse,Edhy Zuliani,FRA,DF,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Toulouse,Frank Magri,CMR,"FW,MF",24,1999,16.8,5,44,18,40.9,2.61,1.07,0.11,0.28,12.4,0,0,0,6.0,6.0,0.14,-1.0,-1.0
FRA-Ligue 1,2024-25,Toulouse,Gabriel Suazo,CHI,DF,26,1997,24.0,0,7,4,57.1,0.29,0.17,0.0,0.0,17.1,2,0,0,0.8,0.8,0.12,-0.8,-0.8
FRA-Ligue 1,2024-25,Toulouse,Guillaume Restes,FRA,GK,19,2005,28.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Toulouse,Jaydee Canvot,FRA,"DF,MF",18,2006,12.3,0,5,1,20.0,0.41,0.08,0.0,0.0,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
FRA-Ligue 1,2024-25,Toulouse,Joshua King,NOR,"FW,MF",32,1992,18.6,6,50,20,40.0,2.69,1.08,0.12,0.3,15.3,0,0,0,6.6,6.6,0.13,-0.6,-0.6
FRA-Ligue 1,2024-25,Toulouse,Kjetil Haug,NOR,GK,26,1998,5.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Toulouse,Logan Costa,CPV,DF,23,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Toulouse,Mark McKenzie,USA,DF,25,1999,27.7,1,8,2,25.0,0.29,0.07,0.13,0.5,11.2,0,0,0,1.4,1.4,0.17,-0.4,-0.4
FRA-Ligue 1,2024-25,Toulouse,Miha Zajc,SVN,MF,30,1994,2.9,0,6,2,33.3,2.06,0.69,0.0,0.0,22.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
FRA-Ligue 1,2024-25,Toulouse,Naatan Skyttä,FIN,FW,22,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Toulouse,Niklas Schmidt,GER,MF,26,1998,2.3,0,3,1,33.3,1.32,0.44,0.0,0.0,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
FRA-Ligue 1,2024-25,Toulouse,Noah Edjouma,FRA,"MF,FW",18,2005,1.9,2,5,3,60.0,2.63,1.58,0.4,0.67,10.2,0,0,0,1.3,1.3,0.26,0.7,0.7
FRA-Ligue 1,2024-25,Toulouse,Rafik Messali,FRA,DF,21,2003,5.1,0,4,0,0.0,0.79,0.0,0.0,,15.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3
FRA-Ligue 1,2024-25,Toulouse,Rasmus Nicolaisen,DEN,DF,27,1997,6.9,0,5,0,0.0,0.72,0.0,0.0,,8.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4
FRA-Ligue 1,2024-25,Toulouse,Shavy Babicka,GAB,"MF,FW",24,2000,13.2,4,20,9,45.0,1.52,0.68,0.2,0.44,14.6,0,0,0,3.9,3.9,0.2,0.1,0.1
FRA-Ligue 1,2024-25,Toulouse,Vincent Sierro,SUI,MF,28,1995,26.7,5,30,7,23.3,1.12,0.26,0.1,0.43,20.6,2,2,2,4.2,2.7,0.09,0.8,0.3
FRA-Ligue 1,2024-25,Toulouse,Warren Kamanzi,NOR,"DF,MF",23,2000,11.4,1,7,2,28.6,0.62,0.18,0.14,0.5,12.3,0,0,0,1.3,1.3,0.18,-0.3,-0.3
FRA-Ligue 1,2024-25,Toulouse,Yann Gboho,FRA,"MF,FW",23,2001,25.9,5,50,26,52.0,1.93,1.0,0.1,0.19,15.8,0,0,0,5.4,5.4,0.11,-0.4,-0.4
FRA-Ligue 1,2024-25,Toulouse,Zakaria Aboukhlal,MAR,"MF,FW",24,2000,21.1,7,62,26,41.9,2.94,1.23,0.1,0.23,14.6,0,1,2,10.2,8.6,0.14,-3.2,-2.6
FRA-Ligue 1,2024-25,Toulouse,Álex Domínguez,ESP,GK,26,1998,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
FRA-Ligue 1,2024-25,Toulouse,Ümit Akdag,ROU,DF,20,2003,5.6,0,2,0,0.0,0.36,0.0,0.0,,24.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
GER-Bundesliga,2024-25,Augsburg,Alexis Claude-Maurice,FRA,"MF,FW",26,1998,23.4,9,59,22,37.3,2.52,0.94,0.15,0.41,20.5,1,0,0,4.7,4.7,0.08,4.3,4.3
GER-Bundesliga,2024-25,Augsburg,Arne Engels,BEL,"MF,FW",20,2003,0.9,0,3,1,33.3,3.42,1.14,0.0,0.0,13.1,0,0,0,0.4,0.4,0.14,-0.4,-0.4
GER-Bundesliga,2024-25,Augsburg,Arne Maier,GER,MF,25,1999,10.4,0,18,6,33.3,1.73,0.58,0.0,0.0,24.3,3,0,0,1.5,1.5,0.08,-1.5,-1.5
GER-Bundesliga,2024-25,Augsburg,Cedric Zesiger,SUI,DF,26,1998,13.6,0,10,2,20.0,0.74,0.15,0.0,0.0,14.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2
GER-Bundesliga,2024-25,Augsburg,Chrislain Matsima,FRA,DF,22,2002,28.3,1,14,2,14.3,0.49,0.07,0.07,0.5,10.2,0,0,0,1.8,1.8,0.13,-0.8,-0.8
GER-Bundesliga,2024-25,Augsburg,Dimitris Giannoulis,GRE,DF,28,1995,29.4,1,13,4,30.8,0.44,0.14,0.08,0.25,16.4,0,0,0,1.1,1.1,0.09,-0.1,-0.1
GER-Bundesliga,2024-25,Augsburg,Elvis Rexhbeçaj,KVX,MF,26,1997,19.8,1,29,5,17.2,1.46,0.25,0.03,0.2,20.2,1,0,0,1.4,1.4,0.05,-0.4,-0.4
GER-Bundesliga,2024-25,Augsburg,Finn Dahmen,GER,GK,26,1998,19.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Augsburg,Frank Onyeka,NGA,MF,26,1998,28.7,0,24,6,25.0,0.84,0.21,0.0,0.0,20.3,0,0,0,1.4,1.4,0.06,-1.4,-1.4
GER-Bundesliga,2024-25,Augsburg,Fredrik Jensen,FIN,MF,26,1997,8.5,0,11,0,0.0,1.3,0.0,0.0,,18.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7
GER-Bundesliga,2024-25,Augsburg,Henri Koudossou,GER,DF,24,1999,8.3,0,2,0,0.0,0.24,0.0,0.0,,19.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
GER-Bundesliga,2024-25,Augsburg,Jeffrey Gouweleeuw,NED,DF,33,1991,32.7,1,17,4,23.5,0.52,0.12,0.06,0.25,19.8,0,0,1,1.7,0.9,0.05,-0.7,0.1
GER-Bundesliga,2024-25,Augsburg,Keven Schlotterbeck,GER,DF,27,1997,14.4,3,12,4,33.3,0.83,0.28,0.25,0.75,12.7,0,0,0,0.8,0.8,0.06,2.2,2.2
GER-Bundesliga,2024-25,Augsburg,Kristijan Jakić,CRO,MF,27,1997,25.6,0,18,4,22.2,0.7,0.16,0.0,0.0,20.7,0,0,0,0.8,0.8,0.04,-0.8,-0.8
GER-Bundesliga,2024-25,Augsburg,Mads Pedersen,DEN,DF,27,1996,2.6,0,2,0,0.0,0.77,0.0,0.0,,17.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
GER-Bundesliga,2024-25,Augsburg,Marius Wolf,GER,DF,29,1995,23.8,1,12,2,16.7,0.5,0.08,0.08,0.5,18.4,1,0,0,0.7,0.7,0.06,0.3,0.3
GER-Bundesliga,2024-25,Augsburg,Maximilian Bauer,GER,DF,24,2000,7.3,0,1,1,100.0,0.14,0.14,0.0,0.0,7.2,0,0,0,0.2,0.2,0.18,-0.2,-0.2
GER-Bundesliga,2024-25,Augsburg,Mergim Berisha,GER,FW,26,1998,0.4,0,3,1,33.3,6.75,2.25,0.0,0.0,15.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
GER-Bundesliga,2024-25,Augsburg,Mert Kömür,GER,MF,19,2005,7.3,2,13,7,53.8,1.79,0.96,0.15,0.29,21.5,1,0,0,1.1,1.1,0.09,0.9,0.9
GER-Bundesliga,2024-25,Augsburg,Nediljko Labrović,CRO,GK,24,1999,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Augsburg,Niklas Dorsch,GER,MF,26,1998,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Augsburg,Noahkai Banks,USA,DF,17,2006,3.1,0,1,0,0.0,0.32,0.0,0.0,,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
GER-Bundesliga,2024-25,Augsburg,Phillip Tietz,GER,FW,27,1997,18.7,7,51,19,37.3,2.72,1.01,0.12,0.32,16.3,3,1,1,6.1,5.3,0.1,0.9,0.7
GER-Bundesliga,2024-25,Augsburg,Robert Gumny,POL,DF,26,1998,3.0,0,4,2,50.0,1.33,0.66,0.0,0.0,11.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
GER-Bundesliga,2024-25,Augsburg,Ruben Vargas,SUI,"MF,FW",25,1998,3.4,0,9,1,11.1,2.66,0.3,0.0,0.0,16.7,0,0,0,0.7,0.7,0.08,-0.7,-0.7
GER-Bundesliga,2024-25,Augsburg,Samuel Essende,COD,FW,26,1998,18.2,7,44,13,29.5,2.42,0.72,0.16,0.54,13.9,0,0,0,4.2,4.2,0.1,2.8,2.8
GER-Bundesliga,2024-25,Augsburg,Steve Mounié,BEN,"FW,MF",29,1994,3.9,1,22,7,31.8,5.71,1.82,0.05,0.14,10.5,0,0,0,3.2,3.2,0.15,-2.2,-2.2
GER-Bundesliga,2024-25,Augsburg,Tim Breithaupt,GER,MF,22,2002,1.3,0,1,0,0.0,0.75,0.0,0.0,,7.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
GER-Bundesliga,2024-25,Augsburg,Yusuf Kabadayı,GER,"FW,MF",20,2004,0.8,1,4,1,25.0,5.07,1.27,0.25,1.0,19.7,0,0,0,0.6,0.6,0.16,0.4,0.4
GER-Bundesliga,2024-25,Bayern Munich,Adam Aznou,MAR,DF,18,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Bayern Munich,Aleksandar Pavlovic,GER,MF,20,2004,16.1,1,9,4,44.4,0.56,0.25,0.11,0.25,20.4,0,0,0,0.6,0.6,0.06,0.4,0.4
GER-Bundesliga,2024-25,Bayern Munich,Alphonso Davies,CAN,DF,23,2000,17.3,1,17,3,17.6,0.98,0.17,0.06,0.33,18.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
GER-Bundesliga,2024-25,Bayern Munich,Arijon Ibrahimović,GER,FW,18,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Bayern Munich,Daniel Peretz,ISR,GK,24,2000,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Bayern Munich,Dayot Upamecano,FRA,DF,25,1998,19.5,2,13,6,46.2,0.67,0.31,0.15,0.33,11.1,0,0,0,1.2,1.2,0.09,0.8,0.8
GER-Bundesliga,2024-25,Bayern Munich,Eric Dier,ENG,DF,30,1994,16.3,2,9,5,55.6,0.55,0.31,0.22,0.4,6.3,0,0,0,1.1,1.1,0.12,0.9,0.9
GER-Bundesliga,2024-25,Bayern Munich,Gabriel Vidovic,CRO,MF,20,2003,0.3,0,1,0,0.0,3.75,0.0,0.0,,13.4,0,0,0,0.1,0.1,0.11,-0.1,-0.1
GER-Bundesliga,2024-25,Bayern Munich,Harry Kane,ENG,FW,31,1993,26.5,26,105,45,42.9,3.97,1.7,0.16,0.38,16.3,6,9,9,20.3,13.3,0.13,5.7,3.7
GER-Bundesliga,2024-25,Bayern Munich,Hiroki Ito,JPN,DF,25,1999,2.8,1,1,1,100.0,0.36,0.36,1.0,1.0,5.2,0,0,0,0.4,0.4,0.36,0.6,0.6
GER-Bundesliga,2024-25,Bayern Munich,Jamal Musiala,GER,MF,21,2003,20.0,12,68,31,45.6,3.4,1.55,0.18,0.39,15.1,0,0,0,9.3,9.3,0.14,2.7,2.7
GER-Bundesliga,2024-25,Bayern Munich,Jonah Kusi-Asare,SWE,FW,17,2007,0.0,0,1,0,0.0,30.0,0.0,0.0,,14.8,0,0,0,0.0,0.0,0.04,0.0,0.0
GER-Bundesliga,2024-25,Bayern Munich,Jonas Urbig,GER,GK,20,2003,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Bayern Munich,Joshua Kimmich,GER,MF,29,1995,31.6,3,34,10,29.4,1.07,0.32,0.09,0.3,23.9,4,0,0,1.8,1.8,0.05,1.2,1.2
GER-Bundesliga,2024-25,Bayern Munich,Josip Stanišić,CRO,DF,24,2000,9.7,0,2,0,0.0,0.21,0.0,0.0,,9.4,0,0,0,0.3,0.3,0.13,-0.3,-0.3
GER-Bundesliga,2024-25,Bayern Munich,João Palhinha,POR,MF,29,1995,7.5,0,10,3,30.0,1.34,0.4,0.0,0.0,15.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7
GER-Bundesliga,2024-25,Bayern Munich,Kim Min-jae,KOR,DF,27,1996,25.4,2,7,5,71.4,0.28,0.2,0.29,0.4,6.0,0,0,0,1.6,1.6,0.23,0.4,0.4
GER-Bundesliga,2024-25,Bayern Munich,Kingsley Coman,FRA,FW,28,1996,14.2,5,44,17,38.6,3.09,1.19,0.11,0.29,16.7,0,0,0,4.3,4.3,0.1,0.7,0.7
GER-Bundesliga,2024-25,Bayern Munich,Konrad Laimer,AUT,DF,27,1997,18.9,2,18,6,33.3,0.95,0.32,0.11,0.33,17.1,0,0,0,2.1,2.1,0.12,-0.1,-0.1
GER-Bundesliga,2024-25,Bayern Munich,Leon Goretzka,GER,"MF,DF",29,1995,14.7,4,32,11,34.4,2.17,0.75,0.13,0.36,20.2,0,0,0,2.8,2.8,0.09,1.2,1.2
GER-Bundesliga,2024-25,Bayern Munich,Leroy Sané,GER,FW,28,1996,18.2,11,67,29,43.3,3.68,1.59,0.16,0.38,16.6,2,0,0,10.2,10.2,0.15,0.8,0.8
GER-Bundesliga,2024-25,Bayern Munich,Manuel Neuer,GER,GK,38,1986,22.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Bayern Munich,Mathys Tel,FRA,"FW,MF",19,2005,2.8,0,10,3,30.0,3.52,1.05,0.0,0.0,18.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7
GER-Bundesliga,2024-25,Bayern Munich,Michael Olise,FRA,"FW,MF",22,2001,25.9,12,86,36,41.9,3.32,1.39,0.14,0.33,17.6,7,0,0,9.7,9.7,0.11,2.3,2.3
GER-Bundesliga,2024-25,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",30,1993,17.5,4,21,11,52.4,1.2,0.63,0.19,0.36,16.2,0,0,0,2.9,2.9,0.14,1.1,1.1
GER-Bundesliga,2024-25,Bayern Munich,Sacha Boey,FRA,DF,23,2000,6.6,0,3,1,33.3,0.46,0.15,0.0,0.0,18.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
GER-Bundesliga,2024-25,Bayern Munich,Serge Gnabry,GER,"FW,MF",29,1995,13.8,7,48,17,35.4,3.48,1.23,0.15,0.41,15.7,0,0,1,7.5,6.8,0.14,-0.5,0.2
GER-Bundesliga,2024-25,Bayern Munich,Sven Ulreich,GER,GK,35,1988,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2024-25,Bayern Munich,Thomas Müller,GER,"MF,FW",34,1989,13.6,1,30,11,36.7,2.2,0.81,0.03,0.09,15.9,0,0,0,3.8,3.8,0.13,-2.8,-2.8
GER-Bundesliga,2024-25,Bochum,Aliou Badara Baldé,GUI,"MF,FW",21,2002,1.0,0,4,1,25.0,3.96,0.99,0.0,0.0,26.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
GER-Bundesliga,2024-25,Bochum,Anthony Losilla,FRA,MF,38,1986,12.6,0,5,0,0.0,0.4,0.0,0.0,,26.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
GER-Bundesliga,2024-25,Bochum,Bernardo,BRA,DF,29,1995,19.8,0,8,2,25.0,0.4,0.1,0.0,0.0,8.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
GER-Bundesliga,2024-25,Bochum,Cristian Gamboa,CRC,DF,34,1989,2.5,1,4,1,25.0,1.59,0.4,0.25,1.0,21.7,0,0,0,0.2,0.2,0.04,0.8,0.8
GER-Bundesliga,2024-25,Bochum,Dani de Wit,NED,"MF,FW",26,1998,12.8,2,20,7,35.0,1.56,0.55,0.1,0.29,11.7,0,0,0,2.1,2.1,0.11,-0.1,-0.1
GER-Bundesliga,2024-25,Bochum,Erhan Mašović,SRB,DF,25,1998,10.1,1,7,4,57.1,0.69,0.4,0.14,0.25,11.0,0,0,0,0.6,0.6,0.09,0.4,0.4
GER-Bundesliga,2024-25,Bochum,Felix Passlack,GER,"DF,MF",26,1998,25.9,1,26,6,23.1,1.0,0.23,0.04,0.17,19.7,1,0,0,1.3,1.3,0.05,-0.3,-0.3
GER-Bundesliga,2024-25,Bochum,Gerrit Holtmann,PHI,"DF,FW",29,1995,12.6,2,31,8,25.8,2.46,0.63,0.06,0.25,21.4,0,0,0,2.0,2.0,0.07,0.0,0.0
GER-Bundesliga,2024-25,Bochum,Giorgos Masouras,GRE,"FW,MF",30,1994,11.7,2,30,15,50.0,2.56,1.28,0.07,0.13,14.5,1,0,0,3.9,3.9,0.13,-1.9,-1.9
