league,season,team,player,nation,pos,age,born,90s,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,,,,,,,,,,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
ESP-La Liga,2023-24,Almería,Marciano Tchami,GNB,"FW,MF",19,2004,0.5,24,22,2,0,0,0,1,0,0,0,0,0,14,0,2
ESP-La Liga,2023-24,Almería,Marcos Peña,ESP,MF,18,2005,4.9,217,209,8,8,0,0,0,0,0,0,0,0,188,0,2
ESP-La Liga,2023-24,Almería,Marko Milovanović,SRB,"FW,MF",19,2003,3.4,68,64,4,0,0,0,1,0,0,0,0,0,43,0,2
ESP-La Liga,2023-24,Almería,Paco Sanz,ESP,DF,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0
ESP-La Liga,2023-24,Almería,Rachad Fettal,MAR,FW,18,2005,0.2,6,5,0,0,0,0,0,0,0,0,0,0,4,1,0
ESP-La Liga,2023-24,Almería,Sergio Akieme,ESP,DF,25,1997,18.6,801,630,169,19,1,5,57,148,2,0,1,0,620,2,22
ESP-La Liga,2023-24,Almería,Sergio Arribas,ESP,"MF,FW",21,2001,22.7,751,661,86,32,4,4,60,7,28,13,9,0,588,4,20
ESP-La Liga,2023-24,Almería,Srđan Babić,SRB,DF,27,1996,1.0,62,60,2,2,0,1,0,0,0,0,0,0,58,0,0
ESP-La Liga,2023-24,Almería,Álex Centelles,ESP,DF,25,1997,10.9,544,430,112,24,1,5,44,88,0,0,0,0,400,2,19
ESP-La Liga,2023-24,Almería,Édgar González,ESP,"DF,MF",26,1997,28.0,1350,1296,51,35,0,8,2,2,0,0,0,0,1150,3,6
ESP-La Liga,2023-24,Athletic Club,Adu Ares,ESP,FW,21,2001,2.9,104,103,1,0,0,1,11,0,1,1,0,0,79,0,5
ESP-La Liga,2023-24,Athletic Club,Aingeru Olabarrieta,ESP,FW,17,2005,0.1,5,5,0,0,0,0,2,0,0,0,0,0,2,0,2
ESP-La Liga,2023-24,Athletic Club,Aitor Paredes,ESP,DF,23,2000,30.0,1556,1507,47,39,2,11,1,2,0,0,0,0,1331,2,7
ESP-La Liga,2023-24,Athletic Club,Ander Herrera,ESP,MF,33,1989,11.4,756,727,24,20,4,4,13,1,0,0,0,0,643,5,6
ESP-La Liga,2023-24,Athletic Club,Asier Villalibre,ESP,FW,25,1997,5.7,124,119,5,0,0,0,2,0,0,0,0,0,88,0,1
ESP-La Liga,2023-24,Athletic Club,Beñat Prados,ESP,"MF,DF",22,2001,16.1,811,771,34,20,5,3,10,13,0,0,0,0,667,6,9
ESP-La Liga,2023-24,Athletic Club,Dani García,ESP,MF,33,1990,8.3,331,321,10,9,0,2,0,1,0,0,0,0,279,0,2
ESP-La Liga,2023-24,Athletic Club,Daniel Vivian,ESP,DF,24,1999,32.0,1719,1642,70,60,2,17,4,10,0,0,0,0,1442,7,5
ESP-La Liga,2023-24,Athletic Club,Gorka Guruzeta,ESP,FW,26,1996,24.6,618,585,30,1,1,3,11,1,0,0,0,0,422,3,27
ESP-La Liga,2023-24,Athletic Club,Iker Muniain,ESP,"MF,FW",30,1992,6.6,410,360,50,17,4,1,31,1,26,6,14,0,345,0,4
ESP-La Liga,2023-24,Athletic Club,Imanol,ESP,DF,23,2000,5.8,343,277,65,3,0,3,21,61,1,0,1,0,280,1,11
ESP-La Liga,2023-24,Athletic Club,Iñaki Williams,GHA,FW,29,1994,31.6,995,953,33,4,12,4,111,19,0,0,0,0,668,9,51
ESP-La Liga,2023-24,Athletic Club,Iñigo Lekue,ESP,DF,30,1993,22.2,1273,1036,233,23,2,4,37,207,0,0,0,0,1012,4,29
ESP-La Liga,2023-24,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,29,1993,23.2,1232,1157,69,29,8,20,57,2,36,1,30,0,993,6,18
ESP-La Liga,2023-24,Athletic Club,Julen Agirrezabala,ESP,GK,22,2000,2.6,100,72,28,6,0,0,0,0,0,0,0,0,67,0,1
ESP-La Liga,2023-24,Athletic Club,Mikel Jauregizar,ESP,MF,19,2003,1.7,79,71,8,1,1,0,6,1,6,1,4,0,56,0,4
ESP-La Liga,2023-24,Athletic Club,Mikel Vesga,ESP,MF,30,1993,17.0,829,821,6,5,3,6,13,0,1,0,1,0,639,2,16
ESP-La Liga,2023-24,Athletic Club,Nico Williams,ESP,FW,21,2002,25.1,828,739,85,16,8,3,153,11,57,36,8,0,579,4,47
ESP-La Liga,2023-24,Athletic Club,Oihan Sancet,ESP,MF,23,2000,21.9,802,783,13,1,9,0,30,0,0,0,0,0,641,6,21
ESP-La Liga,2023-24,Athletic Club,Peru Nolaskoain,ESP,"DF,MF",24,1998,0.1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0
ESP-La Liga,2023-24,Athletic Club,Raúl García,ESP,"FW,MF",37,1986,4.7,138,136,0,0,1,2,7,0,0,0,0,0,79,2,3
ESP-La Liga,2023-24,Athletic Club,Unai Gómez,ESP,MF,20,2003,9.7,260,234,26,6,1,1,21,0,14,11,1,0,198,0,5
ESP-La Liga,2023-24,Athletic Club,Unai Simón,ESP,GK,26,1997,35.4,1227,855,367,127,0,2,0,0,0,0,0,0,728,5,1
ESP-La Liga,2023-24,Athletic Club,Yeray Álvarez,ESP,DF,28,1995,12.8,710,674,32,30,2,8,1,1,0,0,0,0,572,4,7
ESP-La Liga,2023-24,Athletic Club,Yuri Berchiche,ESP,DF,33,1990,21.4,1304,1050,249,43,0,8,44,206,0,0,0,0,1078,5,26
ESP-La Liga,2023-24,Athletic Club,Álex Berenguer,ESP,FW,28,1995,17.7,596,478,117,38,4,5,138,13,65,22,30,0,373,1,23
ESP-La Liga,2023-24,Athletic Club,Óscar de Marcos,ESP,DF,34,1989,25.1,1566,1262,298,30,1,3,121,267,1,1,0,0,1243,6,33
ESP-La Liga,2023-24,Atlético Madrid,Abdellah Raihani,MAR,FW,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",32,1991,29.4,1383,1212,161,33,13,14,123,4,94,28,42,0,1062,10,32
ESP-La Liga,2023-24,Atlético Madrid,Arthur Vermeeren,BEL,MF,18,2005,1.8,91,89,0,0,1,0,0,0,0,0,0,0,75,2,1
ESP-La Liga,2023-24,Atlético Madrid,Axel Witsel,BEL,DF,34,1989,30.9,1835,1761,70,58,0,3,4,8,0,0,0,0,1687,4,9
ESP-La Liga,2023-24,Atlético Madrid,César Azpilicueta,ESP,DF,33,1989,15.8,1035,899,130,19,1,2,11,111,0,0,0,0,867,6,8
ESP-La Liga,2023-24,Atlético Madrid,Gabriel Paulista,BRA,DF,32,1990,4.5,274,268,5,4,0,1,0,0,0,0,0,0,240,1,0
ESP-La Liga,2023-24,Atlético Madrid,Jan Oblak,SVN,GK,30,1993,38.0,1025,675,348,65,1,0,0,0,0,0,0,0,773,2,0
ESP-La Liga,2023-24,Atlético Madrid,Javi Galán,ESP,DF,28,1994,1.0,60,49,11,0,0,0,6,9,2,0,1,0,45,0,3
ESP-La Liga,2023-24,Atlético Madrid,José María Giménez,URU,DF,28,1995,14.7,653,626,25,21,0,12,1,0,0,0,0,0,562,2,6
ESP-La Liga,2023-24,Atlético Madrid,Koke,ESP,MF,31,1992,27.7,2263,2183,67,64,14,31,11,2,1,0,1,0,2037,13,19
ESP-La Liga,2023-24,Atlético Madrid,Marcos Llorente,ESP,"MF,DF",28,1995,28.5,1219,1135,80,1,1,3,70,79,0,0,0,0,974,4,46
ESP-La Liga,2023-24,Atlético Madrid,Mario Hermoso,ESP,DF,28,1995,28.4,1947,1747,194,65,2,47,38,123,0,0,0,0,1676,6,25
ESP-La Liga,2023-24,Atlético Madrid,Memphis,NED,FW,29,1994,9.9,264,238,23,4,3,4,12,2,7,2,3,0,195,3,10
ESP-La Liga,2023-24,Atlético Madrid,Nahuel Molina,ARG,DF,25,1998,20.6,1304,1074,219,16,1,11,87,188,15,6,9,0,957,11,37
ESP-La Liga,2023-24,Atlético Madrid,Pablo Barrios,ESP,MF,20,2003,17.3,873,847,16,11,3,3,16,4,1,0,0,0,728,10,10
ESP-La Liga,2023-24,Atlético Madrid,Reinildo Mandava,MOZ,DF,29,1994,8.1,414,360,53,7,0,2,6,46,0,0,0,0,353,1,6
ESP-La Liga,2023-24,Atlético Madrid,Rodrigo De Paul,ARG,MF,29,1994,23.1,1553,1461,75,51,23,16,46,12,12,3,4,0,1291,17,23
ESP-La Liga,2023-24,Atlético Madrid,Rodrigo Riquelme,ESP,"DF,MF",23,2000,17.0,673,612,59,14,1,4,65,30,14,7,4,0,501,2,27
ESP-La Liga,2023-24,Atlético Madrid,Salim El Jebari,MAR,MF,19,2004,0.1,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0
ESP-La Liga,2023-24,Atlético Madrid,Samuel Lino,BRA,"DF,MF",23,1999,23.1,1015,961,48,4,5,8,41,42,2,0,0,0,816,6,35
ESP-La Liga,2023-24,Atlético Madrid,Saúl Ñíguez,ESP,MF,28,1994,15.3,682,662,16,11,2,3,16,3,0,0,0,0,549,4,10
ESP-La Liga,2023-24,Atlético Madrid,Stefan Savić,MNE,DF,32,1991,18.1,989,941,40,33,3,8,3,7,0,0,0,0,820,8,7
ESP-La Liga,2023-24,Atlético Madrid,Thomas Lemar,FRA,MF,27,1995,1.8,84,81,3,0,1,0,6,1,2,2,0,0,71,0,0
ESP-La Liga,2023-24,Atlético Madrid,Yannick Carrasco,BEL,DF,29,1993,2.5,88,77,10,3,0,1,8,4,3,0,2,0,65,1,2
ESP-La Liga,2023-24,Atlético Madrid,Álvaro Morata,ESP,FW,30,1992,21.2,384,357,25,0,0,4,10,0,0,0,0,0,267,2,16
ESP-La Liga,2023-24,Atlético Madrid,Ángel Correa,ARG,"FW,MF",28,1995,17.0,516,471,37,3,1,2,40,0,21,11,8,0,379,8,11
ESP-La Liga,2023-24,Atlético Madrid,Çağlar Söyüncü,TUR,DF,27,1996,1.3,81,79,2,2,0,0,0,0,0,0,0,0,71,0,0
ESP-La Liga,2023-24,Barcelona,Abde Ezzalzouli,MAR,"FW,MF",21,2001,0.8,37,32,5,0,0,0,7,4,1,1,0,0,23,0,1
ESP-La Liga,2023-24,Barcelona,Alejandro Balde,ESP,DF,19,2003,15.3,817,694,122,12,1,3,37,110,0,0,0,0,694,1,16
ESP-La Liga,2023-24,Barcelona,Andreas Christensen,DEN,"DF,MF",27,1996,22.0,1569,1514,55,41,0,5,0,5,0,0,0,0,1480,0,11
ESP-La Liga,2023-24,Barcelona,Ansu Fati,ESP,"MF,FW",20,2002,0.6,28,25,3,1,0,0,0,1,1,0,0,0,24,0,0
ESP-La Liga,2023-24,Barcelona,Eric García,ESP,DF,22,2001,0.6,48,42,6,2,0,2,0,4,0,0,0,0,46,0,0
ESP-La Liga,2023-24,Barcelona,Fermin López,ESP,"MF,FW",20,2003,16.1,631,614,12,1,3,10,17,3,0,0,0,0,522,5,20
ESP-La Liga,2023-24,Barcelona,Ferrán Torres,ESP,FW,23,2000,13.5,450,422,22,1,3,3,21,4,10,1,5,0,351,6,18
ESP-La Liga,2023-24,Barcelona,Frenkie de Jong,NED,MF,26,1997,18.2,1674,1619,51,42,12,7,25,6,1,1,0,0,1542,4,14
ESP-La Liga,2023-24,Barcelona,Gavi,ESP,"MF,FW",18,2004,10.5,541,514,26,18,3,6,8,6,0,0,0,0,489,1,8
ESP-La Liga,2023-24,Barcelona,Héctor Fort,ESP,DF,16,2006,3.5,230,203,27,6,0,2,6,21,0,0,0,0,200,0,2
ESP-La Liga,2023-24,Barcelona,Iñaki Peña,ESP,GK,24,1999,10.0,297,230,67,19,0,0,0,0,0,0,0,0,259,0,0
ESP-La Liga,2023-24,Barcelona,Iñigo Martínez,ESP,DF,32,1991,14.4,1132,1092,37,22,3,22,3,8,0,0,0,0,1001,3,4
ESP-La Liga,2023-24,Barcelona,João Cancelo,POR,DF,29,1994,27.8,1852,1602,238,37,6,24,82,201,0,0,0,0,1533,12,42
ESP-La Liga,2023-24,Barcelona,João Félix,POR,FW,23,1999,17.1,663,631,25,5,8,7,17,12,8,4,0,0,538,7,13
ESP-La Liga,2023-24,Barcelona,Jules Koundé,FRA,DF,24,1998,32.2,2757,2482,267,61,2,29,34,198,0,0,0,0,2478,8,29
ESP-La Liga,2023-24,Barcelona,Lamine Yamal,ESP,FW,16,2007,24.5,1132,1091,36,4,6,6,87,14,18,6,4,1,903,5,22
ESP-La Liga,2023-24,Barcelona,Marc Casado,ESP,MF,19,2003,0.2,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
ESP-La Liga,2023-24,Barcelona,Marc Guiu,ESP,"FW,MF",17,2006,0.8,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
ESP-La Liga,2023-24,Barcelona,Marc-André ter Stegen,GER,GK,31,1992,28.0,1036,818,216,53,0,1,0,0,0,0,0,0,927,2,2
ESP-La Liga,2023-24,Barcelona,Marcos Alonso,ESP,DF,32,1990,2.8,214,171,43,10,0,3,15,27,6,2,2,0,180,0,5
ESP-La Liga,2023-24,Barcelona,Oriol Romeu,ESP,MF,31,1991,10.4,806,793,13,12,4,7,6,1,0,0,0,0,717,0,9
ESP-La Liga,2023-24,Barcelona,Pau Cubarsí,ESP,DF,16,2007,17.3,1487,1441,43,32,2,11,1,3,0,0,0,0,1360,3,6
ESP-La Liga,2023-24,Barcelona,Pedri,ESP,"MF,FW",20,2002,16.4,1189,1138,44,23,11,5,9,8,3,0,2,0,1035,7,23
ESP-La Liga,2023-24,Barcelona,Raphinha,BRA,"FW,MF",26,1996,15.2,693,600,88,18,6,11,82,19,50,20,19,0,522,5,16
ESP-La Liga,2023-24,Barcelona,Robert Lewandowski,POL,FW,34,1988,30.6,592,569,16,2,9,5,18,1,0,0,0,0,416,7,23
ESP-La Liga,2023-24,Barcelona,Ronald Araújo,URU,DF,24,1999,22.2,1641,1540,93,45,3,14,8,37,0,0,0,0,1458,8,6
ESP-La Liga,2023-24,Barcelona,Sergi Roberto,ESP,"MF,DF",31,1992,9.6,654,621,30,11,0,0,9,11,0,0,0,0,582,3,10
ESP-La Liga,2023-24,Barcelona,Vitor Roque,BRA,FW,18,2005,3.6,67,65,1,0,0,0,2,0,0,0,0,0,49,1,6
ESP-La Liga,2023-24,Barcelona,İlkay Gündoğan,GER,MF,32,1990,33.3,2510,2228,271,96,16,17,157,5,140,60,50,1,2163,11,29
ESP-La Liga,2023-24,Betis,Abde Ezzalzouli,MAR,FW,21,2001,9.6,353,340,11,3,3,2,33,5,3,1,1,0,232,2,20
ESP-La Liga,2023-24,Betis,Abner,BRA,DF,23,2000,15.6,797,628,165,7,0,3,26,158,0,0,0,0,615,4,23
ESP-La Liga,2023-24,Betis,Aitor Ruibal,ESP,"DF,FW",27,1996,11.3,586,490,95,11,0,4,28,84,0,0,0,0,445,1,27
ESP-La Liga,2023-24,Betis,Andrés Guardado,MEX,MF,36,1986,5.0,298,275,22,11,0,7,11,2,9,2,6,0,253,1,5
ESP-La Liga,2023-24,Betis,Assane Diao,SEN,FW,17,2005,11.6,264,261,2,0,0,0,9,0,0,0,0,0,200,1,12
ESP-La Liga,2023-24,Betis,Ayoze Pérez,ESP,FW,30,1993,25.5,738,721,13,1,5,4,19,5,0,0,0,0,572,4,44
ESP-La Liga,2023-24,Betis,Borja Iglesias,ESP,FW,30,1993,4.5,101,91,10,0,1,1,1,0,0,0,0,0,83,0,1
ESP-La Liga,2023-24,Betis,Chadi Riad,MAR,DF,20,2003,24.0,1198,1166,31,29,0,1,0,2,0,0,0,0,1074,1,9
ESP-La Liga,2023-24,Betis,Claudio Bravo,CHI,GK,40,1983,7.0,230,153,76,16,1,1,0,0,0,0,0,0,186,1,0
ESP-La Liga,2023-24,Betis,Cédric Bakambu,COD,FW,32,1991,2.2,39,35,4,0,0,0,0,0,0,0,0,0,26,0,2
ESP-La Liga,2023-24,Betis,Ezequiel Ávila,ARG,FW,29,1994,3.3,91,89,2,1,0,3,12,1,0,0,0,0,55,0,6
ESP-La Liga,2023-24,Betis,Fran Vieites,ESP,GK,24,1999,3.5,119,68,49,14,0,0,0,0,0,0,0,0,76,2,0
ESP-La Liga,2023-24,Betis,Germán Pezzella,ARG,DF,32,1991,30.7,1485,1413,72,68,1,6,2,3,0,0,0,0,1277,0,3
ESP-La Liga,2023-24,Betis,Guido Rodríguez,ARG,MF,29,1994,20.5,1042,998,41,40,1,21,6,1,0,0,0,0,888,3,19
ESP-La Liga,2023-24,Betis,Héctor Bellerín,ESP,DF,28,1995,19.0,979,791,185,17,0,8,40,168,0,0,0,0,756,3,20
ESP-La Liga,2023-24,Betis,Isco,ESP,MF,31,1992,25.8,1502,1288,206,63,15,23,152,7,127,47,46,2,1201,8,27
ESP-La Liga,2023-24,Betis,Johnny Cardoso,USA,MF,21,2001,14.8,640,627,11,10,1,5,3,1,0,0,0,0,539,2,13
ESP-La Liga,2023-24,Betis,Juan Cruz,ESP,FW,23,2000,0.8,20,20,0,0,0,0,0,0,0,0,0,0,15,0,0
ESP-La Liga,2023-24,Betis,Juan Miranda,ESP,DF,23,2000,20.6,1166,934,226,43,0,7,62,178,5,0,3,0,913,6,19
ESP-La Liga,2023-24,Betis,Luiz Felipe,ITA,DF,26,1997,4.0,169,163,4,4,0,0,0,0,0,0,0,0,151,2,0
ESP-La Liga,2023-24,Betis,Luiz Henrique,BRA,FW,22,2001,6.8,211,207,3,1,1,2,24,1,1,0,0,0,146,1,11
ESP-La Liga,2023-24,Betis,Marc Bartra,ESP,DF,32,1991,2.5,118,107,9,9,0,1,0,0,0,0,0,0,101,2,0
ESP-La Liga,2023-24,Betis,Marc Roca,ESP,MF,26,1996,22.0,1193,1118,69,59,1,14,25,4,6,2,2,0,997,6,13
ESP-La Liga,2023-24,Betis,Nabil Fekir,FRA,"MF,FW",30,1993,11.7,611,534,73,29,3,5,56,3,34,13,17,0,482,4,16
ESP-La Liga,2023-24,Betis,Pablo Busto,ESP,DF,17,2005,0.5,26,22,4,0,1,0,1,4,0,0,0,0,18,0,0
ESP-La Liga,2023-24,Betis,Pablo Fornals,ESP,"FW,MF",27,1996,12.8,672,625,43,5,3,5,51,12,26,12,11,0,500,4,28
ESP-La Liga,2023-24,Betis,Paul Akouokou,CIV,MF,25,1997,0.3,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
ESP-La Liga,2023-24,Betis,Ricardo Visus,ESP,DF,22,2001,1.8,61,57,4,4,0,0,0,0,0,0,0,0,50,0,0
ESP-La Liga,2023-24,Betis,Rodri,ESP,"FW,MF",23,2000,11.7,570,544,23,5,6,1,36,13,5,5,0,0,449,3,21
ESP-La Liga,2023-24,Betis,Rui Silva,POR,GK,29,1994,27.5,958,671,284,101,0,0,0,0,0,0,0,0,669,3,0
ESP-La Liga,2023-24,Betis,Sergi Altimira,ESP,MF,21,2001,6.3,320,315,3,1,0,4,1,1,1,1,0,0,289,2,3
ESP-La Liga,2023-24,Betis,Sokratis Papastathopoulos,GRE,DF,35,1988,12.6,574,547,27,26,0,0,0,1,0,0,0,0,507,0,3
ESP-La Liga,2023-24,Betis,William Carvalho,POR,MF,31,1992,7.6,634,612,20,19,0,1,4,1,0,0,0,0,560,2,6
ESP-La Liga,2023-24,Betis,Willian José,BRA,FW,31,1991,21.9,541,495,44,0,0,9,7,0,0,0,0,0,429,2,13
ESP-La Liga,2023-24,Betis,Youssouf Sabaly,SEN,DF,30,1993,11.6,656,561,92,6,0,0,27,86,0,0,0,0,540,3,17
ESP-La Liga,2023-24,Celta Vigo,Anastasios Douvikas,GRE,FW,23,1999,10.1,166,154,12,0,1,1,2,0,0,0,0,0,105,0,4
ESP-La Liga,2023-24,Celta Vigo,Carl Starfelt,SWE,DF,28,1995,24.6,1035,1013,20,19,0,3,1,1,0,0,0,0,907,2,3
ESP-La Liga,2023-24,Celta Vigo,Carles Pérez,ESP,"MF,DF",25,1998,8.6,259,253,5,0,3,1,17,5,0,0,0,0,201,1,8
ESP-La Liga,2023-24,Celta Vigo,Carlos Dominguez,ESP,DF,22,2001,17.6,864,831,30,27,0,12,3,3,0,0,0,0,681,3,10
ESP-La Liga,2023-24,Celta Vigo,Carlos Dotor,ESP,MF,22,2001,7.9,350,339,10,2,1,0,9,4,3,3,0,0,289,1,7
ESP-La Liga,2023-24,Celta Vigo,Damián Rodríguez,ESP,MF,20,2003,2.9,213,196,17,7,0,0,9,0,10,4,2,0,191,0,2
ESP-La Liga,2023-24,Celta Vigo,Fran Beltrán,ESP,MF,24,1999,27.0,1364,1309,53,46,4,4,19,1,6,2,3,0,1180,2,19
ESP-La Liga,2023-24,Celta Vigo,Franco Cervi,ARG,"MF,DF",29,1994,6.1,284,249,34,4,0,1,18,25,5,0,4,0,225,1,15
ESP-La Liga,2023-24,Celta Vigo,Gabriel Veiga,ESP,FW,21,2002,0.2,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
ESP-La Liga,2023-24,Celta Vigo,Hugo Sotelo,ESP,MF,19,2003,8.0,589,534,52,25,0,6,29,1,26,9,10,0,516,3,4
ESP-La Liga,2023-24,Celta Vigo,Hugo Álvarez,ESP,"MF,DF",20,2003,8.5,455,379,73,8,4,1,22,58,7,1,5,1,380,3,10
ESP-La Liga,2023-24,Celta Vigo,Iago Aspas,ESP,FW,35,1987,30.1,1305,1112,190,51,20,15,149,8,94,39,35,0,949,3,30
ESP-La Liga,2023-24,Celta Vigo,Iván Villar,ESP,GK,26,1997,11.3,324,196,125,27,0,0,0,0,0,0,0,0,213,3,1
ESP-La Liga,2023-24,Celta Vigo,Jailson Siqueira,BRA,"DF,MF",27,1995,10.0,488,476,11,11,1,1,4,0,0,0,0,0,406,1,8
ESP-La Liga,2023-24,Celta Vigo,Javier Manquillo,ESP,"DF,MF",29,1994,8.3,436,360,76,6,1,0,5,70,0,0,0,0,357,0,9
ESP-La Liga,2023-24,Celta Vigo,Javier Rueda Garcia,ESP,"MF,DF",21,2002,0.2,16,13,3,0,0,0,0,3,0,0,0,0,14,0,0
ESP-La Liga,2023-24,Celta Vigo,Jonathan Bamba,CIV,"MF,FW",27,1996,22.0,769,745,19,4,8,2,50,11,1,1,0,0,590,5,31
ESP-La Liga,2023-24,Celta Vigo,Joseph Aidoo,GHA,DF,27,1995,4.5,185,175,10,6,1,0,0,4,0,0,0,0,145,0,0
ESP-La Liga,2023-24,Celta Vigo,Jørgen Strand Larsen,NOR,FW,23,2000,31.8,618,587,28,0,3,2,18,2,0,0,0,0,423,3,22
ESP-La Liga,2023-24,Celta Vigo,Kevin Vázquez,ESP,DF,30,1993,7.8,379,314,63,5,1,2,8,58,0,0,0,0,287,2,15
ESP-La Liga,2023-24,Celta Vigo,Luca de la Torre,USA,MF,25,1998,21.7,764,756,4,2,1,0,17,0,0,0,0,0,620,4,36
ESP-La Liga,2023-24,Celta Vigo,Manu Sánchez,ESP,"DF,MF",22,2000,19.7,866,678,186,13,0,1,57,169,4,3,1,0,656,2,38
ESP-La Liga,2023-24,Celta Vigo,Miguel Rodríguez,ESP,MF,20,2003,3.3,116,101,12,3,0,1,11,7,2,1,0,0,82,3,2
ESP-La Liga,2023-24,Celta Vigo,Mihailo Ristić,SRB,"DF,MF",27,1995,9.0,513,408,103,15,0,4,39,83,4,0,4,0,371,2,17
ESP-La Liga,2023-24,Celta Vigo,Renato Tapia,PER,"MF,DF",28,1995,14.9,715,667,44,38,2,10,9,5,0,0,0,0,541,4,15
ESP-La Liga,2023-24,Celta Vigo,Tadeo Allende,ARG,"MF,FW",24,1999,3.7,98,97,1,0,1,1,10,0,0,0,0,0,60,0,6
ESP-La Liga,2023-24,Celta Vigo,Unai Núñez,ESP,DF,26,1997,31.1,1635,1547,86,82,2,35,1,4,0,0,0,0,1303,2,15
ESP-La Liga,2023-24,Celta Vigo,Vicente Guaita,ESP,GK,36,1987,26.7,804,524,278,65,0,2,0,0,0,0,0,0,555,2,0
ESP-La Liga,2023-24,Celta Vigo,Williot Swedberg,SWE,"FW,MF",19,2004,4.9,108,102,5,1,0,0,5,0,0,0,0,0,80,1,3
ESP-La Liga,2023-24,Celta Vigo,Yoel Lago,ESP,DF,19,2004,1.0,86,83,3,2,0,0,0,0,0,0,0,0,82,0,0
ESP-La Liga,2023-24,Celta Vigo,Óscar Mingueza,ESP,"DF,MF",24,1999,33.3,1967,1640,317,57,9,7,148,237,19,2,12,0,1478,10,50
ESP-La Liga,2023-24,Cádiz,Aiham Ousou,SYR,DF,23,2000,4.8,181,174,6,5,1,2,0,1,0,0,0,0,142,1,2
ESP-La Liga,2023-24,Cádiz,Borja Vázquez,ESP,FW,18,2005,0.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
ESP-La Liga,2023-24,Cádiz,Brian Ocampo,URU,"MF,FW",24,1999,2.8,132,118,14,1,1,3,19,6,7,3,3,0,83,0,3
ESP-La Liga,2023-24,Cádiz,Chris Ramos,ESP,"FW,MF",26,1997,29.0,486,469,13,0,0,0,12,3,0,0,0,0,274,4,9
ESP-La Liga,2023-24,Cádiz,Darwin Machís,VEN,MF,30,1993,8.7,290,253,36,10,0,6,64,6,20,12,3,0,177,1,16
ESP-La Liga,2023-24,Cádiz,David Gil,ESP,GK,29,1994,4.1,152,74,78,30,0,0,0,0,0,0,0,0,78,0,0
ESP-La Liga,2023-24,Cádiz,Diadie Samassékou,MLI,MF,27,1996,1.0,47,46,1,1,0,1,0,0,0,0,0,0,45,0,0
ESP-La Liga,2023-24,Cádiz,Fali,ESP,DF,29,1993,28.3,1050,989,54,49,5,21,10,0,0,0,0,0,799,7,7
ESP-La Liga,2023-24,Cádiz,Fede San Emeterio,ESP,MF,26,1997,1.7,52,50,1,1,0,0,1,0,0,0,0,0,43,1,1
ESP-La Liga,2023-24,Cádiz,Gonzalo Escalante,ARG,MF,30,1993,18.9,711,689,15,7,2,2,5,1,0,0,0,0,537,7,12
ESP-La Liga,2023-24,Cádiz,Isaac Carcelen,ESP,DF,30,1993,29.0,1163,894,263,24,0,7,67,234,5,0,5,0,851,6,25
ESP-La Liga,2023-24,Cádiz,Iván Alejo,ESP,MF,28,1995,18.8,481,433,46,10,1,2,151,24,12,0,11,0,245,2,32
ESP-La Liga,2023-24,Cádiz,Javi Hernández,ESP,DF,25,1998,27.9,1292,992,299,62,1,4,127,193,44,15,22,0,922,1,27
ESP-La Liga,2023-24,Cádiz,Jeremías Ledesma,ARG,GK,30,1993,33.9,1186,734,447,163,0,1,0,0,0,0,0,0,689,5,5
ESP-La Liga,2023-24,Cádiz,Jorge Meré,ESP,DF,26,1997,7.5,233,221,8,5,0,0,1,3,0,0,0,0,166,4,2
ESP-La Liga,2023-24,Cádiz,Joseba Zaldúa,ESP,DF,31,1992,7.8,251,201,49,2,0,0,17,47,0,0,0,0,182,1,7
ESP-La Liga,2023-24,Cádiz,José Mari,ESP,"MF,FW",35,1987,0.2,21,18,2,2,0,0,0,0,0,0,0,0,16,1,1
ESP-La Liga,2023-24,Cádiz,Juanmi,ESP,FW,30,1993,9.7,226,204,22,1,2,1,2,2,1,0,0,0,181,0,5
ESP-La Liga,2023-24,Cádiz,Karl Etta,CMR,FW,19,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
ESP-La Liga,2023-24,Cádiz,Lucas,BRA,DF,22,2001,17.1,807,632,169,14,2,4,72,145,10,6,2,0,595,6,14
ESP-La Liga,2023-24,Cádiz,Luis Hernández,ESP,DF,34,1989,8.0,363,297,66,8,1,2,2,58,0,0,0,0,257,0,1
