league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
ITA-Serie A,2024-25,Hellas Verona,Reda Belahyane,MAR,MF,20,2004,18.4,41,2.23,34,0,3,1,1,2,3,0.16,2,0,0,0,0,1
ITA-Serie A,2024-25,Hellas Verona,Simone Perilli,ITA,GK,29,1995,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Hellas Verona,Suat Serdar,GER,MF,27,1997,15.3,29,1.9,19,0,3,3,4,0,1,0.07,1,0,0,0,0,0
ITA-Serie A,2024-25,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",22,2002,23.1,74,3.2,47,12,5,2,6,2,4,0.17,1,1,0,0,1,1
ITA-Serie A,2024-25,Hellas Verona,Yllan Okou,FRA,DF,21,2002,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Alessandro Bastoni,ITA,DF,25,1999,26.7,71,2.66,61,4,0,1,3,2,11,0.41,9,1,0,0,1,0
ITA-Serie A,2024-25,Inter,Benjamin Pavard,FRA,DF,28,1996,17.6,21,1.19,19,0,0,1,1,0,1,0.06,1,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Carlos Augusto,BRA,DF,25,1999,18.8,24,1.28,18,1,0,1,2,2,3,0.16,2,0,0,1,0,0
ITA-Serie A,2024-25,Inter,Davide Frattesi,ITA,MF,24,1999,13.6,19,1.4,13,0,2,2,2,0,2,0.15,1,0,0,0,1,0
ITA-Serie A,2024-25,Inter,Denzel Dumfries,NED,"DF,FW",28,1996,21.7,55,2.53,38,6,3,3,4,1,4,0.18,2,0,0,1,1,0
ITA-Serie A,2024-25,Inter,Federico Dimarco,ITA,"DF,FW",26,1997,24.2,96,4.0,57,26,2,9,2,0,14,0.58,10,2,0,2,0,0
ITA-Serie A,2024-25,Inter,Francesco Acerbi,ITA,DF,36,1988,19.0,20,1.05,20,0,0,0,0,0,1,0.05,1,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Hakan Çalhanoğlu,TUR,MF,30,1994,21.6,99,4.58,58,33,1,5,0,2,14,0.65,7,6,0,1,0,0
ITA-Serie A,2024-25,Inter,Henrikh Mkhitaryan,ARM,MF,35,1989,26.6,101,3.8,96,2,2,0,1,0,12,0.45,11,0,0,0,1,0
ITA-Serie A,2024-25,Inter,Joaquín Correa,ARG,"FW,MF",29,1994,8.1,25,3.07,21,0,2,1,1,0,4,0.49,3,0,1,0,0,0
ITA-Serie A,2024-25,Inter,Josep Martinez,ESP,GK,26,1998,5.0,1,0.2,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Kristjan Asllani,ALB,MF,22,2002,11.0,31,2.82,23,6,0,1,1,0,3,0.27,2,1,0,0,0,0
ITA-Serie A,2024-25,Inter,Lautaro Martínez,ARG,FW,26,1997,28.5,77,2.7,58,0,2,12,4,1,8,0.28,5,0,1,2,0,0
ITA-Serie A,2024-25,Inter,Luka Topalović,SVN,MF,18,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Marcus Thuram,FRA,FW,26,1997,25.4,90,3.54,66,0,7,7,9,1,16,0.63,10,0,2,1,3,0
ITA-Serie A,2024-25,Inter,Marko Arnautović,AUT,FW,35,1989,6.1,15,2.46,15,0,0,0,0,0,2,0.33,2,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Matteo Darmian,ITA,DF,34,1989,19.8,34,1.72,26,3,0,1,2,2,4,0.2,4,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Mehdi Taremi,IRN,FW,32,1992,9.1,33,3.64,25,0,1,3,4,0,4,0.44,2,0,0,1,1,0
ITA-Serie A,2024-25,Inter,Nicola Zalewski,POL,"DF,MF",22,2002,4.8,20,4.14,17,0,1,1,1,0,1,0.21,1,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Nicolò Barella,ITA,MF,27,1997,27.7,112,4.07,89,7,5,5,4,2,15,0.54,14,0,1,0,0,0
ITA-Serie A,2024-25,Inter,Piotr Zieliński,POL,MF,30,1994,10.9,40,3.67,28,8,1,2,0,1,7,0.64,6,0,0,0,0,1
ITA-Serie A,2024-25,Inter,Stefan de Vrij,NED,DF,32,1992,19.2,14,0.73,9,0,0,5,0,0,3,0.16,2,0,0,1,0,0
ITA-Serie A,2024-25,Inter,Tajon Buchanan,CAN,"DF,FW",25,1999,1.1,3,2.84,1,0,2,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Tomás Palacios,ARG,DF,21,2003,0.1,1,8.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Yann Aurel Bisseck,GER,DF,23,2000,18.3,20,1.1,16,0,0,2,1,1,4,0.22,4,0,0,0,0,0
ITA-Serie A,2024-25,Inter,Yann Sommer,SUI,GK,35,1988,33.0,6,0.18,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Alberto costa,POR,DF,20,2003,4.0,7,1.76,4,0,1,2,0,0,1,0.25,1,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Andrea Cambiaso,ITA,"DF,FW",24,2000,24.7,85,3.45,67,7,4,3,2,2,9,0.36,7,1,0,1,0,0
ITA-Serie A,2024-25,Juventus,Danilo,BRA,DF,33,1991,6.5,10,1.55,10,0,0,0,0,0,1,0.15,1,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Diego Pugno,ITA,FW,18,2006,0.1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Douglas Luiz,BRA,MF,26,1998,5.9,28,4.75,18,7,0,3,0,0,1,0.17,0,1,0,0,0,0
ITA-Serie A,2024-25,Juventus,Dušan Vlahović,SRB,FW,24,2000,19.8,41,2.07,28,0,6,5,2,0,8,0.4,5,0,3,0,0,0
ITA-Serie A,2024-25,Juventus,Federico Gatti,ITA,DF,26,1998,24.4,26,1.07,17,0,1,5,1,2,2,0.08,0,0,0,1,1,0
ITA-Serie A,2024-25,Juventus,Francisco Conceição,POR,"FW,MF",21,2002,14.9,64,4.3,45,4,10,4,1,0,9,0.6,5,1,1,1,1,0
ITA-Serie A,2024-25,Juventus,Gleison Bremer,BRA,DF,27,1997,6.0,3,0.5,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Jonas Rouhi,SWE,DF,20,2004,2.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Juan David Cabal,COL,DF,23,2001,5.1,3,0.59,3,0,0,0,0,0,3,0.59,3,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Kenan Yıldız,TUR,"FW,MF",19,2005,26.7,130,4.87,86,11,13,12,5,3,10,0.37,7,0,2,1,0,0
ITA-Serie A,2024-25,Juventus,Khéphren Thuram,FRA,MF,23,2001,25.8,56,2.17,47,0,2,4,2,1,10,0.39,9,0,0,1,0,0
ITA-Serie A,2024-25,Juventus,Lloyd Kelly,ENG,DF,25,1998,11.3,12,1.07,10,1,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Lorenzo Anghelè,ITA,FW,19,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Manuel Locatelli,ITA,MF,26,1998,31.4,98,3.13,85,5,1,3,2,2,8,0.26,6,1,0,0,0,1
ITA-Serie A,2024-25,Juventus,Mattia Perin,ITA,GK,31,1992,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Michele Di Gregorio,ITA,GK,27,1997,33.0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Nicolás González,ARG,"FW,MF",26,1998,19.4,47,2.42,32,2,3,5,4,1,4,0.21,3,0,0,1,0,0
ITA-Serie A,2024-25,Juventus,Nicolò Fagioli,ITA,MF,23,2001,6.3,10,1.57,8,0,0,2,0,0,1,0.16,1,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Nicolò Savona,ITA,DF,21,2003,19.2,29,1.51,27,1,1,0,0,0,2,0.1,2,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Pierre Kalulu,FRA,DF,24,2000,26.0,36,1.39,30,0,1,1,3,1,1,0.04,1,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Randal Kolo Muani,FRA,FW,25,1998,12.9,27,2.09,20,0,6,0,1,0,3,0.23,1,0,2,0,0,0
ITA-Serie A,2024-25,Juventus,Renato Veiga,POR,DF,21,2003,12.1,9,0.74,9,0,0,0,0,0,1,0.08,1,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Samuel Mbangula,BEL,FW,20,2004,7.9,23,2.92,20,0,1,0,1,1,5,0.63,3,0,0,0,1,1
ITA-Serie A,2024-25,Juventus,Teun Koopmeiners,NED,"MF,FW",26,1998,22.2,63,2.84,39,17,2,2,2,1,3,0.14,2,1,0,0,0,0
ITA-Serie A,2024-25,Juventus,Timothy Weah,USA,"DF,FW",24,2000,18.2,36,1.98,29,2,1,2,2,0,3,0.16,2,0,0,1,0,0
ITA-Serie A,2024-25,Juventus,Vasilije Adžić,MNE,"MF,FW",18,2006,0.5,2,4.29,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Juventus,Weston McKennie,USA,"MF,DF",25,1998,25.7,60,2.34,50,3,1,3,3,0,9,0.35,9,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Adam Marušić,MNE,DF,31,1992,26.0,33,1.27,25,2,0,5,0,1,3,0.12,1,0,0,2,0,0
ITA-Serie A,2024-25,Lazio,Alessio Romagnoli,ITA,DF,29,1995,29.7,27,0.91,25,0,0,2,0,0,1,0.03,1,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Arijon Ibrahimović,GER,MF,18,2005,0.1,1,11.25,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Boulaye Dia,SEN,"MF,FW",27,1996,24.2,55,2.27,40,0,4,8,2,1,8,0.33,7,0,0,1,0,0
ITA-Serie A,2024-25,Lazio,Christos Mandas,GRE,GK,22,2001,9.0,2,0.22,2,0,0,0,0,0,1,0.11,1,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Elseid Hysaj,ALB,DF,30,1994,4.7,10,2.12,8,0,1,1,0,0,3,0.64,3,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Fisayo Dele-Bashiru,NGA,"MF,FW",23,2001,10.5,24,2.28,17,0,5,2,0,0,1,0.09,1,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Gaetano Castrovilli,ITA,"MF,FW",27,1997,1.6,3,1.84,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Gustav Isaksen,DEN,FW,23,2001,24.6,93,3.79,53,11,14,7,8,0,9,0.37,6,0,2,0,1,0
ITA-Serie A,2024-25,Lazio,Ivan Provedel,ITA,GK,30,1994,29.0,13,0.45,10,2,0,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Loum Tchaouna,FRA,"FW,MF",20,2003,7.3,25,3.4,20,1,0,2,0,2,6,0.82,5,0,0,1,0,0
ITA-Serie A,2024-25,Lazio,Luca Pellegrini,ITA,DF,25,1999,11.9,46,3.88,33,5,2,3,1,2,12,1.01,7,1,1,2,1,0
ITA-Serie A,2024-25,Lazio,Manuel Lazzari,ITA,DF,30,1993,15.6,36,2.3,32,0,2,0,1,1,2,0.13,2,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Mario Gila,ESP,DF,23,2000,30.5,38,1.25,34,1,0,2,0,1,1,0.03,1,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Mattia Zaccagni,ITA,FW,29,1995,29.8,107,3.59,69,24,1,6,6,1,9,0.3,7,2,0,0,0,0
ITA-Serie A,2024-25,Lazio,Mattéo Guendouzi,FRA,MF,25,1999,36.3,118,3.25,106,4,2,4,1,1,7,0.19,7,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Matías Vecino,URU,MF,32,1991,9.7,22,2.25,18,0,0,3,0,1,4,0.41,3,0,0,1,0,0
ITA-Serie A,2024-25,Lazio,Nicolò Casale,ITA,DF,26,1998,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Nicolò Rovella,ITA,MF,22,2001,30.2,71,2.35,58,5,2,0,3,3,3,0.1,3,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Nuno Tavares,POR,DF,24,2000,18.7,63,3.37,49,3,7,2,2,0,11,0.59,7,1,2,0,1,0
ITA-Serie A,2024-25,Lazio,Oliver Nielsen,DEN,DF,21,2003,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Patric,ESP,DF,31,1993,6.7,11,1.63,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Pedro,ESP,"FW,MF",37,1987,12.2,50,4.09,36,8,2,3,0,1,3,0.25,3,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Reda Belahyane,MAR,MF,20,2004,2.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Samuel Gigot,FRA,DF,30,1993,7.6,6,0.79,6,0,0,0,0,0,1,0.13,1,0,0,0,0,0
ITA-Serie A,2024-25,Lazio,Tijjani Noslin,NED,"FW,MF",25,1999,9.6,27,2.82,20,0,2,2,2,1,4,0.42,3,0,1,0,0,0
ITA-Serie A,2024-25,Lazio,Valentín Castellanos,ARG,FW,25,1998,26.5,73,2.76,37,1,5,23,5,2,14,0.53,7,0,1,3,2,1
ITA-Serie A,2024-25,Lecce,Andy Pelmard,FRA,DF,24,2000,1.4,1,0.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Ante Rebić,CRO,"FW,MF",30,1993,8.8,30,3.43,16,6,3,0,5,0,1,0.11,0,0,0,0,1,0
ITA-Serie A,2024-25,Lecce,Antonino Gallo,ITA,DF,24,2000,29.0,72,2.48,56,14,1,0,1,0,3,0.1,3,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Balthazar Pierret,FRA,MF,24,2000,19.1,39,2.04,33,0,0,1,2,3,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Danilo Veiga,POR,DF,21,2002,4.2,14,3.38,8,0,2,2,2,0,1,0.24,0,0,0,1,0,0
ITA-Serie A,2024-25,Lecce,Federico Baschirotto,ITA,DF,27,1996,38.0,17,0.45,13,2,0,2,0,0,1,0.03,0,0,0,1,0,0
ITA-Serie A,2024-25,Lecce,Filip Marchwiński,POL,MF,22,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Frederic Guilbert,FRA,DF,29,1994,27.1,45,1.66,31,10,1,1,0,2,2,0.07,2,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Gaby Jean,FRA,DF,24,2000,15.4,4,0.26,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Hamza Rafia,TUN,MF,25,1999,11.8,36,3.06,24,7,1,0,1,3,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Jesper Karlsson,SWE,FW,26,1998,5.5,18,3.26,10,8,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Kevin Bonifazi,ITA,DF,28,1996,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Kialonda,ANG,DF,26,1997,23.8,15,0.63,12,0,0,3,0,0,1,0.04,1,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Konan N'dri,CIV,"FW,MF",23,2000,3.4,13,3.84,5,0,3,1,3,1,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Lameck Banda,ZAM,"FW,MF",23,2001,6.8,23,3.39,15,1,3,1,3,0,1,0.15,1,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Lassana Coulibaly,MLI,MF,28,1996,29.6,46,1.55,34,0,1,1,7,3,2,0.07,1,0,0,0,1,0
ITA-Serie A,2024-25,Lecce,Marco Sala,ITA,DF,25,1999,0.8,1,1.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Medon Berisha,ALB,MF,20,2003,8.0,29,3.64,17,6,1,2,2,1,2,0.25,2,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Mohamed Kaba,FRA,MF,22,2001,5.0,10,1.99,8,0,0,1,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Nicola Sansone,ITA,"MF,FW",32,1991,0.7,5,6.92,3,1,0,0,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Nikola Krstović,MNE,FW,24,2000,34.0,87,2.56,57,2,8,12,5,3,7,0.21,6,0,0,1,0,0
ITA-Serie A,2024-25,Lecce,Patrick Dorgu,DEN,"DF,FW",19,2004,20.4,58,2.84,38,2,4,4,9,1,7,0.34,5,0,0,1,1,0
ITA-Serie A,2024-25,Lecce,Rareș-Cătălin Burnete,ROU,FW,20,2004,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Remi Oudin,FRA,"MF,FW",27,1996,3.3,14,4.23,8,4,0,2,0,0,1,0.3,1,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Santiago Pierotti,ARG,FW,23,2001,21.5,50,2.32,34,0,6,6,3,1,2,0.09,2,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Tete Morente,ESP,"FW,MF",27,1996,22.5,61,2.72,50,1,4,3,2,1,4,0.18,2,1,1,0,0,0
ITA-Serie A,2024-25,Lecce,Tiago Gabriel,POR,DF,19,2004,1.1,1,0.94,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Valentin Gendrey,FRA,DF,24,2000,2.0,3,1.5,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Wladimiro Falcone,ITA,GK,29,1995,38.0,11,0.29,8,3,0,0,0,0,1,0.03,1,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Ylber Ramadani,ALB,MF,28,1996,20.1,35,1.74,33,0,0,1,0,1,4,0.2,4,0,0,0,0,0
ITA-Serie A,2024-25,Lecce,Þórir Jóhann Helgason,ISL,MF,23,2000,12.8,39,3.04,25,9,0,2,3,0,7,0.55,5,2,0,0,0,0
ITA-Serie A,2024-25,Milan,Alejandro Jiménez,ESP,"DF,FW",19,2005,14.1,34,2.42,26,0,3,2,3,0,4,0.28,3,0,0,1,0,0
ITA-Serie A,2024-25,Milan,Alessandro Florenzi,ITA,FW,33,1991,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Alexis Saelemaekers,BEL,"DF,FW",25,1999,1.0,9,9.0,6,3,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Bob Murphy Omoregbe,ITA,MF,20,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Christian Pulisic,USA,"FW,MF",25,1998,27.5,125,4.54,86,17,6,8,5,3,14,0.51,6,3,0,3,1,1
ITA-Serie A,2024-25,Milan,Davide Bartesaghi,ITA,DF,18,2005,1.3,2,1.53,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Davide Calabria,ITA,DF,27,1996,3.5,9,2.56,6,1,0,1,1,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Emerson,BRA,DF,25,1999,15.3,33,2.16,29,0,0,2,2,0,1,0.07,1,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Fikayo Tomori,ENG,DF,26,1997,17.7,22,1.24,18,0,0,0,0,4,3,0.17,3,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Filippo Terracciano,ITA,"DF,MF",21,2003,6.0,4,0.67,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Francesco Camarda,ITA,"FW,MF",16,2008,2.3,7,3.04,4,0,0,2,0,1,1,0.43,0,0,0,1,0,0
ITA-Serie A,2024-25,Milan,Ismaël Bennacer,ALG,MF,26,1997,3.3,12,3.6,9,2,1,0,0,0,1,0.3,1,0,0,0,0,0
ITA-Serie A,2024-25,Milan,João Félix,POR,MF,24,1999,8.4,35,4.14,25,1,3,3,3,0,6,0.71,4,0,0,1,1,0
ITA-Serie A,2024-25,Milan,Kevin Zeroli,ITA,MF,19,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Kyle Walker,ENG,DF,34,1990,7.3,10,1.37,9,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Luka Jović,SRB,"FW,MF",26,1997,6.2,16,2.59,14,0,2,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Malick Thiaw,GER,DF,22,2001,20.1,21,1.05,19,0,0,2,0,0,1,0.05,1,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Marco Sportiello,ITA,GK,32,1992,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Matteo Gabbia,ITA,DF,24,1999,23.9,22,0.92,16,3,0,1,1,1,3,0.13,1,0,0,1,0,1
ITA-Serie A,2024-25,Milan,Mattia Liberali,ITA,MF,17,2007,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Mike Maignan,FRA,GK,29,1995,36.6,6,0.16,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Noah Okafor,SUI,FW,24,2000,4.6,11,2.39,9,0,2,0,0,0,2,0.43,2,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Rafael Leão,POR,FW,25,1999,25.8,113,4.38,78,1,16,11,6,1,16,0.62,10,0,3,1,2,0
ITA-Serie A,2024-25,Milan,Riccardo Sottil,ITA,"FW,MF",25,1999,1.4,5,3.6,4,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Ruben Loftus-Cheek,ENG,MF,28,1996,11.5,34,2.95,27,0,3,1,3,0,2,0.17,1,0,0,0,1,0
ITA-Serie A,2024-25,Milan,Samuel Chukwueze,NGA,"FW,MF",25,1999,10.3,49,4.77,38,2,6,2,1,0,2,0.19,1,1,0,0,0,0
ITA-Serie A,2024-25,Milan,Santiago Giménez,MEX,FW,23,2001,7.4,16,2.15,11,0,4,1,0,0,4,0.54,2,0,2,0,0,0
ITA-Serie A,2024-25,Milan,Strahinja Pavlović,SRB,DF,23,2001,20.7,29,1.4,24,0,0,2,3,0,3,0.14,1,0,0,1,1,0
ITA-Serie A,2024-25,Milan,Tammy Abraham,ENG,FW,26,1997,13.1,33,2.51,28,0,0,4,1,0,9,0.68,7,0,0,1,1,0
ITA-Serie A,2024-25,Milan,Theo Hernández,FRA,DF,26,1997,30.0,107,3.57,66,22,6,8,4,1,12,0.4,8,1,0,1,1,1
ITA-Serie A,2024-25,Milan,Tijjani Reijnders,NED,MF,26,1998,34.8,117,3.37,77,15,13,8,3,1,10,0.29,5,2,1,2,0,0
ITA-Serie A,2024-25,Milan,Warren Bondo,FRA,MF,20,2003,1.8,1,0.56,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Youssouf Fofana,FRA,MF,25,1999,27.8,62,2.23,57,0,0,0,0,5,6,0.22,6,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Yunus Musah,USA,"MF,FW",21,2002,17.5,45,2.58,34,1,5,3,1,1,4,0.23,4,0,0,0,0,0
ITA-Serie A,2024-25,Milan,Álvaro Morata,ESP,"FW,MF",31,1992,12.2,21,1.72,16,0,1,1,2,1,3,0.25,2,0,0,1,0,0
ITA-Serie A,2024-25,Monza,Alessandro Bianco,ITA,MF,21,2002,28.9,38,1.32,33,1,0,4,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Andrea Carboni,ITA,DF,23,2001,24.3,11,0.45,11,0,0,0,0,0,2,0.08,2,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Andrea Mazza,ITA,GK,20,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Andrea Petagna,ITA,FW,29,1995,3.7,2,0.54,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Armando Izzo,ITA,DF,32,1992,27.1,20,0.74,19,1,0,0,0,0,2,0.07,2,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Arvid Brorsson,SWE,DF,25,1999,4.0,1,0.25,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Daniel Maldini,ITA,"MF,FW",22,2001,14.5,40,2.75,21,3,6,6,4,0,5,0.34,3,0,0,2,0,0
ITA-Serie A,2024-25,Monza,Danilo D'Ambrosio,ITA,DF,35,1988,12.2,8,0.66,8,0,0,0,0,0,1,0.08,1,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Dany Mota,POR,"FW,MF",26,1998,23.4,55,2.35,41,0,3,4,7,0,3,0.13,3,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Gaetano Castrovilli,ITA,MF,27,1997,6.6,15,2.27,9,2,1,2,0,1,2,0.3,0,1,0,1,0,0
ITA-Serie A,2024-25,Monza,Gianluca Caprari,ITA,"MF,FW",31,1993,18.3,63,3.43,43,13,1,4,1,1,5,0.27,5,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Giorgos Kyriakopoulos,GRE,DF,28,1996,31.6,70,2.21,41,18,3,3,5,0,6,0.19,4,1,1,0,0,0
ITA-Serie A,2024-25,Monza,Jean-Daniel Akpa-Akpro,CIV,MF,31,1992,10.7,12,1.12,8,0,1,1,1,1,1,0.09,0,0,0,0,0,1
ITA-Serie A,2024-25,Monza,Kacper Urbanski,POL,MF,19,2004,5.6,7,1.26,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Keita Baldé,SEN,FW,29,1995,7.1,21,2.97,14,0,2,3,2,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Kevin Martins,ITA,"MF,DF",19,2005,2.0,2,0.98,2,0,0,0,0,0,1,0.49,1,0,0,0,0,0
ITA-Serie A,2024-25,Monza,Kevin Zeroli,ITA,MF,19,2005,4.4,2,0.46,0,0,0,2,0,0,1,0.23,0,0,0,1,0,0
ITA-Serie A,2024-25,Monza,Luca Caldirola,ITA,DF,33,1991,9.7,5,0.51,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
