league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err
GER-Bundesliga,2023-24,Bayern Munich,Bouna Sarr,SEN,DF,31,1992,1.2,2,0,1,1,0,2,2,100.0,0,3,0,3,0,2,1,0
GER-Bundesliga,2023-24,Bayern Munich,Bryan Zaragoza,ESP,"FW,MF",22,2001,2.0,4,4,2,1,1,3,3,100.0,0,0,0,0,2,6,0,0
GER-Bundesliga,2023-24,Bayern Munich,Daniel Peretz,ISR,GK,23,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Bayern Munich,Dayot Upamecano,FRA,DF,24,1998,19.6,34,21,21,11,2,15,29,51.7,14,19,7,12,19,53,56,3
GER-Bundesliga,2023-24,Bayern Munich,Eric Dier,ENG,DF,29,1994,13.0,11,8,5,5,1,5,6,83.3,1,20,12,8,10,21,48,1
GER-Bundesliga,2023-24,Bayern Munich,Eric Maxim Choupo-Moting,CMR,"MF,FW",34,1989,8.0,17,12,8,5,4,6,14,42.9,8,5,0,5,7,24,7,0
GER-Bundesliga,2023-24,Bayern Munich,Frans Krätzig,GER,DF,20,2003,0.6,2,0,2,0,0,1,2,50.0,1,0,0,0,0,2,0,0
GER-Bundesliga,2023-24,Bayern Munich,Harry Kane,ENG,FW,30,1993,31.5,13,9,4,4,5,6,18,33.3,12,12,4,8,6,19,14,0
GER-Bundesliga,2023-24,Bayern Munich,Jamal Musiala,GER,"MF,FW",20,2003,19.5,40,25,9,21,10,14,36,38.9,22,25,1,24,16,56,5,0
GER-Bundesliga,2023-24,Bayern Munich,Jonathan Asp Jensen,DEN,FW,17,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
GER-Bundesliga,2023-24,Bayern Munich,Joshua Kimmich,GER,"MF,DF",28,1995,24.2,45,33,25,15,5,26,39,66.7,13,32,4,28,14,59,28,1
GER-Bundesliga,2023-24,Bayern Munich,Kim Min-jae,KOR,DF,26,1996,21.9,37,24,21,11,5,12,24,50.0,12,29,19,10,45,82,70,2
GER-Bundesliga,2023-24,Bayern Munich,Kingsley Coman,FRA,FW,27,1996,12.4,12,7,5,3,4,9,17,52.9,8,15,1,14,2,14,5,0
GER-Bundesliga,2023-24,Bayern Munich,Konrad Laimer,AUT,"DF,MF",26,1997,19.7,56,36,25,20,11,22,52,42.3,30,42,6,36,18,74,13,2
GER-Bundesliga,2023-24,Bayern Munich,Leon Goretzka,GER,MF,28,1995,24.9,41,23,18,14,9,24,54,44.4,30,44,8,36,31,72,42,1
GER-Bundesliga,2023-24,Bayern Munich,Leroy Sané,GER,FW,27,1996,23.7,15,8,6,6,3,4,19,21.1,15,12,0,12,7,22,3,0
GER-Bundesliga,2023-24,Bayern Munich,Lovro Zvonarek,CRO,"FW,MF",18,2005,1.8,0,0,0,0,0,0,5,0.0,5,3,0,3,0,0,2,0
GER-Bundesliga,2023-24,Bayern Munich,Manuel Neuer,GER,GK,37,1986,22.8,1,1,1,0,0,0,0,,0,0,0,0,0,1,14,3
GER-Bundesliga,2023-24,Bayern Munich,Mathys Tel,FRA,"FW,MF",18,2005,11.7,12,2,3,4,5,4,6,66.7,2,11,0,11,6,18,6,0
GER-Bundesliga,2023-24,Bayern Munich,Matteo Perez Vinlöf,SWE,FW,17,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
GER-Bundesliga,2023-24,Bayern Munich,Matthijs de Ligt,NED,DF,23,1999,15.4,15,12,4,8,3,6,11,54.5,5,14,10,4,19,34,52,0
GER-Bundesliga,2023-24,Bayern Munich,Noussair Mazraoui,MAR,DF,25,1997,13.3,32,21,14,11,7,13,21,61.9,8,14,1,13,20,52,27,1
GER-Bundesliga,2023-24,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",29,1993,13.2,19,16,6,9,4,9,15,60.0,6,7,1,6,15,34,5,1
GER-Bundesliga,2023-24,Bayern Munich,Ryan Gravenberch,NED,FW,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Bayern Munich,Sacha Boey,FRA,DF,22,2000,1.2,2,0,2,0,0,1,2,50.0,1,1,0,1,1,3,2,0
GER-Bundesliga,2023-24,Bayern Munich,Serge Gnabry,GER,"FW,MF",28,1995,4.8,8,5,0,5,3,2,13,15.4,11,5,0,5,3,11,2,0
GER-Bundesliga,2023-24,Bayern Munich,Sven Ulreich,GER,GK,34,1988,11.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,3,2
GER-Bundesliga,2023-24,Bayern Munich,Thomas Müller,GER,"MF,FW",33,1989,18.4,26,16,5,10,11,13,35,37.1,22,22,0,22,3,29,6,0
GER-Bundesliga,2023-24,Bochum,Andreas Luthe,GER,GK,36,1987,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
GER-Bundesliga,2023-24,Bochum,Anthony Losilla,FRA,MF,37,1986,28.6,63,37,15,40,8,23,51,45.1,28,37,8,29,25,88,51,0
GER-Bundesliga,2023-24,Bochum,Bernardo,BRA,DF,28,1995,32.5,99,58,56,35,8,45,69,65.2,24,66,30,36,55,154,120,1
GER-Bundesliga,2023-24,Bochum,Christopher Antwi-Adjei,GHA,"FW,MF",29,1994,13.5,21,12,10,6,5,12,22,54.5,10,13,2,11,2,23,11,1
GER-Bundesliga,2023-24,Bochum,Cristian Gamboa,CRC,DF,33,1989,13.2,24,18,12,11,1,14,33,42.4,19,20,7,13,15,39,34,1
GER-Bundesliga,2023-24,Bochum,Danilo Soares,BRA,DF,31,1991,3.9,10,6,5,3,2,5,8,62.5,3,6,0,6,7,17,11,0
GER-Bundesliga,2023-24,Bochum,Erhan Mašović,SRB,"DF,MF",24,1998,24.7,64,40,37,22,5,37,70,52.9,33,32,10,22,25,89,75,2
GER-Bundesliga,2023-24,Bochum,Felix Passlack,GER,DF,25,1998,10.7,21,14,9,10,2,14,24,58.3,10,13,2,11,10,31,21,0
GER-Bundesliga,2023-24,Bochum,Gonçalo Paciência,POR,"FW,MF",28,1994,7.2,8,4,2,2,4,3,6,50.0,3,5,0,5,0,8,7,0
GER-Bundesliga,2023-24,Bochum,Ivan Ordets,UKR,DF,31,1992,20.9,19,14,11,6,2,10,17,58.8,7,41,29,12,31,50,130,0
GER-Bundesliga,2023-24,Bochum,Keven Schlotterbeck,GER,DF,26,1997,24.3,42,22,26,14,2,25,30,83.3,5,33,23,10,33,75,104,2
GER-Bundesliga,2023-24,Bochum,Kevin Stöger,AUT,MF,29,1993,29.6,49,30,21,21,7,25,63,39.7,38,46,4,42,19,68,18,0
GER-Bundesliga,2023-24,Bochum,Lukas Daschner,GER,"MF,FW",24,1998,6.0,9,4,2,3,4,4,9,44.4,5,7,0,7,2,11,2,0
GER-Bundesliga,2023-24,Bochum,Manuel Riemann,GER,GK,34,1988,33.0,2,1,2,0,0,2,4,50.0,2,0,0,0,1,3,25,1
GER-Bundesliga,2023-24,Bochum,Matúš Bero,SVK,"MF,FW",27,1995,18.5,32,22,13,12,7,13,32,40.6,19,24,3,21,12,44,26,0
GER-Bundesliga,2023-24,Bochum,Maximilian Wittek,GER,"DF,FW",27,1995,11.9,23,17,9,11,3,13,21,61.9,8,12,1,11,18,41,23,0
GER-Bundesliga,2023-24,Bochum,Moritz Broschinski,GER,FW,22,2000,13.9,11,7,2,5,4,2,8,25.0,6,11,2,9,0,11,6,0
GER-Bundesliga,2023-24,Bochum,Moritz-Broni Kwarteng,GHA,FW,25,1998,3.1,3,0,0,3,0,1,7,14.3,6,4,0,4,2,5,0,0
GER-Bundesliga,2023-24,Bochum,Noah Loosli,SUI,DF,26,1997,3.8,10,7,6,4,0,7,14,50.0,7,7,1,6,7,17,18,0
GER-Bundesliga,2023-24,Bochum,Patrick Osterhage,GER,MF,23,2000,20.7,38,26,14,23,1,17,36,47.2,19,36,9,27,27,65,32,1
GER-Bundesliga,2023-24,Bochum,Philipp Förster,GER,"MF,FW",28,1995,4.3,9,5,3,4,2,2,6,33.3,4,3,0,3,7,16,3,0
GER-Bundesliga,2023-24,Bochum,Philipp Hofmann,GER,FW,30,1993,17.5,10,5,4,5,1,4,7,57.1,3,11,2,9,4,14,17,0
GER-Bundesliga,2023-24,Bochum,Simon Zoller,GER,"FW,MF",32,1991,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
GER-Bundesliga,2023-24,Bochum,Takuma Asano,JPN,"FW,MF",28,1994,22.1,17,6,2,9,6,7,23,30.4,16,17,3,14,4,21,11,0
GER-Bundesliga,2023-24,Bochum,Tim Oermann,GER,DF,19,2003,7.9,19,11,11,4,4,9,14,64.3,5,15,6,9,2,21,22,0
GER-Bundesliga,2023-24,Darmstadt 98,Aaron Seydel,GER,FW,27,1996,6.9,3,2,0,2,1,0,3,0.0,3,8,2,6,1,4,9,0
GER-Bundesliga,2023-24,Darmstadt 98,Alexander Brunst,GER,GK,28,1995,3.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,1
GER-Bundesliga,2023-24,Darmstadt 98,Andreas Müller,GER,MF,23,2000,3.9,14,9,8,5,1,4,9,44.4,5,5,2,3,4,18,5,0
GER-Bundesliga,2023-24,Darmstadt 98,Asaf Arania,ISR,MF,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Darmstadt 98,Bartol Franjić,CRO,MF,23,2000,13.7,15,12,4,10,1,7,28,25.0,21,12,4,8,30,45,29,2
GER-Bundesliga,2023-24,Darmstadt 98,Braydon Manu,GHA,MF,26,1997,1.9,2,0,0,1,1,0,0,,0,1,0,1,0,2,0,0
GER-Bundesliga,2023-24,Darmstadt 98,Christoph Klarer,AUT,DF,23,2000,26.2,37,22,30,4,3,24,36,66.7,12,31,20,11,21,58,94,1
GER-Bundesliga,2023-24,Darmstadt 98,Christoph Zimmermann,GER,DF,30,1993,13.6,33,21,26,7,0,19,39,48.7,20,21,14,7,21,54,66,1
GER-Bundesliga,2023-24,Darmstadt 98,Clemens Riedel,GER,DF,20,2003,8.4,22,13,16,5,1,15,24,62.5,9,11,3,8,11,33,26,0
GER-Bundesliga,2023-24,Darmstadt 98,Emir Karic,AUT,DF,26,1997,19.8,45,27,23,14,8,21,33,63.6,12,42,11,31,13,58,43,0
GER-Bundesliga,2023-24,Darmstadt 98,Fabian Holland,GER,"MF,DF",33,1990,20.4,47,26,18,21,8,20,37,54.1,17,22,12,10,24,71,29,0
GER-Bundesliga,2023-24,Darmstadt 98,Fabian Nürnberger,BUL,"DF,MF",24,1999,16.8,29,22,22,6,1,22,41,53.7,19,11,1,10,17,46,26,0
GER-Bundesliga,2023-24,Darmstadt 98,Fabian Schnellhardt,GER,MF,29,1994,2.6,4,1,2,1,1,1,3,33.3,2,1,0,1,4,8,5,0
GER-Bundesliga,2023-24,Darmstadt 98,Fabio Torsiello,ITA,"FW,DF",18,2005,1.7,1,0,1,0,0,1,8,12.5,7,1,0,1,1,2,1,0
GER-Bundesliga,2023-24,Darmstadt 98,Filip Stojilković,SUI,"FW,MF",23,2000,1.7,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0
GER-Bundesliga,2023-24,Darmstadt 98,Frank Ronstadt,GER,"DF,MF",26,1997,0.8,1,0,0,1,0,0,1,0.0,1,1,0,1,1,2,3,0
GER-Bundesliga,2023-24,Darmstadt 98,Fraser Hornby,SCO,"FW,MF",23,1999,2.4,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,4,0
GER-Bundesliga,2023-24,Darmstadt 98,Gerrit Holtmann,PHI,"MF,FW",28,1995,4.4,8,5,3,4,1,7,10,70.0,3,7,0,7,2,10,4,1
GER-Bundesliga,2023-24,Darmstadt 98,Jannik Müller,GER,"DF,MF",29,1994,12.6,33,16,21,9,3,16,27,59.3,11,24,12,12,17,50,39,1
GER-Bundesliga,2023-24,Darmstadt 98,Julian Justvan,GER,"MF,FW",25,1998,11.4,10,4,2,7,1,3,17,17.6,14,12,2,10,11,21,6,1
GER-Bundesliga,2023-24,Darmstadt 98,Klaus Gjasula,ALB,"DF,MF",33,1989,15.1,44,22,18,25,1,17,30,56.7,13,26,14,12,19,63,42,2
GER-Bundesliga,2023-24,Darmstadt 98,Luca Pfeiffer,GER,"FW,MF",26,1996,18.0,11,6,2,6,3,5,11,45.5,6,5,1,4,2,13,21,0
GER-Bundesliga,2023-24,Darmstadt 98,Marcel Schuhen,GER,GK,30,1993,31.0,1,0,1,0,0,1,3,33.3,2,0,0,0,2,3,11,4
GER-Bundesliga,2023-24,Darmstadt 98,Marvin Mehlem,GER,MF,25,1997,16.5,28,21,10,14,4,11,27,40.7,16,21,2,19,33,61,15,0
GER-Bundesliga,2023-24,Darmstadt 98,Matej Maglica,CRO,DF,24,1998,18.9,35,21,25,10,0,22,36,61.1,14,29,11,18,22,57,92,5
GER-Bundesliga,2023-24,Darmstadt 98,Mathias Honsak,AUT,"FW,MF",26,1996,11.3,14,7,7,6,1,6,20,30.0,14,14,2,12,8,22,25,0
GER-Bundesliga,2023-24,Darmstadt 98,Matthias Bader,GER,"DF,MF",26,1997,20.0,51,25,32,11,8,33,65,50.8,32,22,4,18,25,76,20,0
GER-Bundesliga,2023-24,Darmstadt 98,Oscar Vilhelmsson,SWE,"FW,MF",19,2003,15.3,13,6,3,7,3,7,10,70.0,3,15,5,10,3,16,19,0
GER-Bundesliga,2023-24,Darmstadt 98,Sebastian Polter,GER,FW,32,1991,5.0,1,0,1,0,0,0,1,0.0,1,5,1,4,0,1,4,0
GER-Bundesliga,2023-24,Darmstadt 98,Thomas Isherwood,SWE,DF,25,1998,7.1,11,5,7,3,1,5,9,55.6,4,10,7,3,10,21,34,0
GER-Bundesliga,2023-24,Darmstadt 98,Tim Skarke,GER,"FW,DF",26,1996,26.7,26,16,12,10,4,10,28,35.7,18,25,2,23,6,32,20,0
GER-Bundesliga,2023-24,Darmstadt 98,Tobias Kempe,GER,MF,34,1989,15.0,20,13,9,8,3,8,24,33.3,16,16,4,12,9,29,12,0
GER-Bundesliga,2023-24,Dortmund,Alexander Meyer,GER,GK,32,1991,7.7,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1
GER-Bundesliga,2023-24,Dortmund,Antonios Papadopoulos,GER,DF,23,1999,1.3,6,3,6,0,0,6,7,85.7,1,3,2,1,2,8,7,0
GER-Bundesliga,2023-24,Dortmund,Donyell Malen,NED,"FW,MF",24,1999,19.8,11,7,5,3,3,2,6,33.3,4,11,4,7,2,13,8,0
GER-Bundesliga,2023-24,Dortmund,Emre Can,GER,"MF,DF",29,1994,21.7,63,45,37,23,3,28,48,58.3,20,30,7,23,22,85,41,2
GER-Bundesliga,2023-24,Dortmund,Felix Nmecha,GER,MF,22,2000,11.3,19,13,7,8,4,11,22,50.0,11,18,5,13,11,30,19,0
GER-Bundesliga,2023-24,Dortmund,Gio Reyna,USA,"MF,FW",20,2002,3.1,9,6,3,4,2,2,5,40.0,3,5,1,4,2,11,5,0
GER-Bundesliga,2023-24,Dortmund,Gregor Kobel,SUI,GK,25,1997,26.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,11,0
GER-Bundesliga,2023-24,Dortmund,Hendry Blank,GER,DF,18,2004,0.5,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,4,0
GER-Bundesliga,2023-24,Dortmund,Ian Maatsen,NED,DF,21,2002,14.0,30,22,15,9,6,16,30,53.3,14,22,4,18,13,43,26,0
GER-Bundesliga,2023-24,Dortmund,Jadon Sancho,ENG,"FW,MF",23,2000,10.5,5,4,1,3,1,0,4,0.0,4,11,0,11,4,9,6,0
GER-Bundesliga,2023-24,Dortmund,Jamie Gittens,ENG,"FW,MF",18,2004,11.8,14,7,6,7,1,2,17,11.8,15,11,2,9,4,18,7,0
GER-Bundesliga,2023-24,Dortmund,Julian Brandt,GER,"MF,FW",27,1996,24.7,17,14,8,8,1,10,27,37.0,17,20,3,17,8,25,18,0
GER-Bundesliga,2023-24,Dortmund,Julian Ryerson,NOR,DF,25,1997,19.6,41,23,26,11,4,27,47,57.4,20,31,7,24,10,51,35,3
GER-Bundesliga,2023-24,Dortmund,Julien Duranville,BEL,"FW,MF",17,2006,0.1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
GER-Bundesliga,2023-24,Dortmund,Karim Adeyemi,GER,"FW,MF",21,2002,10.1,16,14,9,4,3,8,20,40.0,12,11,0,11,3,19,5,0
GER-Bundesliga,2023-24,Dortmund,Kjell-Arik Wätjen,GER,"MF,FW",17,2006,1.2,3,2,2,1,0,2,5,40.0,3,1,1,0,0,3,3,0
GER-Bundesliga,2023-24,Dortmund,Marcel Sabitzer,AUT,MF,29,1994,21.8,39,24,18,20,1,23,42,54.8,19,31,12,19,12,51,34,0
GER-Bundesliga,2023-24,Dortmund,Marco Reus,GER,"MF,FW",34,1989,17.8,37,25,20,14,3,12,27,44.4,15,17,2,15,5,42,18,0
GER-Bundesliga,2023-24,Dortmund,Marius Wolf,GER,DF,28,1995,13.0,20,12,8,11,1,11,23,47.8,12,12,2,10,8,28,20,0
GER-Bundesliga,2023-24,Dortmund,Mateu Morey,ESP,DF,23,2000,1.2,2,2,1,1,0,2,4,50.0,2,3,1,2,1,3,3,0
GER-Bundesliga,2023-24,Dortmund,Mats Hummels,GER,DF,34,1988,17.6,52,34,34,12,6,30,53,56.6,23,33,11,22,33,85,82,0
GER-Bundesliga,2023-24,Dortmund,Niclas Füllkrug,GER,FW,30,1993,24.6,7,2,1,6,0,2,8,25.0,6,17,4,13,2,9,25,0
GER-Bundesliga,2023-24,Dortmund,Nico Schlotterbeck,GER,DF,23,1999,31.8,70,50,36,27,7,41,65,63.1,24,52,25,27,45,115,101,3
GER-Bundesliga,2023-24,Dortmund,Niklas Süle,GER,DF,27,1995,16.8,18,10,14,3,1,11,16,68.8,5,25,14,11,25,43,58,2
GER-Bundesliga,2023-24,Dortmund,Ole Pohlmann,GER,MF,22,2001,0.6,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,1,0
GER-Bundesliga,2023-24,Dortmund,Ramy Bensebaini,ALG,DF,28,1995,11.5,34,21,21,11,2,24,34,70.6,10,22,7,15,16,50,37,0
GER-Bundesliga,2023-24,Dortmund,Salih Özcan,TUR,MF,25,1998,13.2,20,12,11,8,1,10,18,55.6,8,28,3,25,17,37,18,1
GER-Bundesliga,2023-24,Dortmund,Samuel Bamba,GER,FW,19,2004,0.5,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
GER-Bundesliga,2023-24,Dortmund,Sébastien Haller,CIV,FW,29,1994,4.4,1,0,0,1,0,1,1,100.0,0,4,1,3,0,1,7,0
GER-Bundesliga,2023-24,Dortmund,Thomas Meunier,BEL,DF,31,1991,6.5,5,1,3,2,0,3,13,23.1,10,8,2,6,4,9,22,0
GER-Bundesliga,2023-24,Dortmund,Thorgan Hazard,BEL,DF,30,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Dortmund,Youssoufa Moukoko,GER,FW,18,2004,6.9,4,1,2,2,0,3,7,42.9,4,4,1,3,2,6,4,0
GER-Bundesliga,2023-24,Eint Frankfurt,Ansgar Knauff,GER,"MF,DF",21,2002,23.4,43,26,17,16,10,17,31,54.8,14,40,3,37,20,63,15,0
GER-Bundesliga,2023-24,Eint Frankfurt,Aurélio Buta,POR,"DF,MF",26,1997,19.4,40,25,19,16,5,21,38,55.3,17,24,5,19,15,55,36,0
GER-Bundesliga,2023-24,Eint Frankfurt,Christopher Lenz,GER,DF,28,1994,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Donny van de Beek,NED,"MF,FW",26,1997,4.0,8,3,3,3,2,3,7,42.9,4,5,1,4,3,11,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Elias Baum,GER,"DF,MF",17,2005,0.3,1,0,0,0,1,0,0,,0,3,2,1,0,1,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Ellyes Skhiri,TUN,MF,28,1995,24.1,44,24,18,19,7,19,36,52.8,17,33,4,29,39,83,47,2
GER-Bundesliga,2023-24,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",20,2002,21.2,27,17,7,12,8,8,18,44.4,10,37,1,36,5,32,19,0
GER-Bundesliga,2023-24,Eint Frankfurt,Hrvoje Smolčić,CRO,DF,22,2000,3.9,7,3,7,0,0,4,5,80.0,1,3,1,2,6,13,23,1
GER-Bundesliga,2023-24,Eint Frankfurt,Hugo Ekitike,FRA,FW,21,2002,8.0,11,7,3,6,2,4,6,66.7,2,10,0,10,2,13,4,0
GER-Bundesliga,2023-24,Eint Frankfurt,Hugo Larsson,SWE,MF,19,2004,21.0,32,18,18,10,4,15,28,53.6,13,34,7,27,29,61,30,1
GER-Bundesliga,2023-24,Eint Frankfurt,Jean Mattéo Bahoya,FRA,"MF,FW",18,2005,2.0,3,1,0,3,0,1,4,25.0,3,2,0,2,1,4,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jens Grahl,GER,GK,34,1988,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jens Petter Hauge,NOR,"MF,FW",23,1999,1.6,2,1,1,0,1,2,7,28.6,5,5,1,4,0,2,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jesper Lindstrøm,DEN,FW,23,2000,0.9,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Jessic Ngankam,GER,FW,23,2000,3.1,3,2,1,1,1,0,0,,0,0,0,0,0,3,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Junior Dina Ebimbe,FRA,"MF,DF",22,2000,21.7,44,29,15,17,12,18,41,43.9,23,28,7,21,9,53,39,1
GER-Bundesliga,2023-24,Eint Frankfurt,Kevin Trapp,GER,GK,33,1990,32.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,1
GER-Bundesliga,2023-24,Eint Frankfurt,Kristijan Jakić,CRO,"MF,FW",26,1997,2.2,3,3,1,2,0,1,3,33.3,2,1,0,1,2,5,2,0
GER-Bundesliga,2023-24,Eint Frankfurt,Makoto Hasebe,JPN,"DF,MF",39,1984,2.4,4,2,2,2,0,3,6,50.0,3,2,1,1,2,6,5,0
GER-Bundesliga,2023-24,Eint Frankfurt,Mario Götze,GER,MF,31,1992,23.0,51,34,18,25,8,28,62,45.2,34,19,3,16,14,65,10,0
GER-Bundesliga,2023-24,Eint Frankfurt,Marko Mladenović,SRB,MF,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Nacho Ferri,ESP,"FW,MF",18,2004,0.8,3,3,1,2,0,2,3,66.7,1,0,0,0,0,3,2,0
GER-Bundesliga,2023-24,Eint Frankfurt,Niels Nkounkou,FRA,"DF,MF",22,2000,14.5,54,30,34,17,3,29,64,45.3,35,30,2,28,16,70,30,0
GER-Bundesliga,2023-24,Eint Frankfurt,Nnamdi Collins,GER,DF,19,2004,1.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,0
GER-Bundesliga,2023-24,Eint Frankfurt,Omar Marmoush,EGY,"FW,MF",24,1999,25.6,21,11,7,8,6,6,16,37.5,10,13,0,13,11,32,7,0
GER-Bundesliga,2023-24,Eint Frankfurt,Paxten Aaronson,USA,MF,19,2003,1.1,2,2,1,1,0,1,1,100.0,0,2,0,2,0,2,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Philipp Max,GER,DF,29,1993,15.0,26,17,6,18,2,19,26,73.1,7,18,1,17,7,33,18,2
GER-Bundesliga,2023-24,Eint Frankfurt,Randal Kolo Muani,FRA,FW,24,1998,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Robin Koch,GER,DF,27,1996,30.4,38,23,26,12,0,17,27,63.0,10,33,24,9,32,70,136,2
GER-Bundesliga,2023-24,Eint Frankfurt,Sasa Kalajdzic,AUT,FW,26,1997,3.6,2,2,0,2,0,0,0,,0,2,2,0,2,4,6,0
GER-Bundesliga,2023-24,Eint Frankfurt,Sebastian Rode,GER,MF,32,1990,0.7,6,4,0,5,1,4,6,66.7,2,0,0,0,1,7,1,0
GER-Bundesliga,2023-24,Eint Frankfurt,Timothy Chandler,USA,"MF,DF",33,1990,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Eint Frankfurt,Tuta,BRA,DF,24,1999,28.9,63,33,38,19,6,39,59,66.1,20,29,12,17,36,99,99,0
GER-Bundesliga,2023-24,Eint Frankfurt,Willian Pacho,ECU,DF,21,2001,33.0,62,37,38,23,1,31,53,58.5,22,51,22,29,47,109,152,2
GER-Bundesliga,2023-24,Freiburg,Attila Szalai,HUN,DF,25,1998,1.1,1,1,1,0,0,1,2,50.0,1,5,2,3,1,2,11,1
GER-Bundesliga,2023-24,Freiburg,Christian Günter,GER,DF,30,1993,11.8,20,12,9,11,0,7,18,38.9,11,9,3,6,2,22,16,0
GER-Bundesliga,2023-24,Freiburg,Fabian Rüdlin,GER,MF,26,1997,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
GER-Bundesliga,2023-24,Freiburg,Florent Muslija,KVX,"MF,FW",25,1998,1.2,5,4,3,2,0,2,5,40.0,3,1,0,1,0,5,2,0
GER-Bundesliga,2023-24,Freiburg,Jordy Makengo,FRA,DF,21,2001,11.4,17,11,11,5,1,6,10,60.0,4,16,4,12,11,28,37,0
GER-Bundesliga,2023-24,Freiburg,Junior Adamu,AUT,"FW,MF",22,2001,1.2,5,1,1,2,2,1,2,50.0,1,1,0,1,0,5,2,0
GER-Bundesliga,2023-24,Freiburg,Kenneth Schmidt,GER,DF,21,2002,0.8,2,2,2,0,0,2,4,50.0,2,1,0,1,1,3,2,0
GER-Bundesliga,2023-24,Freiburg,Kiliann Sildillia,FRA,DF,21,2002,20.1,43,19,28,8,7,26,42,61.9,16,33,15,18,22,65,64,0
GER-Bundesliga,2023-24,Freiburg,Lucas Höler,GER,"FW,MF",29,1994,25.6,32,24,14,10,8,4,23,17.4,19,19,4,15,15,47,35,0
GER-Bundesliga,2023-24,Freiburg,Lukas Kübler,GER,DF,30,1992,20.5,50,24,35,13,2,26,42,61.9,16,36,14,22,37,87,57,1
GER-Bundesliga,2023-24,Freiburg,Manuel Gulde,GER,DF,32,1991,22.7,37,23,23,13,1,17,23,73.9,6,24,14,10,25,62,82,0
GER-Bundesliga,2023-24,Freiburg,Matthias Ginter,GER,DF,29,1994,21.3,29,15,19,9,1,16,29,55.2,13,40,26,14,16,45,93,0
GER-Bundesliga,2023-24,Freiburg,Maximilian Breunig,GER,FW,22,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
GER-Bundesliga,2023-24,Freiburg,Maximilian Eggestein,GER,MF,26,1996,32.4,49,24,25,19,5,15,36,41.7,21,53,19,34,28,77,40,1
GER-Bundesliga,2023-24,Freiburg,Maximilian Philipp,GER,"FW,MF",29,1994,3.6,8,5,4,4,0,1,6,16.7,5,7,0,7,1,9,3,0
GER-Bundesliga,2023-24,Freiburg,Merlin Röhl,GER,"MF,FW",21,2002,16.4,21,13,10,9,2,8,21,38.1,13,27,3,24,9,30,22,0
GER-Bundesliga,2023-24,Freiburg,Michael Gregoritsch,AUT,FW,29,1994,18.7,16,12,8,5,3,2,14,14.3,12,17,4,13,9,25,27,0
