league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
,,,,,,,,,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def
ESP-La Liga,2023-24,Almería,Iddrisu Baba,GHA,MF,27,1996,15.9,18,1.13,14,0,0,1,0,3,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Jonathan Viera,ESP,MF,33,1989,10.1,47,4.63,41,1,2,0,1,2,6,0.59,6,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Kaiky,BRA,DF,19,2004,5.8,3,0.52,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Largie Ramazani,BEL,"FW,MF",22,2001,17.3,57,3.29,36,1,7,7,5,1,10,0.58,7,0,2,0,1,0
ESP-La Liga,2023-24,Almería,Lucas Robertone,ARG,MF,26,1997,26.5,75,2.84,58,5,2,5,1,4,7,0.26,7,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Luis Javier Suárez,COL,FW,25,1997,10.2,27,2.66,14,0,5,5,3,0,3,0.3,1,0,2,0,0,0
ESP-La Liga,2023-24,Almería,Luka Romero,ARG,FW,18,2004,4.9,10,2.05,6,0,2,1,1,0,4,0.82,2,0,1,1,0,0
ESP-La Liga,2023-24,Almería,Luís Maximiano,POR,GK,24,1999,33.0,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0
ESP-La Liga,2023-24,Almería,Lázaro,BRA,"FW,MF",21,2002,3.2,12,3.8,7,2,0,2,1,0,1,0.32,0,0,0,1,0,0
ESP-La Liga,2023-24,Almería,Léo Baptistão,BRA,FW,30,1992,20.4,40,1.93,26,0,4,5,5,0,1,0.05,0,0,0,0,1,0
ESP-La Liga,2023-24,Almería,Marc Pubill,ESP,DF,20,2003,20.9,42,2.01,34,1,2,4,0,1,4,0.19,4,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Marciano Tchami,GNB,"FW,MF",19,2004,0.5,1,2.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Marcos Peña,ESP,MF,18,2005,4.9,3,0.61,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Marko Milovanović,SRB,"FW,MF",19,2003,3.4,5,1.46,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Paco Sanz,ESP,DF,18,2004,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Rachad Fettal,MAR,FW,18,2005,0.2,2,10.59,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Sergio Akieme,ESP,DF,25,1997,18.6,32,1.72,22,3,4,1,2,0,1,0.05,0,0,0,1,0,0
ESP-La Liga,2023-24,Almería,Sergio Arribas,ESP,"MF,FW",21,2001,22.7,92,4.04,63,12,3,6,6,2,9,0.4,5,0,1,1,1,1
ESP-La Liga,2023-24,Almería,Srđan Babić,SRB,DF,27,1996,1.0,3,3.0,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Álex Centelles,ESP,DF,25,1997,10.9,27,2.48,22,3,0,0,2,0,2,0.18,2,0,0,0,0,0
ESP-La Liga,2023-24,Almería,Édgar González,ESP,"DF,MF",26,1997,28.0,19,0.68,19,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Adu Ares,ESP,FW,21,2001,2.9,3,1.02,2,0,1,0,0,0,1,0.34,1,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Aingeru Olabarrieta,ESP,FW,17,2005,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Aitor Paredes,ESP,DF,23,2000,30.0,15,0.5,15,0,0,0,0,0,1,0.03,1,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Ander Herrera,ESP,MF,33,1989,11.4,30,2.63,27,0,0,2,0,1,3,0.26,3,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Asier Villalibre,ESP,FW,25,1997,5.7,16,2.81,15,0,1,0,0,0,1,0.18,1,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Beñat Prados,ESP,"MF,DF",22,2001,16.1,21,1.3,20,0,0,1,0,0,1,0.06,1,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Dani García,ESP,MF,33,1990,8.3,3,0.36,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Daniel Vivian,ESP,DF,24,1999,32.0,24,0.75,20,0,0,3,1,0,2,0.06,1,0,0,0,1,0
ESP-La Liga,2023-24,Athletic Club,Gorka Guruzeta,ESP,FW,26,1996,24.6,56,2.27,46,0,1,2,5,2,8,0.32,7,0,0,1,0,0
ESP-La Liga,2023-24,Athletic Club,Iker Muniain,ESP,"MF,FW",30,1992,6.6,25,3.78,19,5,1,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Imanol,ESP,DF,23,2000,5.8,4,0.69,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Iñaki Williams,GHA,FW,29,1994,31.6,104,3.29,77,0,12,5,8,2,9,0.28,7,0,1,0,1,0
ESP-La Liga,2023-24,Athletic Club,Iñigo Lekue,ESP,DF,30,1993,22.2,35,1.57,29,4,1,1,0,0,7,0.31,7,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,29,1993,23.2,56,2.41,42,12,0,0,2,0,9,0.39,9,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Julen Agirrezabala,ESP,GK,22,2000,2.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Mikel Jauregizar,ESP,MF,19,2003,1.7,5,2.98,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Mikel Vesga,ESP,MF,30,1993,17.0,25,1.46,22,0,0,1,0,2,2,0.12,2,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Nico Williams,ESP,FW,21,2002,25.1,121,4.81,72,18,19,6,6,0,24,0.95,15,2,4,1,2,0
ESP-La Liga,2023-24,Athletic Club,Oihan Sancet,ESP,MF,23,2000,21.9,84,3.83,68,0,6,6,4,0,9,0.41,8,0,0,1,0,0
ESP-La Liga,2023-24,Athletic Club,Peru Nolaskoain,ESP,"DF,MF",24,1998,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Raúl García,ESP,"FW,MF",37,1986,4.7,4,0.86,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Unai Gómez,ESP,MF,20,2003,9.7,25,2.57,14,6,1,2,1,1,2,0.21,2,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Unai Simón,ESP,GK,26,1997,35.4,8,0.23,6,2,0,0,0,0,2,0.06,1,1,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Yeray Álvarez,ESP,DF,28,1995,12.8,10,0.78,8,2,0,0,0,0,2,0.16,2,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Yuri Berchiche,ESP,DF,33,1990,21.4,36,1.68,30,1,1,2,2,0,5,0.23,5,0,0,0,0,0
ESP-La Liga,2023-24,Athletic Club,Álex Berenguer,ESP,FW,28,1995,17.7,60,3.4,26,25,4,2,2,1,8,0.45,3,3,1,0,0,1
ESP-La Liga,2023-24,Athletic Club,Óscar de Marcos,ESP,DF,34,1989,25.1,46,1.83,40,5,0,0,1,0,7,0.28,7,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Abdellah Raihani,MAR,FW,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",32,1991,29.4,107,3.64,68,21,4,10,2,2,11,0.37,10,0,0,1,0,0
ESP-La Liga,2023-24,Atlético Madrid,Arthur Vermeeren,BEL,MF,18,2005,1.8,4,2.24,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Axel Witsel,BEL,DF,34,1989,30.9,16,0.52,12,1,0,2,0,1,1,0.03,1,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,César Azpilicueta,ESP,DF,33,1989,15.8,32,2.03,30,2,0,0,0,0,3,0.19,3,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Gabriel Paulista,BRA,DF,32,1990,4.5,3,0.67,2,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Jan Oblak,SVN,GK,30,1993,38.0,3,0.08,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Javi Galán,ESP,DF,28,1994,1.0,4,4.04,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,José María Giménez,URU,DF,28,1995,14.7,5,0.34,4,0,0,0,0,1,1,0.07,1,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Koke,ESP,MF,31,1992,27.7,57,2.06,52,3,0,1,0,1,11,0.4,11,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Marcos Llorente,ESP,"MF,DF",28,1995,28.5,48,1.68,40,0,3,2,3,0,8,0.28,7,0,0,1,0,0
ESP-La Liga,2023-24,Atlético Madrid,Mario Hermoso,ESP,DF,28,1995,28.4,45,1.58,37,4,1,2,1,0,6,0.21,3,1,0,1,1,0
ESP-La Liga,2023-24,Atlético Madrid,Memphis,NED,FW,29,1994,9.9,37,3.73,21,3,7,4,2,0,3,0.3,2,0,0,0,1,0
ESP-La Liga,2023-24,Atlético Madrid,Nahuel Molina,ARG,DF,25,1998,20.6,53,2.58,42,7,1,0,2,1,5,0.24,5,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Pablo Barrios,ESP,MF,20,2003,17.3,43,2.49,35,1,2,3,0,2,2,0.12,2,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Reinildo Mandava,MOZ,DF,29,1994,8.1,12,1.48,8,1,3,0,0,0,2,0.25,1,0,1,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Rodrigo De Paul,ARG,MF,29,1994,23.1,82,3.55,71,3,2,3,3,0,12,0.52,10,0,0,2,0,0
ESP-La Liga,2023-24,Atlético Madrid,Rodrigo Riquelme,ESP,"DF,MF",23,2000,17.0,61,3.6,47,6,5,2,1,0,11,0.65,6,2,2,0,1,0
ESP-La Liga,2023-24,Atlético Madrid,Salim El Jebari,MAR,MF,19,2004,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Samuel Lino,BRA,"DF,MF",23,1999,23.1,77,3.33,54,1,7,4,9,2,12,0.52,9,0,1,1,1,0
ESP-La Liga,2023-24,Atlético Madrid,Saúl Ñíguez,ESP,MF,28,1994,15.3,31,2.03,28,0,2,1,0,0,6,0.39,6,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Stefan Savić,MNE,DF,32,1991,18.1,12,0.66,10,0,0,1,0,1,3,0.17,2,0,0,1,0,0
ESP-La Liga,2023-24,Atlético Madrid,Thomas Lemar,FRA,MF,27,1995,1.8,3,1.66,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Yannick Carrasco,BEL,DF,29,1993,2.5,7,2.85,4,1,1,0,1,0,1,0.41,1,0,0,0,0,0
ESP-La Liga,2023-24,Atlético Madrid,Álvaro Morata,ESP,FW,30,1992,21.2,40,1.89,25,0,6,4,5,0,10,0.47,5,0,4,0,1,0
ESP-La Liga,2023-24,Atlético Madrid,Ángel Correa,ARG,"FW,MF",28,1995,17.0,68,4.0,48,2,11,3,2,2,11,0.65,8,0,2,0,0,1
ESP-La Liga,2023-24,Atlético Madrid,Çağlar Söyüncü,TUR,DF,27,1996,1.3,2,1.58,2,0,0,0,0,0,1,0.79,1,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Abde Ezzalzouli,MAR,"FW,MF",21,2001,0.8,2,2.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Alejandro Balde,ESP,DF,19,2003,15.3,29,1.9,26,0,2,0,1,0,4,0.26,4,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Andreas Christensen,DEN,"DF,MF",27,1996,22.0,28,1.27,25,0,0,2,0,1,3,0.14,2,0,0,1,0,0
ESP-La Liga,2023-24,Barcelona,Ansu Fati,ESP,"MF,FW",20,2002,0.6,1,1.8,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Eric García,ESP,DF,22,2001,0.6,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Fermin López,ESP,"MF,FW",20,2003,16.1,42,2.61,33,0,5,4,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Ferrán Torres,ESP,FW,23,2000,13.5,53,3.94,37,4,5,4,3,0,9,0.67,5,0,1,1,2,0
ESP-La Liga,2023-24,Barcelona,Frenkie de Jong,NED,MF,26,1997,18.2,60,3.3,55,2,0,1,2,0,9,0.5,9,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Gavi,ESP,"MF,FW",18,2004,10.5,27,2.57,24,0,2,0,0,1,3,0.29,3,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Héctor Fort,ESP,DF,16,2006,3.5,5,1.41,5,0,0,0,0,0,3,0.85,3,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Iñaki Peña,ESP,GK,24,1999,10.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Iñigo Martínez,ESP,DF,32,1991,14.4,14,0.97,13,0,0,1,0,0,3,0.21,3,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,João Cancelo,POR,DF,29,1994,27.8,79,2.84,70,1,6,0,1,1,8,0.29,7,0,1,0,0,0
ESP-La Liga,2023-24,Barcelona,João Félix,POR,FW,23,1999,17.1,62,3.62,43,0,7,9,2,1,9,0.53,4,0,2,3,0,0
ESP-La Liga,2023-24,Barcelona,Jules Koundé,FRA,DF,24,1998,32.2,62,1.92,55,2,0,4,1,0,9,0.28,9,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Lamine Yamal,ESP,FW,16,2007,24.5,108,4.41,64,5,17,9,8,5,18,0.74,12,0,2,1,2,1
ESP-La Liga,2023-24,Barcelona,Marc Casado,ESP,MF,19,2003,0.2,1,6.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Marc Guiu,ESP,"FW,MF",17,2006,0.8,2,2.43,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Marc-André ter Stegen,GER,GK,31,1992,28.0,8,0.29,7,1,0,0,0,0,2,0.07,1,1,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Marcos Alonso,ESP,DF,32,1990,2.8,8,2.86,7,1,0,0,0,0,1,0.36,1,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Oriol Romeu,ESP,MF,31,1991,10.4,17,1.63,13,0,1,3,0,0,2,0.19,2,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Pau Cubarsí,ESP,DF,16,2007,17.3,17,0.98,17,0,0,0,0,0,1,0.06,1,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Pedri,ESP,"MF,FW",20,2002,16.4,69,4.21,63,1,1,1,3,0,6,0.37,6,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Raphinha,BRA,"FW,MF",26,1996,15.2,89,5.86,47,20,6,8,7,1,13,0.86,9,3,0,1,0,0
ESP-La Liga,2023-24,Barcelona,Robert Lewandowski,POL,FW,34,1988,30.6,63,2.06,42,1,4,10,6,0,12,0.39,10,0,0,0,2,0
ESP-La Liga,2023-24,Barcelona,Ronald Araújo,URU,DF,24,1999,22.2,22,0.99,14,0,1,7,0,0,4,0.18,1,0,0,3,0,0
ESP-La Liga,2023-24,Barcelona,Sergi Roberto,ESP,"MF,DF",31,1992,9.6,24,2.51,21,0,1,1,0,1,3,0.31,3,0,0,0,0,0
ESP-La Liga,2023-24,Barcelona,Vitor Roque,BRA,FW,18,2005,3.6,4,1.1,1,0,1,2,0,0,1,0.27,0,0,0,1,0,0
ESP-La Liga,2023-24,Barcelona,İlkay Gündoğan,GER,MF,32,1990,33.3,166,4.99,111,45,4,2,4,0,13,0.39,10,2,0,0,1,0
ESP-La Liga,2023-24,Betis,Abde Ezzalzouli,MAR,FW,21,2001,9.6,20,2.08,12,1,3,1,3,0,2,0.21,1,1,0,0,0,0
ESP-La Liga,2023-24,Betis,Abner,BRA,DF,23,2000,15.6,14,0.9,13,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Aitor Ruibal,ESP,"DF,FW",27,1996,11.3,33,2.92,27,1,2,1,1,1,3,0.27,3,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Andrés Guardado,MEX,MF,36,1986,5.0,15,3.02,12,3,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Assane Diao,SEN,FW,17,2005,11.6,23,1.98,17,0,0,5,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Ayoze Pérez,ESP,FW,30,1993,25.5,90,3.53,55,0,12,12,6,5,5,0.2,2,0,1,0,1,1
ESP-La Liga,2023-24,Betis,Borja Iglesias,ESP,FW,30,1993,4.5,20,4.42,17,0,0,3,0,0,1,0.22,1,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Chadi Riad,MAR,DF,20,2003,24.0,12,0.5,9,1,0,2,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Claudio Bravo,CHI,GK,40,1983,7.0,2,0.29,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Cédric Bakambu,COD,FW,32,1991,2.2,5,2.32,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Ezequiel Ávila,ARG,FW,29,1994,3.3,9,2.72,3,0,2,2,2,0,1,0.3,0,0,0,0,1,0
ESP-La Liga,2023-24,Betis,Fran Vieites,ESP,GK,24,1999,3.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Germán Pezzella,ARG,DF,32,1991,30.7,15,0.49,13,0,1,1,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Guido Rodríguez,ARG,MF,29,1994,20.5,24,1.17,18,1,0,4,0,1,6,0.29,4,0,0,2,0,0
ESP-La Liga,2023-24,Betis,Héctor Bellerín,ESP,DF,28,1995,19.0,30,1.58,26,3,0,0,1,0,4,0.21,4,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Isco,ESP,MF,31,1992,25.8,156,6.03,95,39,8,10,3,1,14,0.54,10,1,1,2,0,0
ESP-La Liga,2023-24,Betis,Johnny Cardoso,USA,MF,21,2001,14.8,21,1.42,16,0,1,0,1,3,5,0.34,3,0,0,0,1,1
ESP-La Liga,2023-24,Betis,Juan Cruz,ESP,FW,23,2000,0.8,5,5.92,3,0,2,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Juan Miranda,ESP,DF,23,2000,20.6,45,2.18,35,6,1,1,2,0,3,0.15,3,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Luiz Felipe,ITA,DF,26,1997,4.0,2,0.5,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Luiz Henrique,BRA,FW,22,2001,6.8,30,4.38,20,0,6,4,0,0,5,0.73,3,0,2,0,0,0
ESP-La Liga,2023-24,Betis,Marc Bartra,ESP,DF,32,1991,2.5,3,1.2,2,0,0,1,0,0,1,0.4,0,0,0,1,0,0
ESP-La Liga,2023-24,Betis,Marc Roca,ESP,MF,26,1996,22.0,59,2.68,49,3,2,0,3,2,3,0.14,3,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Nabil Fekir,FRA,"MF,FW",30,1993,11.7,60,5.14,38,11,3,3,5,0,3,0.26,2,0,1,0,0,0
ESP-La Liga,2023-24,Betis,Pablo Busto,ESP,DF,17,2005,0.5,1,2.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Pablo Fornals,ESP,"FW,MF",27,1996,12.8,45,3.53,37,3,2,2,1,0,6,0.47,5,0,0,1,0,0
ESP-La Liga,2023-24,Betis,Paul Akouokou,CIV,MF,25,1997,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Ricardo Visus,ESP,DF,22,2001,1.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Rodri,ESP,"FW,MF",23,2000,11.7,33,2.83,24,1,3,2,3,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Rui Silva,POR,GK,29,1994,27.5,2,0.07,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Sergi Altimira,ESP,MF,21,2001,6.3,14,2.22,8,1,2,1,2,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Betis,Sokratis Papastathopoulos,GRE,DF,35,1988,12.6,5,0.4,4,0,0,1,0,0,2,0.16,2,0,0,0,0,0
ESP-La Liga,2023-24,Betis,William Carvalho,POR,MF,31,1992,7.6,18,2.38,17,0,0,1,0,0,4,0.53,3,0,0,1,0,0
ESP-La Liga,2023-24,Betis,Willian José,BRA,FW,31,1991,21.9,42,1.92,37,0,1,3,0,1,7,0.32,6,0,0,0,0,1
ESP-La Liga,2023-24,Betis,Youssouf Sabaly,SEN,DF,30,1993,11.6,17,1.46,15,1,1,0,0,0,3,0.26,2,1,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Anastasios Douvikas,GRE,FW,23,1999,10.1,20,1.99,11,0,3,4,2,0,2,0.2,2,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Carl Starfelt,SWE,DF,28,1995,24.6,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Carles Pérez,ESP,"MF,DF",25,1998,8.6,29,3.38,20,0,5,0,4,0,3,0.35,2,0,1,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Carlos Dominguez,ESP,DF,22,2001,17.6,13,0.74,12,1,0,0,0,0,1,0.06,1,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Carlos Dotor,ESP,MF,22,2001,7.9,9,1.14,7,1,0,0,1,0,1,0.13,0,0,0,0,1,0
ESP-La Liga,2023-24,Celta Vigo,Damián Rodríguez,ESP,MF,20,2003,2.9,8,2.79,7,1,0,0,0,0,3,1.05,3,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Fran Beltrán,ESP,MF,24,1999,27.0,49,1.82,41,3,1,2,2,0,3,0.11,3,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Franco Cervi,ARG,"MF,DF",29,1994,6.1,18,2.98,13,0,0,3,1,1,3,0.5,2,0,0,1,0,0
ESP-La Liga,2023-24,Celta Vigo,Gabriel Veiga,ESP,FW,21,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Hugo Sotelo,ESP,MF,19,2003,8.0,31,3.86,24,4,2,0,0,1,1,0.12,1,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Hugo Álvarez,ESP,"MF,DF",20,2003,8.5,31,3.66,25,2,4,0,0,0,2,0.24,1,0,1,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Iago Aspas,ESP,FW,35,1987,30.1,172,5.72,120,30,7,8,7,0,20,0.67,14,2,2,1,1,0
ESP-La Liga,2023-24,Celta Vigo,Iván Villar,ESP,GK,26,1997,11.3,2,0.18,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Jailson Siqueira,BRA,"DF,MF",27,1995,10.0,8,0.8,8,0,0,0,0,0,1,0.1,1,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Javier Manquillo,ESP,"DF,MF",29,1994,8.3,7,0.85,6,1,0,0,0,0,1,0.12,1,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Javier Rueda Garcia,ESP,"MF,DF",21,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Jonathan Bamba,CIV,"MF,FW",27,1996,22.0,79,3.58,65,0,6,2,6,0,4,0.18,4,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Joseph Aidoo,GHA,DF,27,1995,4.5,6,1.33,4,0,1,1,0,0,1,0.22,0,0,0,1,0,0
ESP-La Liga,2023-24,Celta Vigo,Jørgen Strand Larsen,NOR,FW,23,2000,31.8,61,1.92,43,0,5,9,4,0,8,0.25,5,0,0,1,2,0
ESP-La Liga,2023-24,Celta Vigo,Kevin Vázquez,ESP,DF,30,1993,7.8,8,1.03,6,1,0,0,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Luca de la Torre,USA,MF,25,1998,21.7,43,1.98,37,0,2,2,2,0,5,0.23,5,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Manu Sánchez,ESP,"DF,MF",22,2000,19.7,41,2.08,35,0,4,2,0,0,6,0.3,6,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Miguel Rodríguez,ESP,MF,20,2003,3.3,6,1.8,4,0,0,0,2,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Mihailo Ristić,SRB,"DF,MF",27,1995,9.0,20,2.23,11,4,2,0,2,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Renato Tapia,PER,"MF,DF",28,1995,14.9,27,1.82,22,0,1,2,1,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Tadeo Allende,ARG,"MF,FW",24,1999,3.7,9,2.41,4,0,1,3,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Unai Núñez,ESP,DF,26,1997,31.1,26,0.84,19,1,1,2,1,2,1,0.03,0,0,0,1,0,0
ESP-La Liga,2023-24,Celta Vigo,Vicente Guaita,ESP,GK,36,1987,26.7,7,0.26,4,3,0,0,0,0,1,0.04,1,0,0,0,0,0
ESP-La Liga,2023-24,Celta Vigo,Williot Swedberg,SWE,"FW,MF",19,2004,4.9,11,2.26,5,0,3,2,1,0,2,0.41,0,0,1,0,1,0
