league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,
ESP-La Liga,2025-26,Real Sociedad,Mikel Oyarzabal,ESP,FW,28-132,1997,2.6,0,0,0,0,0,0,4,0.0,4,1,0,1,0,0,1,0
ESP-La Liga,2025-26,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,21-002,2004,1.3,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,2,0
ESP-La Liga,2025-26,Real Sociedad,Pablo Marín,ESP,MF,22-059,2003,2.6,3,2,2,1,0,1,4,25.0,3,0,0,0,0,3,4,0
ESP-La Liga,2025-26,Real Sociedad,Sergio Gómez,ESP,DF,24-361,2000,1.1,8,2,4,3,1,4,7,57.1,3,3,1,2,0,8,2,0
ESP-La Liga,2025-26,Real Sociedad,Takefusa Kubo,JPN,"MF,FW",24-088,2001,2.6,1,1,0,0,1,0,2,0.0,2,2,0,2,0,1,1,0
ESP-La Liga,2025-26,Real Sociedad,Urko González,ESP,MF,24-164,2001,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0
ESP-La Liga,2025-26,Real Sociedad,Álex Remiro,ESP,GK,30-160,1995,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Sevilla,Adnan Januzaj,BEL,MF,30-207,1995,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Sevilla,Adrià Pedrosa,ESP,DF,27-110,1998,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,1,0
ESP-La Liga,2025-26,Sevilla,Akor Adams,NGA,FW,25-214,2000,2.0,1,0,0,0,1,0,0,,0,2,0,2,0,1,5,0
ESP-La Liga,2025-26,Sevilla,Alfon,ESP,FW,26-119,1999,1.0,2,0,0,1,1,1,1,100.0,0,0,0,0,1,3,3,0
ESP-La Liga,2025-26,Sevilla,Carmona,ESP,DF,23-214,2002,3.0,5,3,3,2,0,2,6,33.3,4,6,3,3,2,7,12,0
ESP-La Liga,2025-26,Sevilla,Castrin,ESP,DF,22-242,2003,2.8,4,4,2,2,0,1,5,20.0,4,6,5,1,5,9,17,0
ESP-La Liga,2025-26,Sevilla,Chidera Ejuke,NGA,"FW,MF",27-241,1998,1.4,3,2,2,0,1,1,1,100.0,0,1,0,1,1,4,1,0
ESP-La Liga,2025-26,Sevilla,Djibril Sow,SUI,MF,28-206,1997,1.0,5,3,1,4,0,3,5,60.0,2,2,0,2,1,6,0,1
ESP-La Liga,2025-26,Sevilla,Dodi Lukebakio,BEL,"FW,MF",27-341,1997,2.0,0,0,0,0,0,0,1,0.0,1,2,0,2,1,1,0,0
ESP-La Liga,2025-26,Sevilla,Gabriel Suazo,CHI,DF,28-022,1997,1.0,2,1,2,0,0,2,5,40.0,3,1,1,0,0,2,6,0
ESP-La Liga,2025-26,Sevilla,Isaac Romero,ESP,FW,25-105,2000,1.2,4,1,1,2,1,1,1,100.0,0,2,0,2,0,4,4,0
ESP-La Liga,2025-26,Sevilla,Juanlu Sánchez,ESP,"DF,FW",22-016,2003,2.7,8,5,4,3,1,6,14,42.9,8,6,0,6,0,8,5,0
ESP-La Liga,2025-26,Sevilla,Kike Salas,ESP,DF,23-130,2002,3.0,7,6,6,1,0,5,7,71.4,2,10,5,5,4,11,28,1
ESP-La Liga,2025-26,Sevilla,Lucien Agoume,FRA,MF,23-203,2002,2.9,10,6,3,5,2,4,6,66.7,2,3,1,2,5,15,7,0
ESP-La Liga,2025-26,Sevilla,Manu Bueno,ESP,MF,21-035,2004,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Sevilla,Marcão,BRA,"DF,MF",29-087,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
ESP-La Liga,2025-26,Sevilla,Nemanja Gudelj,SRB,MF,33-288,1991,2.9,5,5,1,4,0,5,7,71.4,2,5,2,3,1,6,6,0
ESP-La Liga,2025-26,Sevilla,Peque,ESP,"MF,FW",22-331,2002,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Sevilla,Ruben Vargas,SUI,MF,27-026,1998,1.5,2,2,1,0,1,1,2,50.0,1,0,0,0,0,2,1,0
ESP-La Liga,2025-26,Sevilla,Stanis Idumbo,BEL,MF,20-063,2005,0.5,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
ESP-La Liga,2025-26,Sevilla,Ørjan Nyland,NOR,GK,34-355,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0
ESP-La Liga,2025-26,Valencia,Arnaut Danjuma,NED,FW,28-212,1997,2.0,1,1,0,1,0,0,0,,0,4,1,3,0,1,1,0
ESP-La Liga,2025-26,Valencia,Baptiste Santamaria,FRA,MF,30-175,1995,1.3,2,2,1,1,0,1,1,100.0,0,2,2,0,1,3,3,0
ESP-La Liga,2025-26,Valencia,Copete,ESP,DF,25-325,1999,1.9,2,1,1,1,0,0,0,,0,6,5,1,0,2,18,0
ESP-La Liga,2025-26,Valencia,César Tárrega,ESP,DF,23-186,2002,3.0,4,3,3,1,0,2,3,66.7,1,4,3,1,3,7,18,0
ESP-La Liga,2025-26,Valencia,Dani Raba,ESP,FW,29-306,1995,1.3,1,1,0,0,1,1,1,100.0,0,1,0,1,2,3,1,0
ESP-La Liga,2025-26,Valencia,Diego López,ESP,"MF,FW",23-110,2002,2.9,2,1,1,1,0,1,2,50.0,1,1,1,0,0,2,3,0
ESP-La Liga,2025-26,Valencia,Dimitri Foulquier,FRA,DF,32-161,1993,3.0,4,3,2,1,1,3,5,60.0,2,0,0,0,1,5,9,0
ESP-La Liga,2025-26,Valencia,Domingos André Ribeiro Almeida,POR,MF,25-093,2000,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
ESP-La Liga,2025-26,Valencia,Filip Ugrinic,SUI,MF,26-238,1999,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
ESP-La Liga,2025-26,Valencia,Hugo Duro,ESP,FW,25-294,1999,1.9,1,1,0,1,0,0,1,0.0,1,3,0,3,0,1,2,0
ESP-La Liga,2025-26,Valencia,Javier Guerra,ESP,MF,22-242,2003,2.4,3,1,3,0,0,0,2,0.0,2,0,0,0,1,4,4,0
ESP-La Liga,2025-26,Valencia,Jesus Vazquez,ESP,DF,22-241,2003,1.8,3,1,3,0,0,2,3,66.7,1,1,1,0,1,4,4,0
ESP-La Liga,2025-26,Valencia,José Luis García Vayá,ESP,MF,27-020,1998,2.1,7,3,3,4,0,4,5,80.0,1,0,0,0,3,10,8,0
ESP-La Liga,2025-26,Valencia,José Luis Gayà,ESP,DF,30-098,1995,1.1,2,0,2,0,0,2,3,66.7,1,0,0,0,0,2,4,0
ESP-La Liga,2025-26,Valencia,Julen Agirrezabala,ESP,GK,24-248,2000,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
ESP-La Liga,2025-26,Valencia,Largie Ramazani,BEL,FW,24-185,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Valencia,Luis Rioja,ESP,"MF,FW",31-319,1993,2.7,3,1,3,0,0,2,6,33.3,4,1,0,1,1,4,3,0
ESP-La Liga,2025-26,Valencia,Mouctar Diakhaby,GUI,DF,28-255,1996,1.3,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,6,0
ESP-La Liga,2025-26,Villarreal,Alberto Moleiro,ESP,"MF,FW",21-335,2003,0.5,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,0,0
ESP-La Liga,2025-26,Villarreal,Alfonso Pedraza,ESP,MF,29-144,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Villarreal,Daniel Parejo,ESP,MF,36-137,1989,0.5,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Villarreal,Gerard Moreno,ESP,FW,33-146,1992,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Villarreal,Ilias Akhomach,MAR,FW,21-137,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Villarreal,Juan Foyth,ARG,DF,27-231,1998,1.3,2,1,2,0,0,2,3,66.7,1,0,0,0,3,5,4,0
ESP-La Liga,2025-26,Villarreal,Karl Etta,CMR,FW,21-321,2003,2.0,1,0,0,0,1,1,1,100.0,0,2,0,2,0,1,1,0
ESP-La Liga,2025-26,Villarreal,Luiz Lúcio Reis Júnior,BRA,GK,24-229,2001,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Villarreal,Nicolas Pépé,CIV,"FW,MF",30-094,1995,1.6,4,3,1,3,0,1,2,50.0,1,0,0,0,0,4,0,0
ESP-La Liga,2025-26,Villarreal,Pape Gueye,SEN,MF,26-219,1999,1.5,5,3,0,5,0,4,4,100.0,0,1,0,1,3,8,2,0
ESP-La Liga,2025-26,Villarreal,Rafa Marín,ESP,DF,23-104,2002,2.0,0,0,0,0,0,0,1,0.0,1,3,1,2,2,2,4,1
ESP-La Liga,2025-26,Villarreal,Renato Veiga,POR,DF,22-033,2003,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Villarreal,Santi Comesaña,ESP,MF,28-330,1996,1.4,1,0,0,0,1,1,3,33.3,2,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Villarreal,Santiago Mouriño,URU,DF,23-199,2002,2.0,12,7,8,3,1,9,13,69.2,4,0,0,0,2,14,5,0
ESP-La Liga,2025-26,Villarreal,Sergi Cardona,ESP,DF,26-054,1999,2.0,4,3,4,0,0,3,3,100.0,0,0,0,0,2,6,1,0
ESP-La Liga,2025-26,Villarreal,Tajon Buchanan,CAN,MF,26-204,1999,1.5,0,0,0,0,0,0,2,0.0,2,1,0,1,4,4,0,0
ESP-La Liga,2025-26,Villarreal,Thomas Partey,GHA,MF,32-079,1993,0.6,1,0,0,0,1,0,0,,0,0,0,0,1,2,1,0
ESP-La Liga,2025-26,Villarreal,Yeremi Pino,ESP,"MF,FW",22-315,2002,1.8,2,1,0,2,0,0,2,0.0,2,2,1,1,2,4,2,0
FRA-Ligue 1,2025-26,Angers,Carlens Arcus,HAI,DF,29-064,1996,2.0,4,4,2,2,0,3,4,75.0,1,4,0,4,2,6,9,0
FRA-Ligue 1,2025-26,Angers,Emmanuel Biumla,FRA,DF,20-115,2005,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,0
FRA-Ligue 1,2025-26,Angers,Esteban Lepaul,FRA,FW,25-135,2000,1.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Angers,Florent Hanin,ALG,DF,35-208,1990,1.0,1,1,1,0,0,1,5,20.0,4,2,0,2,0,1,6,0
FRA-Ligue 1,2025-26,Angers,Haris Belkebla,ALG,MF,31-215,1994,2.0,4,2,3,1,0,2,4,50.0,2,0,0,0,3,7,3,1
FRA-Ligue 1,2025-26,Angers,Hervé Koffi,BFA,GK,28-319,1996,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
FRA-Ligue 1,2025-26,Angers,Jacques Ekomie,GAB,DF,22-012,2003,1.0,13,8,9,2,2,7,9,77.8,2,1,0,1,1,14,2,0
FRA-Ligue 1,2025-26,Angers,Jim Allevinah,GAB,"DF,FW",30-185,1995,0.6,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0
FRA-Ligue 1,2025-26,Angers,Jordan Lefort,FRA,DF,32-022,1993,2.0,5,3,5,0,0,5,6,83.3,1,2,2,0,1,6,18,1
FRA-Ligue 1,2025-26,Angers,Lanroy Machine,FRA,MF,19-322,2005,0.4,2,1,0,2,0,1,3,33.3,2,0,0,0,0,2,0,0
FRA-Ligue 1,2025-26,Angers,Lilian Raolisoa,FRA,DF,25-076,2000,1.5,8,4,6,1,1,3,6,50.0,3,0,0,0,3,11,2,0
FRA-Ligue 1,2025-26,Angers,Louis Mouton,FRA,MF,23-089,2002,0.6,1,1,0,1,0,1,2,50.0,1,1,1,0,0,1,1,0
FRA-Ligue 1,2025-26,Angers,Marius Courcoul,FRA,MF,18-242,2007,0.6,3,2,2,1,0,1,1,100.0,0,1,0,1,0,3,1,0
FRA-Ligue 1,2025-26,Angers,Ousmane Camara,FRA,DF,22-178,2003,2.0,6,4,6,0,0,1,1,100.0,0,3,2,1,3,9,17,0
FRA-Ligue 1,2025-26,Angers,Pierrick Capelle,FRA,MF,38-138,1987,0.5,1,1,0,0,1,1,2,50.0,1,0,0,0,1,2,1,0
FRA-Ligue 1,2025-26,Angers,Prosper Peter,NGA,FW,18-022,2007,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
FRA-Ligue 1,2025-26,Angers,Sidiki Cherif,FRA,"FW,MF",18-259,2006,1.4,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,0,0
FRA-Ligue 1,2025-26,Angers,Yassin Belkhdim,FRA,MF,23-198,2002,1.9,4,4,4,0,0,2,4,50.0,2,2,1,1,2,6,5,0
FRA-Ligue 1,2025-26,Auxerre,Clément Akpa,CIV,DF,23-280,2001,3.0,3,1,3,0,0,1,4,25.0,3,3,2,1,4,7,16,0
FRA-Ligue 1,2025-26,Auxerre,Danny Loader,CMR,"FW,MF",25-003,2000,1.3,2,1,1,1,0,1,2,50.0,1,0,0,0,0,2,3,0
FRA-Ligue 1,2025-26,Auxerre,Donovan Léon,GUF,GK,32-301,1992,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Auxerre,Elisha Owusu,GHA,MF,27-297,1997,3.0,7,3,5,2,0,2,4,50.0,2,4,0,4,3,10,3,0
FRA-Ligue 1,2025-26,Auxerre,Francisco Sierralta,CHI,DF,28-117,1997,2.8,2,1,2,0,0,1,2,50.0,1,3,1,2,3,5,20,0
FRA-Ligue 1,2025-26,Auxerre,Fredrik Oppegard,NOR,"DF,MF",23-024,2002,0.4,3,2,2,1,0,2,2,100.0,0,1,1,0,0,3,2,0
FRA-Ligue 1,2025-26,Auxerre,Gabriel Osho,NGA,DF,27-017,1998,1.5,3,2,3,0,0,0,0,,0,6,2,4,1,4,2,1
FRA-Ligue 1,2025-26,Auxerre,Gideon Mensah,GHA,"DF,MF",27-044,1998,2.7,5,4,2,3,0,3,5,60.0,2,5,0,5,0,5,6,1
FRA-Ligue 1,2025-26,Auxerre,Ibrahim Osman,GHA,"MF,FW",20-275,2004,2.4,2,2,0,2,0,1,1,100.0,0,3,0,3,1,3,1,0
FRA-Ligue 1,2025-26,Auxerre,Josué Casimir,FRA,"MF,FW",23-341,2001,2.7,7,2,5,0,2,2,6,33.3,4,1,0,1,1,8,1,0
FRA-Ligue 1,2025-26,Auxerre,Kévin Danois,FRA,MF,21-064,2004,3.0,9,4,2,6,1,2,9,22.2,7,3,1,2,2,11,0,0
FRA-Ligue 1,2025-26,Auxerre,Lamine Sy,MTN,DF,23-021,2002,0.2,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0
FRA-Ligue 1,2025-26,Auxerre,Lassine Sinayoko,MLI,FW,25-266,1999,2.8,3,1,0,2,1,0,1,0.0,1,4,0,4,1,4,1,0
FRA-Ligue 1,2025-26,Auxerre,Lasso Coulibaly,CIV,"FW,MF",22-316,2002,0.5,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0
FRA-Ligue 1,2025-26,Auxerre,Marvin Senaya,TOG,"DF,MF",24-215,2001,2.8,10,3,3,5,2,6,9,66.7,3,0,0,0,4,14,11,0
FRA-Ligue 1,2025-26,Auxerre,Oussama El Azzouzi,MAR,DF,24-094,2001,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Auxerre,Rudy Matondo,FRA,MF,17-171,2008,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Auxerre,Theo Bair,CAN,"MF,FW",26-004,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Auxerre,Théo De Percin,MTQ,GK,24-210,2001,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Brest,Axel Camblan,FRA,"FW,MF",22-001,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Brest,Bradley Locko,FRA,DF,23-117,2002,2.9,10,3,7,3,0,6,10,60.0,4,1,0,1,3,13,7,0
FRA-Ligue 1,2025-26,Brest,Brendan Chardonnet,FRA,DF,30-252,1994,1.8,2,0,1,1,0,1,1,100.0,0,3,2,1,4,6,9,1
FRA-Ligue 1,2025-26,Brest,Grégoire Coudert,FRA,GK,26-150,1999,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Brest,Hamidou Makalou,MLI,"MF,FW",19-047,2006,0.4,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0
FRA-Ligue 1,2025-26,Brest,Hugo Magnetti,FRA,MF,27-093,1998,2.8,6,4,4,1,1,5,10,50.0,5,3,0,3,2,8,2,1
FRA-Ligue 1,2025-26,Brest,Joris Chotard,FRA,MF,23-341,2001,1.2,6,3,3,2,1,4,5,80.0,1,4,2,2,0,6,3,0
FRA-Ligue 1,2025-26,Brest,Julien Le Cardinal,FRA,DF,28-028,1997,3.0,5,4,4,1,0,1,4,25.0,3,11,5,6,3,8,18,0
FRA-Ligue 1,2025-26,Brest,Junior Diaz,CIV,DF,22-039,2003,1.2,0,0,0,0,0,0,0,,0,1,1,0,1,1,5,0
FRA-Ligue 1,2025-26,Brest,Justin Bourgault,FRA,"MF,DF",19-351,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
FRA-Ligue 1,2025-26,Brest,Kamory Doumbia,MLI,MF,22-194,2003,2.7,7,6,2,3,2,5,9,55.6,4,6,0,6,2,9,2,0
FRA-Ligue 1,2025-26,Brest,Kenny Lala,MAD,DF,33-332,1991,3.0,2,0,1,0,1,2,7,28.6,5,7,3,4,3,5,11,0
FRA-Ligue 1,2025-26,Brest,Luck Zogbé,CIV,DF,20-160,2005,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Brest,Ludovic Ajorque,FRA,FW,31-187,1994,3.0,1,1,1,0,0,0,0,,0,1,1,0,0,1,4,0
FRA-Ligue 1,2025-26,Brest,Mama Samba Baldé,GNB,FW,29-298,1995,2.7,6,4,2,0,4,6,7,85.7,1,1,0,1,0,6,1,0
FRA-Ligue 1,2025-26,Brest,Pierre Lees-Melou,FRA,MF,32-098,1993,2.0,8,4,2,4,2,5,11,45.5,6,3,0,3,0,8,2,0
FRA-Ligue 1,2025-26,Brest,Radosław Majecki,POL,GK,25-288,1999,2.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Brest,Raphael Le Guen,FRA,DF,18-364,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Brest,Romain Del Castillo,FRA,FW,29-155,1996,2.4,11,7,4,3,4,3,6,50.0,3,4,0,4,4,15,1,0
FRA-Ligue 1,2025-26,Brest,Sérigné Diop,SEN,FW,20-111,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Le Havre,Abdoulaye Touré,GUI,MF,31-181,1994,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
FRA-Ligue 1,2025-26,Le Havre,Arouna Sangante,SEN,DF,23-141,2002,1.8,2,0,1,1,0,1,1,100.0,0,1,0,1,2,4,10,1
FRA-Ligue 1,2025-26,Le Havre,Ayumu Seko,JPN,"MF,DF",25-085,2000,2.0,1,0,0,1,0,0,1,0.0,1,1,1,0,2,3,14,0
FRA-Ligue 1,2025-26,Le Havre,Daren Mosengo,FRA,MF,19-020,2006,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Le Havre,Etienne Youte Kinkoue,FRA,MF,23-229,2002,0.9,2,0,1,1,0,0,1,0.0,1,4,3,1,0,2,5,0
FRA-Ligue 1,2025-26,Le Havre,Felix Mambimbi,SUI,MF,24-225,2001,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Le Havre,Fodé Doucouré,MLI,"MF,DF",24-209,2001,1.1,3,2,0,2,1,1,1,100.0,0,0,0,0,1,4,0,0
FRA-Ligue 1,2025-26,Le Havre,Gautier Lloris,FRA,DF,30-044,1995,2.0,3,1,2,0,1,2,2,100.0,0,1,0,1,6,9,11,0
FRA-Ligue 1,2025-26,Le Havre,Godson Kyeremeh,FRA,MF,25-078,2000,0.2,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Le Havre,Issa Soumaré,SEN,"MF,FW",24-325,2000,2.0,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
FRA-Ligue 1,2025-26,Le Havre,Loïc Nego,HUN,DF,34-228,1991,1.0,2,0,0,1,1,2,3,66.7,1,0,0,0,1,3,2,0
FRA-Ligue 1,2025-26,Le Havre,Mbwana Samatta,TAN,FW,32-251,1992,1.2,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0
FRA-Ligue 1,2025-26,Le Havre,Mory Diaw,SEN,GK,32-070,1993,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,2
FRA-Ligue 1,2025-26,Le Havre,Rassoul Ndiaye,SEN,MF,23-263,2001,1.6,3,1,3,0,0,1,7,14.3,6,2,0,2,0,3,2,0
FRA-Ligue 1,2025-26,Le Havre,Simon Ebonog,CMR,"MF,DF",21-015,2004,0.7,1,0,1,0,0,1,1,100.0,0,3,1,2,0,1,2,0
FRA-Ligue 1,2025-26,Le Havre,Yanis Zouaoui,ALG,DF,31-052,1994,2.0,2,2,1,1,0,2,2,100.0,0,0,0,0,2,4,3,0
FRA-Ligue 1,2025-26,Le Havre,Yassine Kechta,MAR,MF,23-187,2002,1.9,4,1,1,2,1,3,5,60.0,2,2,0,2,2,6,3,0
FRA-Ligue 1,2025-26,Le Havre,Younes Namli,DEN,MF,31-072,1994,0.9,3,2,1,2,0,3,5,60.0,2,0,0,0,1,4,1,0
FRA-Ligue 1,2025-26,Lens,Adrien Thomasson,FRA,MF,31-264,1993,3.0,1,0,0,1,0,1,4,25.0,3,4,1,3,4,5,3,0
FRA-Ligue 1,2025-26,Lens,Andrija Bulatović,MNE,MF,18-247,2006,0.0,2,0,2,0,0,1,1,100.0,0,1,0,1,0,2,0,0
FRA-Ligue 1,2025-26,Lens,Andy Diouf,FRA,MF,22-106,2003,1.0,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0
FRA-Ligue 1,2025-26,Lens,Anthony Bermont,FRA,"MF,DF",20-202,2005,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Lens,Deiver Machado,COL,DF,31-363,1993,2.3,1,0,0,1,0,1,2,50.0,1,1,0,1,3,4,4,0
FRA-Ligue 1,2025-26,Lens,Florian Sotoca,FRA,"MF,FW",34-310,1990,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0
FRA-Ligue 1,2025-26,Lens,Florian Thauvin,FRA,MF,32-217,1993,2.0,5,5,0,3,2,2,2,100.0,0,4,0,4,0,5,2,1
FRA-Ligue 1,2025-26,Lens,Fodé Sylla,FRA,MF,19-137,2006,0.6,5,4,5,0,0,2,2,100.0,0,0,0,0,1,6,3,0
FRA-Ligue 1,2025-26,Lens,Jonathan Gradit,FRA,DF,32-280,1992,2.0,4,4,4,0,0,2,4,50.0,2,3,2,1,5,9,15,0
FRA-Ligue 1,2025-26,Lens,Malang Sarr,FRA,DF,26-220,1999,3.0,3,1,2,1,0,1,1,100.0,0,5,3,2,7,10,12,0
FRA-Ligue 1,2025-26,Lens,Mamadou Sangare,MLI,MF,23-066,2002,1.4,2,1,2,0,0,1,5,20.0,4,0,0,0,2,4,4,0
FRA-Ligue 1,2025-26,Lens,Matthieu Udol,FRA,DF,29-164,1996,3.0,6,5,1,3,2,3,7,42.9,4,4,1,3,6,12,14,0
FRA-Ligue 1,2025-26,Lens,Morgan Guilavogui,GUI,"FW,MF",27-174,1998,1.4,5,4,2,3,0,1,1,100.0,0,1,0,1,1,6,1,0
FRA-Ligue 1,2025-26,Lens,Rayan Fofana,FRA,FW,19-200,2006,2.2,1,0,1,0,0,1,1,100.0,0,3,0,3,1,2,3,0
FRA-Ligue 1,2025-26,Lens,Robin Risser,FRA,GK,20-272,2004,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
FRA-Ligue 1,2025-26,Lens,Ruben Aguilar,FRA,DF,32-127,1993,2.8,6,3,3,2,1,4,6,66.7,2,9,3,6,1,7,3,0
FRA-Ligue 1,2025-26,Lens,Samson Baidoo,AUT,DF,21-153,2004,1.5,4,4,3,0,1,1,2,50.0,1,1,0,1,1,5,4,0
FRA-Ligue 1,2025-26,Lens,Saud Abdulhamid,KSA,DF,26-044,1999,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Lens,Wesley Saïd,FRA,MF,30-134,1995,2.9,0,0,0,0,0,0,0,,0,2,0,2,0,0,3,0
FRA-Ligue 1,2025-26,Lille,Alexsandro Ribeiro,BRA,DF,26-022,1999,3.0,4,4,2,1,1,3,4,75.0,1,0,0,0,7,11,21,0
FRA-Ligue 1,2025-26,Lille,Ayyoub Bouaddi,FRA,MF,17-333,2007,2.0,5,4,2,3,0,3,4,75.0,1,2,1,1,6,11,3,0
FRA-Ligue 1,2025-26,Lille,Aïssa Mandi,ALG,DF,33-313,1991,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Lille,Benjamin André,FRA,MF,35-028,1990,3.0,7,4,4,3,0,4,6,66.7,2,6,2,4,5,12,5,0
FRA-Ligue 1,2025-26,Lille,Berke Özer,TUR,GK,25-098,2000,3.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,1
FRA-Ligue 1,2025-26,Lille,Félix Correia,POR,FW,24-221,2001,2.8,4,2,0,2,2,4,6,66.7,2,2,0,2,5,9,3,0
FRA-Ligue 1,2025-26,Lille,Hamza Igamane,MAR,FW,22-302,2002,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
FRA-Ligue 1,2025-26,Lille,Hákon Arnar Haraldsson,ISL,MF,22-143,2003,2.9,2,1,0,1,1,0,4,0.0,4,4,0,4,1,3,1,0
FRA-Ligue 1,2025-26,Lille,Marius Broholm,NOR,FW,20-248,2004,1.0,2,2,1,1,0,2,4,50.0,2,0,0,0,0,2,1,0
FRA-Ligue 1,2025-26,Lille,Matias Fernandez-Pardo,BEL,FW,20-209,2005,1.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
FRA-Ligue 1,2025-26,Lille,Maxima Goffi,FRA,DF,17-220,2008,0.4,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
